x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99  100  
1.000000E-07  -9.389684E+02  -7.154684E+03  -2.388334E+03  -1.546000E+04  -1.070909E+04  3.718224E+03  -3.132282E+02  3.866895E+03  -1.659607E+03  3.178918E+03  6.641786E+03  -3.697591E+03  1.074179E+04  -6.983885E+03  -7.580296E+03  3.136739E+02  -6.644407E+03  4.278911E+04  -4.981512E+03  5.413027E+04  -7.243967E+03  -7.874383E+04  4.180032E+03  -4.398531E+03  -1.539910E+04  -2.151276E+04  4.802300E+04  1.738414E+03  -1.503718E+04  2.516176E+03  2.676175E+03  -7.765936E+02  1.006498E+04  -6.050040E+03  5.374139E+03  -1.308004E+03  -1.060493E+04  -2.072051E+03  -3.496284E+03  4.044913E+03  1.078723E+04  -1.185526E+04  -6.017486E+03  3.661622E+03  7.975802E+03  -1.035920E+04  3.414083E+04  -6.675766E+03  2.305170E+03  1.696634E+03  1.383568E+03  -1.090774E+04  3.243334E+02  2.793023E+03  -1.249426E+03  -1.978382E+03  -4.136481E+03  -6.322707E+03  -4.534196E+03  -5.458715E+03  -1.226716E+04  4.444586E+02  -1.291799E+04  -1.812198E+03  -2.218080E+04  -1.820888E+04  8.457938E+03  1.174664E+04  -4.560161E+02  -3.186326E+03  4.400207E+03  8.980116E+03  -4.395129E+03  -1.516894E+04  -1.375861E+03  -3.272465E+03  -8.642066E+02  1.252730E+03  4.307104E+03  6.455326E+02  2.925290E+04  1.996298E+00  1.563447E+03  -3.835540E+03  -5.704422E+02  -2.182810E+04  -1.123037E+04  -5.341814E+03  -2.262364E+03  -1.178614E+04  -4.532110E+03  -3.739471E+03  -6.518177E+03  -1.906092E+03  -1.512651E+04  -6.923179E+03  5.266802E+03  -3.695749E+03  -7.955970E+03  -1.041328E+03  6.880331E+04  
1.148154E-07  -9.180423E+02  -6.535700E+03  -2.231496E+03  -1.385361E+04  -9.645276E+03  3.341111E+03  -2.050676E+02  3.501207E+03  -1.511900E+03  2.832560E+03  5.967431E+03  -3.391966E+03  9.757019E+03  -6.336002E+03  -6.799106E+03  2.881134E+02  -6.045853E+03  3.378448E+04  -4.466596E+03  4.843825E+04  -6.700932E+03  -7.088703E+04  3.693914E+03  -4.016587E+03  -1.381601E+04  -1.954010E+04  4.376913E+04  1.558925E+03  -1.380434E+04  2.406543E+03  2.404315E+03  -7.274114E+02  9.067215E+03  -5.089665E+03  4.781009E+03  -1.126200E+03  -9.639816E+03  -1.882537E+03  -3.217919E+03  3.659306E+03  9.206746E+03  -1.087944E+04  -5.521401E+03  3.316425E+03  7.175573E+03  -9.302983E+03  3.012653E+04  -5.998202E+03  2.061249E+03  1.585510E+03  1.248908E+03  -9.796927E+03  2.403031E+02  2.659094E+03  -1.152294E+03  -1.818717E+03  -3.766306E+03  -5.707714E+03  -4.118074E+03  -4.953126E+03  -1.112088E+04  4.634087E+02  -1.160688E+04  -1.663636E+03  -2.007031E+04  -1.642878E+04  7.638704E+03  1.066138E+04  -3.746294E+02  -2.787041E+03  3.900440E+03  8.041479E+03  -3.949165E+03  -1.374373E+04  -1.268633E+03  -3.067156E+03  -7.933053E+02  1.095942E+03  3.957133E+03  5.904136E+02  2.640114E+04  -7.281510E+01  1.371836E+03  -3.521903E+03  -5.374404E+02  -1.975896E+04  -1.027179E+04  -4.886027E+03  -2.050276E+03  -1.058840E+04  -4.122614E+03  -3.421698E+03  -5.856656E+03  -1.727981E+03  -1.389947E+04  -6.143531E+03  4.817510E+03  -3.365646E+03  -7.167703E+03  -1.010379E+03  6.214331E+04  
1.318257E-07  -8.925999E+02  -5.969424E+03  -2.085409E+03  -1.240980E+04  -8.682583E+03  3.000123E+03  -1.135106E+02  3.168787E+03  -1.377955E+03  2.522154E+03  5.359252E+03  -3.107834E+03  8.862049E+03  -5.747459E+03  -6.100337E+03  2.640588E+02  -5.500838E+03  2.636194E+04  -4.005948E+03  4.321011E+04  -6.206568E+03  -6.374523E+04  3.256345E+03  -3.663606E+03  -1.239298E+04  -1.773442E+04  3.988710E+04  1.396654E+03  -1.267263E+04  2.293357E+03  2.159517E+03  -6.825013E+02  8.165113E+03  -4.280956E+03  4.251383E+03  -9.646177E+02  -8.761674E+03  -1.714276E+03  -2.960289E+03  3.308871E+03  7.767593E+03  -9.984492E+03  -5.066129E+03  3.003881E+03  6.453093E+03  -8.351239E+03  2.654618E+04  -5.390072E+03  1.842062E+03  1.480843E+03  1.125362E+03  -8.798228E+03  1.695406E+02  2.524756E+03  -1.061998E+03  -1.673655E+03  -3.428078E+03  -5.150713E+03  -3.739965E+03  -4.495003E+03  -1.007736E+04  4.758967E+02  -1.042485E+04  -1.536551E+03  -1.814704E+04  -1.482144E+04  6.897667E+03  9.672607E+03  -3.048784E+02  -2.432660E+03  3.453138E+03  7.197792E+03  -3.546703E+03  -1.245068E+04  -1.170443E+03  -2.879778E+03  -7.338760E+02  9.563033E+02  3.634455E+03  5.396859E+02  2.379815E+04  -1.357033E+02  1.202036E+03  -3.233304E+03  -5.074507E+02  -1.786641E+04  -9.393413E+03  -4.469539E+03  -1.858482E+03  -9.518282E+03  -3.750684E+03  -3.131177E+03  -5.261213E+03  -1.566070E+03  -1.277478E+04  -5.447011E+03  4.406489E+03  -3.066539E+03  -6.458826E+03  -9.791426E+02  5.610163E+04  
1.513561E-07  -8.636417E+02  -5.450454E+03  -1.948426E+03  -1.111256E+04  -7.810340E+03  2.692248E+03  -3.688113E+01  2.866780E+03  -1.256304E+03  2.244487E+03  4.811354E+03  -2.842121E+03  8.047257E+03  -5.212362E+03  -5.478371E+03  2.411662E+02  -5.003721E+03  2.024802E+04  -3.593932E+03  3.844203E+04  -5.753754E+03  -5.727117E+04  2.862609E+03  -3.336767E+03  -1.111416E+04  -1.608564E+04  3.634158E+04  1.250267E+03  -1.163222E+04  2.178153E+03  1.939279E+03  -6.411483E+02  7.349605E+03  -3.599475E+03  3.778975E+03  -8.212882E+02  -7.962119E+03  -1.566113E+03  -2.721275E+03  2.990577E+03  6.473153E+03  -9.162098E+03  -4.647469E+03  2.720833E+03  5.801119E+03  -7.493951E+03  2.336077E+04  -4.844493E+03  1.645554E+03  1.381960E+03  1.012060E+03  -7.900396E+03  1.109968E+02  2.389328E+03  -9.778889E+02  -1.541453E+03  -3.118407E+03  -4.646211E+03  -3.396585E+03  -4.079357E+03  -9.127377E+03  4.822203E+02  -9.359448E+03  -1.428255E+03  -1.639711E+04  -1.336955E+04  6.227435E+03  8.770138E+03  -2.454788E+02  -2.118959E+03  3.053612E+03  6.440152E+03  -3.183797E+03  -1.127735E+04  -1.080288E+03  -2.705961E+03  -6.844649E+02  8.324272E+02  3.336217E+03  4.933703E+02  2.142878E+04  -1.874233E+02  1.052272E+03  -2.967067E+03  -4.800107E+02  -1.613924E+04  -8.586350E+03  -4.087810E+03  -1.685102E+03  -8.564491E+03  -3.412571E+03  -2.865090E+03  -4.725087E+03  -1.419105E+03  -1.174080E+04  -4.825864E+03  4.029967E+03  -2.794998E+03  -5.820745E+03  -9.469219E+02  5.062660E+04  
1.737801E-07  -8.314384E+02  -4.975937E+03  -1.819646E+03  -9.948175E+03  -7.024891E+03  2.414418E+03  2.646121E+01  2.592409E+03  -1.145410E+03  1.995909E+03  4.317332E+03  -2.599248E+03  7.306923E+03  -4.726394E+03  -4.916076E+03  2.204640E+02  -4.551340E+03  1.524476E+04  -3.224025E+03  3.410450E+04  -5.335715E+03  -5.140051E+04  2.513922E+03  -3.038448E+03  -9.964859E+03  -1.457661E+04  3.310258E+04  1.118230E+03  -1.067374E+04  2.061692E+03  1.740729E+03  -6.020474E+02  6.613477E+03  -3.026318E+03  3.357386E+03  -6.959873E+02  -7.234304E+03  -1.429383E+03  -2.501067E+03  2.701726E+03  5.318881E+03  -8.405535E+03  -4.262533E+03  2.463997E+03  5.213009E+03  -6.722506E+03  2.052885E+04  -4.353291E+03  1.468957E+03  1.288562E+03  9.094682E+02  -7.092906E+03  6.159484E+01  2.258255E+03  -9.001268E+02  -1.419670E+03  -2.836552E+03  -4.189979E+03  -3.083519E+03  -3.702042E+03  -8.263856E+03  4.836434E+02  -8.400393E+03  -1.328216E+03  -1.480662E+04  -1.205819E+04  5.620757E+03  7.951609E+03  -1.947774E+02  -1.841996E+03  2.697270E+03  5.759697E+03  -2.856681E+03  -1.021186E+04  -9.969626E+02  -2.543867E+03  -6.385332E+02  7.226537E+02  3.061784E+03  4.502373E+02  1.927381E+04  -2.290063E+02  9.192470E+02  -2.722199E+03  -4.535685E+02  -1.456502E+04  -7.848073E+03  -3.738690E+03  -1.527458E+03  -7.704228E+03  -3.104489E+03  -2.621160E+03  -4.242967E+03  -1.285111E+03  -1.078964E+04  -4.271800E+03  3.684764E+03  -2.547745E+03  -5.245607E+03  -9.135178E+02  4.566144E+04  
1.995262E-07  -7.962298E+02  -4.542703E+03  -1.698428E+03  -8.903561E+03  -6.321043E+03  2.163730E+03  7.781882E+01  2.343022E+03  -1.044118E+03  1.773115E+03  3.871580E+03  -2.381374E+03  6.636813E+03  -4.285474E+03  -4.399074E+03  2.025371E+02  -4.140400E+03  1.119583E+04  -2.891056E+03  3.017141E+04  -4.948298E+03  -4.608100E+04  2.209644E+03  -2.768708E+03  -8.931780E+03  -1.319376E+04  3.014380E+04  9.991154E+02  -9.789602E+03  1.944956E+03  1.561563E+03  -5.644528E+02  5.949879E+03  -2.545609E+03  2.981048E+03  -5.879150E+02  -6.571790E+03  -1.298437E+03  -2.298931E+03  2.439676E+03  4.295445E+03  -7.709038E+03  -3.908540E+03  2.230745E+03  4.682871E+03  -6.028747E+03  1.801300E+04  -3.909843E+03  1.309624E+03  1.200380E+03  8.174998E+02  -6.366468E+03  1.913564E+01  2.134234E+03  -8.284356E+02  -1.306608E+03  -2.581298E+03  -3.777786E+03  -2.797083E+03  -3.359320E+03  -7.479985E+03  4.812946E+02  -7.537876E+03  -1.230483E+03  -1.336132E+04  -1.087399E+04  5.071392E+03  7.213259E+03  -1.513541E+02  -1.598157E+03  2.379829E+03  5.148512E+03  -2.561890E+03  -9.243911E+03  -9.194692E+02  -2.391853E+03  -5.925599E+02  6.255652E+02  2.809997E+03  4.093653E+02  1.731604E+04  -2.614007E+02  8.003377E+02  -2.497577E+03  -4.271589E+02  -1.313232E+04  -7.176128E+03  -3.419869E+03  -1.383528E+03  -6.919898E+03  -2.823272E+03  -2.397504E+03  -3.809836E+03  -1.162392E+03  -9.914194E+03  -3.777432E+03  3.367949E+03  -2.322037E+03  -4.727762E+03  -8.787103E+02  4.115840E+04  
2.290868E-07  -7.590270E+02  -4.146341E+03  -1.583906E+03  -7.966520E+03  -5.688636E+03  1.937860E+03  1.186027E+02  2.116480E+03  -9.515813E+02  1.573846E+03  3.469954E+03  -2.183606E+03  6.029278E+03  -3.885059E+03  -3.927499E+03  1.866408E+02  -3.766329E+03  7.922599E+03  -2.591681E+03  2.662937E+04  -4.588472E+03  -4.127655E+04  1.943680E+03  -2.523430E+03  -8.003471E+03  -1.193082E+04  2.743993E+04  8.918958E+02  -8.973780E+03  1.829205E+03  1.400140E+03  -5.283991E+02  5.351621E+03  -2.141967E+03  2.645555E+03  -4.947270E+02  -5.968416E+03  -1.175524E+03  -2.112679E+03  2.202051E+03  3.397824E+03  -7.067106E+03  -3.582482E+03  2.019035E+03  4.205260E+03  -5.404991E+03  1.578365E+04  -3.510021E+03  1.166238E+03  1.117019E+03  7.348454E+02  -5.713106E+03  -1.647371E+01  2.014899E+03  -7.620915E+02  -1.201675E+03  -2.349400E+03  -3.405245E+03  -2.535443E+03  -3.047688E+03  -6.768311E+03  4.753281E+02  -6.762205E+03  -1.137266E+03  -1.204991E+04  -9.804328E+03  4.574156E+03  6.545253E+03  -1.144434E+02  -1.384054E+03  2.097578E+03  4.600139E+03  -2.296444E+03  -8.364774E+03  -8.473898E+02  -2.247533E+03  -5.481065E+02  5.400709E+02  2.578261E+03  3.711446E+02  1.554240E+04  -2.854631E+02  6.947072E+02  -2.290950E+03  -4.011312E+02  -1.183124E+04  -6.562627E+03  -3.127729E+03  -1.252378E+03  -6.208459E+03  -2.566550E+03  -2.192212E+03  -3.420503E+03  -1.050274E+03  -9.106592E+03  -3.337167E+03  3.076938E+03  -2.115791E+03  -4.261410E+03  -8.424328E+02  3.708068E+04  
2.630268E-07  -7.210156E+02  -3.784627E+03  -1.476618E+03  -7.126654E+03  -5.120269E+03  1.734323E+03  1.518462E+02  1.911396E+03  -8.670106E+02  1.395936E+03  3.108159E+03  -2.003331E+03  5.472955E+03  -3.521493E+03  -3.508322E+03  1.719888E+02  -3.426230E+03  5.355460E+03  -2.322912E+03  2.339452E+04  -4.251204E+03  -3.690270E+04  1.703735E+03  -2.300311E+03  -7.170350E+03  -1.077413E+04  2.497101E+04  7.954157E+02  -8.223278E+03  1.716029E+03  1.254563E+03  -4.945448E+02  4.811613E+03  -1.804096E+03  2.346186E+03  -4.135350E+02  -5.419336E+03  -1.063816E+03  -1.941381E+03  1.986784E+03  2.609768E+03  -6.477724E+03  -3.283524E+03  1.826486E+03  3.774257E+03  -4.844272E+03  1.380603E+04  -3.150643E+03  1.038488E+03  1.038577E+03  6.599157E+02  -5.125834E+03  -4.601405E+01  1.901070E+03  -7.012644E+02  -1.105605E+03  -2.137841E+03  -3.068988E+03  -2.297904E+03  -2.765691E+03  -6.121543E+03  4.664803E+02  -6.064544E+03  -1.050405E+03  -1.085798E+04  -8.838742E+03  4.124283E+03  5.937075E+03  -8.368920E+01  -1.194963E+03  1.846390E+03  4.107813E+03  -2.057572E+03  -7.567085E+03  -7.810738E+02  -2.114747E+03  -5.066274E+02  4.642702E+02  2.365472E+03  3.361293E+02  1.392894E+04  -3.041027E+02  6.015730E+02  -2.101025E+03  -3.769305E+02  -1.064465E+04  -5.997939E+03  -2.862008E+03  -1.133330E+03  -5.569163E+03  -2.333193E+03  -2.004105E+03  -3.070817E+03  -9.490249E+02  -8.365608E+03  -2.945607E+03  2.811243E+03  -1.928549E+03  -3.838607E+03  -8.071633E+02  3.337688E+04  
3.019952E-07  -6.828786E+02  -3.454538E+03  -1.375964E+03  -6.374382E+03  -4.609933E+03  1.550826E+03  1.789942E+02  1.726142E+03  -7.894165E+02  1.237468E+03  2.782478E+03  -1.837852E+03  4.961529E+03  -3.191366E+03  -3.140971E+03  1.582783E+02  -3.116846E+03  3.385286E+03  -2.081870E+03  2.043838E+04  -3.934542E+03  -3.292043E+04  1.484769E+03  -2.097311E+03  -6.423272E+03  -9.716414E+03  2.271729E+04  7.087423E+02  -7.533523E+03  1.606324E+03  1.123299E+03  -4.628354E+02  4.324029E+03  -1.521512E+03  2.079241E+03  -3.428540E+02  -4.919035E+03  -9.628709E+02  -1.783515E+03  1.791929E+03  1.920983E+03  -5.936944E+03  -3.009725E+03  1.651234E+03  3.385156E+03  -4.340391E+03  1.205375E+04  -2.828296E+03  9.253852E+02  9.647275E+02  5.917691E+02  -4.598082E+03  -7.015442E+01  1.792382E+03  -6.456544E+02  -1.018022E+03  -1.944386E+03  -2.765768E+03  -2.082783E+03  -2.510819E+03  -5.533515E+03  4.551398E+02  -5.437249E+03  -9.701346E+02  -9.774676E+03  -7.967398E+03  3.717423E+03  5.381402E+03  -5.862678E+01  -1.027888E+03  1.623169E+03  3.665909E+03  -1.842773E+03  -6.843551E+03  -7.202383E+02  -1.992776E+03  -4.681223E+02  3.970140E+02  2.170105E+03  3.044355E+02  1.246212E+04  -3.186426E+02  5.200581E+02  -1.926435E+03  -3.548285E+02  -9.562902E+03  -5.476120E+03  -2.621163E+03  -1.025464E+03  -4.996959E+03  -2.121461E+03  -1.831718E+03  -2.756965E+03  -8.582423E+02  -7.686226E+03  -2.597988E+03  2.569170E+03  -1.758864E+03  -3.453858E+03  -7.732015E+02  3.001406E+04  
3.467369E-07  -6.447943E+02  -3.152873E+03  -1.281401E+03  -5.700365E+03  -4.150644E+03  1.385849E+03  2.000758E+02  1.558458E+03  -7.185582E+02  1.096232E+03  2.489542E+03  -1.686455E+03  4.494061E+03  -2.891523E+03  -2.814087E+03  1.455790E+02  -2.835214E+03  1.880089E+03  -1.865508E+03  1.776779E+04  -3.637610E+03  -2.931307E+04  1.288541E+03  -1.912206E+03  -5.752982E+03  -8.751351E+03  2.065936E+04  6.309459E+02  -6.898658E+03  1.500293E+03  1.005128E+03  -4.329177E+02  3.884287E+03  -1.285025E+03  1.841405E+03  -2.816460E+02  -4.463846E+03  -8.715415E+02  -1.638103E+03  1.615546E+03  1.327087E+03  -5.439798E+03  -2.758220E+03  1.492009E+03  3.034513E+03  -3.887730E+03  1.050494E+04  -2.538558E+03  8.246297E+02  8.952836E+02  5.301487E+02  -4.123862E+03  -8.945368E+01  1.688103E+03  -5.944649E+02  -9.374913E+02  -1.767831E+03  -2.492055E+03  -1.887469E+03  -2.279785E+03  -4.999626E+03  4.417400E+02  -4.873353E+03  -8.953822E+02  -8.792385E+03  -7.180735E+03  3.349533E+03  4.875670E+03  -3.802635E+01  -8.810626E+02  1.425072E+03  3.269750E+03  -1.649695E+03  -6.187273E+03  -6.640724E+02  -1.878512E+03  -4.323217E+02  3.377986E+02  1.990378E+03  2.754970E+02  1.113347E+04  -3.285040E+02  4.484925E+02  -1.765736E+03  -3.340085E+02  -8.580068E+03  -4.996239E+03  -2.401135E+03  -9.275889E+02  -4.483159E+03  -1.928775E+03  -1.673647E+03  -2.474985E+03  -7.761724E+02  -7.061229E+03  -2.289476E+03  2.347753E+03  -1.604406E+03  -3.105638E+03  -7.396561E+02  2.696626E+04  
