x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  
5.000000E-08  1.319600E+08  1.345084E+08  1.292436E+08  1.336002E+08  1.307601E+08  1.071624E+08  1.560588E+08  1.474687E+08  1.130369E+08  1.381508E+08  1.246349E+08  1.319923E+08  1.320437E+08  1.318919E+08  1.320392E+08  1.367022E+08  1.287576E+08  1.426402E+08  1.206622E+08  1.386215E+08  1.307763E+08  1.415946E+08  1.221320E+08  1.676377E+08  1.029818E+08  3.256036E+08  4.188976E+07  1.344823E+08  1.323959E+08  1.346467E+08  1.273345E+08  1.220371E+08  1.377147E+08  1.316699E+08  1.323277E+08  1.287255E+08  1.420324E+08  1.292012E+08  1.352445E+08  1.357009E+08  1.284882E+08  1.232894E+08  1.555866E+08  1.105704E+08  1.581264E+08  1.329996E+08  1.305677E+08  1.263293E+08  1.394022E+08  1.269025E+08  1.344916E+08  
5.780698E-08  1.066328E+08  1.086996E+08  1.044286E+08  1.079716E+08  1.056539E+08  8.680618E+07  1.258829E+08  1.189477E+08  9.158625E+07  1.115095E+08  1.008640E+08  1.066138E+08  1.067878E+08  1.065468E+08  1.067387E+08  1.103343E+08  1.041305E+08  1.149597E+08  9.779672E+07  1.108498E+08  1.062928E+08  1.143076E+08  9.879884E+07  1.348751E+08  8.361962E+07  2.587567E+08  3.476226E+07  1.085819E+08  1.070578E+08  1.087630E+08  1.029519E+08  9.885368E+07  1.111070E+08  1.064670E+08  1.068373E+08  1.041272E+08  1.144970E+08  1.045552E+08  1.091605E+08  1.095269E+08  1.039438E+08  1.007994E+08  1.239385E+08  8.892857E+07  1.279594E+08  1.076587E+08  1.049766E+08  1.020875E+08  1.128527E+08  1.025556E+08  1.086805E+08  
6.683295E-08  8.616663E+07  8.784278E+07  8.437817E+07  8.725938E+07  8.536817E+07  7.031676E+07  1.015418E+08  9.594274E+07  7.420620E+07  9.000572E+07  8.162673E+07  8.611481E+07  8.636261E+07  8.607224E+07  8.628612E+07  8.905239E+07  8.421369E+07  9.265080E+07  7.926423E+07  8.864199E+07  8.639296E+07  9.227918E+07  7.992347E+07  1.085156E+08  6.789784E+07  2.056335E+08  2.884750E+07  8.766981E+07  8.656887E+07  8.785499E+07  8.323824E+07  8.007444E+07  8.964017E+07  8.608820E+07  8.625714E+07  8.422944E+07  9.229984E+07  8.461055E+07  8.810712E+07  8.840125E+07  8.408803E+07  8.241189E+07  9.872808E+07  7.152271E+07  1.035476E+08  8.714612E+07  8.440129E+07  8.249751E+07  9.135966E+07  8.287987E+07  8.782298E+07  
7.726822E-08  6.962856E+07  7.098790E+07  6.817742E+07  7.052038E+07  6.897731E+07  5.695962E+07  8.190746E+07  7.738705E+07  6.012431E+07  7.264880E+07  6.605851E+07  6.955727E+07  6.984411E+07  6.953214E+07  6.975253E+07  7.187547E+07  6.810634E+07  7.467113E+07  6.424365E+07  7.088330E+07  7.021874E+07  7.449586E+07  6.465421E+07  8.730768E+07  5.513201E+07  1.634166E+08  2.393913E+07  7.078521E+07  7.000118E+07  7.096623E+07  6.729941E+07  6.486270E+07  7.232091E+07  6.961009E+07  6.964135E+07  6.813396E+07  7.440597E+07  6.847049E+07  7.111426E+07  7.135036E+07  6.802518E+07  6.737858E+07  7.864569E+07  5.752367E+07  8.379305E+07  7.054186E+07  6.785873E+07  6.666674E+07  7.396001E+07  6.697898E+07  7.096835E+07  
8.933285E-08  5.626467E+07  5.736706E+07  5.508725E+07  5.699243E+07  5.573353E+07  4.613975E+07  6.606963E+07  6.242010E+07  4.871470E+07  5.863903E+07  5.345953E+07  5.618329E+07  5.648508E+07  5.617048E+07  5.638701E+07  5.801173E+07  5.507980E+07  6.018058E+07  5.206948E+07  5.668242E+07  5.707260E+07  6.013961E+07  5.230212E+07  7.024456E+07  4.476634E+07  1.298670E+08  1.986591E+07  5.715247E+07  5.660423E+07  5.732408E+07  5.441263E+07  5.254074E+07  5.834788E+07  5.628605E+07  5.622627E+07  5.511419E+07  5.998112E+07  5.540926E+07  5.739874E+07  5.758826E+07  5.503072E+07  5.508760E+07  6.264829E+07  4.626464E+07  6.780721E+07  5.710127E+07  5.455849E+07  5.387380E+07  5.987417E+07  5.412875E+07  5.734839E+07  
1.032813E-07  4.546572E+07  4.635973E+07  4.451041E+07  4.605955E+07  4.503258E+07  3.737519E+07  5.329424E+07  5.034781E+07  3.947026E+07  4.733094E+07  4.326348E+07  4.538076E+07  4.568123E+07  4.537646E+07  4.558249E+07  4.682210E+07  4.454482E+07  4.850203E+07  4.220231E+07  4.532656E+07  4.638764E+07  4.854998E+07  4.230988E+07  5.651620E+07  3.634958E+07  1.032051E+08  1.648575E+07  4.614530E+07  4.577122E+07  4.630441E+07  4.399346E+07  4.255957E+07  4.707456E+07  4.551236E+07  4.539535E+07  4.458237E+07  4.835277E+07  4.483955E+07  4.632847E+07  4.648060E+07  4.451852E+07  4.503869E+07  4.990493E+07  3.720933E+07  5.487112E+07  4.622156E+07  4.386508E+07  4.353575E+07  4.847100E+07  4.374390E+07  4.634232E+07  
1.194076E-07  3.673943E+07  3.746443E+07  3.596434E+07  3.722393E+07  3.638624E+07  3.027552E+07  4.298914E+07  4.061035E+07  3.198011E+07  3.820353E+07  3.501208E+07  3.665527E+07  3.694382E+07  3.665668E+07  3.684827E+07  3.779080E+07  3.602484E+07  3.908980E+07  3.420496E+07  3.624576E+07  3.770309E+07  3.919381E+07  3.422664E+07  4.547087E+07  2.951530E+07  8.201690E+07  1.368071E+07  3.725803E+07  3.701145E+07  3.740311E+07  3.556940E+07  3.447453E+07  3.797934E+07  3.680086E+07  3.665080E+07  3.606308E+07  3.897878E+07  3.628609E+07  3.739329E+07  3.751539E+07  3.601441E+07  3.682288E+07  3.975371E+07  2.992640E+07  4.440294E+07  3.741480E+07  3.526757E+07  3.518151E+07  3.923959E+07  3.535143E+07  3.744849E+07  
1.380518E-07  2.968799E+07  3.027593E+07  2.905913E+07  3.008325E+07  2.940001E+07  2.452448E+07  3.467665E+07  3.275615E+07  2.591134E+07  3.083627E+07  2.833441E+07  2.960745E+07  2.987760E+07  2.961254E+07  2.978765E+07  3.050150E+07  2.913445E+07  3.150410E+07  2.772312E+07  2.898422E+07  3.064443E+07  3.164069E+07  2.768769E+07  3.658420E+07  2.396597E+07  6.517870E+07  1.135295E+07  3.008239E+07  2.992814E+07  3.021294E+07  2.875841E+07  2.792540E+07  3.064140E+07  2.975682E+07  2.959073E+07  2.917176E+07  3.142209E+07  2.936426E+07  3.018140E+07  3.027940E+07  2.913478E+07  3.010577E+07  3.166737E+07  2.406895E+07  3.593185E+07  3.028603E+07  2.835516E+07  2.843039E+07  3.176632E+07  2.856910E+07  3.026153E+07  
1.596072E-07  2.398994E+07  2.446672E+07  2.347973E+07  2.431237E+07  2.375515E+07  1.986589E+07  2.797149E+07  2.642099E+07  2.099422E+07  2.488973E+07  2.293035E+07  2.391474E+07  2.416294E+07  2.392204E+07  2.407993E+07  2.461820E+07  2.356198E+07  2.539047E+07  2.246959E+07  2.317747E+07  2.490728E+07  2.554315E+07  2.239800E+07  2.943431E+07  1.946000E+07  5.179741E+07  9.421260E+06  2.428873E+07  2.420044E+07  2.440498E+07  2.325163E+07  2.262041E+07  2.472122E+07  2.406108E+07  2.389064E+07  2.359730E+07  2.533039E+07  2.376282E+07  2.436043E+07  2.443909E+07  2.356933E+07  2.461397E+07  2.522587E+07  1.935797E+07  2.907686E+07  2.451552E+07  2.279758E+07  2.297478E+07  2.571636E+07  2.308798E+07  2.445386E+07  
1.845282E-07  1.938552E+07  1.977215E+07  1.897158E+07  1.964851E+07  1.919411E+07  1.609223E+07  2.256285E+07  2.131107E+07  1.701021E+07  2.008993E+07  1.855697E+07  1.931658E+07  1.954131E+07  1.932505E+07  1.946589E+07  1.986970E+07  1.905533E+07  2.046323E+07  1.821160E+07  1.853406E+07  2.024421E+07  2.062067E+07  1.811890E+07  2.368177E+07  1.580122E+07  4.116332E+07  7.818243E+06  1.961089E+07  1.956892E+07  1.971350E+07  1.879930E+07  1.832321E+07  1.994486E+07  1.945556E+07  1.928856E+07  1.908807E+07  2.041967E+07  1.922989E+07  1.966213E+07  1.972526E+07  1.906702E+07  2.012397E+07  2.009465E+07  1.556906E+07  2.352964E+07  1.984449E+07  1.832928E+07  1.856606E+07  2.081862E+07  1.865845E+07  1.976077E+07  
