x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99  100  
1.000000E-07  1.555597E+07  9.030593E+06  1.080578E+07  5.173650E+06  1.167232E+08  6.111449E+07  2.275105E+07  1.741374E+07  2.150683E+07  6.030799E+06  -1.933622E+05  8.636617E+07  9.117766E+07  1.892644E+07  4.136831E+06  7.824847E+06  1.501260E+07  7.825038E+06  1.245907E+07  5.336388E+06  1.350789E+07  3.613846E+06  9.579724E+07  5.859415E+07  9.330703E+06  1.434908E+07  -7.339450E+01  1.711543E+07  1.161263E+07  6.484408E+06  7.890690E+06  -2.312732E+06  1.792416E+07  2.373567E+06  1.971836E+07  7.341141E+06  1.338441E+07  1.594650E+07  3.945763E+07  2.641361E+06  1.727866E+07  7.684191E+06  9.221606E+06  4.595962E+07  1.011819E+07  -7.859119E+06  6.420904E+06  6.858171E+06  -2.889070E+06  4.263989E+06  3.454342E+06  4.716411E+06  7.264123E+06  4.420092E+06  8.129073E+06  3.289369E+06  8.710641E+06  1.412521E+07  8.698761E+06  -4.299126E+06  8.953156E+06  3.391437E+07  1.089156E+07  8.568802E+06  9.412836E+06  2.151049E+07  2.154053E+07  2.031916E+07  3.496364E+05  7.525546E+06  7.721680E+06  1.530491E+07  1.818958E+07  9.441401E+06  4.251691E+06  1.344647E+07  1.349870E+08  1.139535E+07  2.166483E+07  1.318051E+07  8.733591E+06  8.276017E+06  -4.875689E+06  1.037145E+07  5.767621E+06  1.133673E+07  5.833752E+06  5.549214E+06  6.591897E+06  2.297194E+07  2.879426E+06  4.888266E+06  1.734064E+07  -1.371038E+07  2.361558E+07  8.890286E+06  7.332096E+06  3.607850E+06  -2.500190E+06  4.043541E+05  -3.566742E+04  
1.148154E-07  1.316285E+07  7.705907E+06  9.122247E+06  4.434916E+06  9.955658E+07  5.200084E+07  1.911067E+07  1.478174E+07  1.822566E+07  5.178577E+06  -1.572906E+05  7.329843E+07  7.654534E+07  1.577234E+07  3.570737E+06  6.719514E+06  1.272152E+07  6.723710E+06  1.058207E+07  4.556277E+06  1.140240E+07  3.107414E+06  7.885544E+07  4.891639E+07  7.917451E+06  1.214840E+07  6.325984E+04  1.446875E+07  9.846858E+06  5.543935E+06  6.796684E+06  -1.976019E+06  1.531718E+07  1.924942E+06  1.677699E+07  6.279274E+06  1.132582E+07  1.346709E+07  3.338095E+07  2.309047E+06  1.462467E+07  6.561604E+06  7.804984E+06  3.812356E+07  8.606709E+06  -6.539782E+06  5.492385E+06  5.875714E+06  -2.398599E+06  3.634089E+06  2.982682E+06  4.039657E+06  6.236595E+06  3.807656E+06  6.937066E+06  2.847438E+06  7.424117E+06  1.192414E+07  7.412539E+06  -3.653949E+06  7.630868E+06  2.873057E+07  9.227289E+06  7.386107E+06  8.036018E+06  1.843321E+07  1.816878E+07  1.721598E+07  3.091214E+05  6.473324E+06  6.593428E+06  1.295434E+07  1.552828E+07  8.091319E+06  3.655327E+06  1.140361E+07  1.137940E+08  9.746511E+06  1.828334E+07  1.120906E+07  7.429377E+06  7.064880E+06  -4.055173E+06  8.848723E+06  4.943773E+06  9.591939E+06  4.960997E+06  4.834016E+06  5.730678E+06  1.953635E+07  2.450199E+06  4.203144E+06  1.465803E+07  -1.149297E+07  1.960581E+07  7.479577E+06  6.277838E+06  3.072344E+06  -2.083787E+06  3.537485E+05  -5.997770E+04  
1.318257E-07  1.113212E+07  6.575385E+06  7.700058E+06  3.801073E+06  8.491370E+07  4.424598E+07  1.602350E+07  1.254642E+07  1.543735E+07  4.446685E+06  -1.274482E+05  6.220694E+07  6.425009E+07  1.313866E+07  3.082124E+06  5.770063E+06  1.077985E+07  5.776496E+06  8.987668E+06  3.890020E+06  9.623849E+06  2.671777E+06  6.458881E+07  4.075888E+07  6.717529E+06  1.028477E+07  1.080458E+05  1.223087E+07  8.348379E+06  4.739914E+06  5.853757E+06  -1.688302E+06  1.309051E+07  1.555542E+06  1.426503E+07  5.370732E+06  9.583293E+06  1.137282E+07  2.823919E+07  2.017935E+06  1.237770E+07  5.602566E+06  6.605463E+06  3.160976E+07  7.320883E+06  -5.439311E+06  4.697422E+06  5.033900E+06  -1.989326E+06  3.096538E+06  2.575209E+06  3.459838E+06  5.354179E+06  3.280010E+06  5.919648E+06  2.464481E+06  6.327483E+06  1.006511E+07  6.316325E+06  -3.105119E+06  6.503625E+06  2.430560E+07  7.816940E+06  6.366605E+06  6.860574E+06  1.579605E+07  1.532106E+07  1.458644E+07  2.730465E+05  5.567515E+06  5.629926E+06  1.096436E+07  1.325632E+07  6.934497E+06  3.142533E+06  9.670526E+06  9.592030E+07  8.336285E+06  1.542845E+07  9.532390E+06  6.319551E+06  6.030798E+06  -3.370899E+06  7.549045E+06  4.237335E+06  8.115405E+06  4.218641E+06  4.208114E+06  4.978178E+06  1.660051E+07  2.084915E+06  3.613827E+06  1.239002E+07  -9.597275E+06  1.609315E+07  6.291189E+06  5.374890E+06  2.615511E+06  -1.737088E+06  3.092670E+05  -7.658015E+04  
1.513561E-07  9.408945E+06  5.610675E+06  6.499064E+06  3.257308E+06  7.242487E+07  3.764830E+07  1.340750E+07  1.064841E+07  1.306902E+07  3.818165E+06  -1.028107E+05  5.279468E+07  5.392060E+07  1.094138E+07  2.660388E+06  4.954568E+06  9.134665E+06  4.961968E+06  7.633561E+06  3.321057E+06  8.122010E+06  2.297070E+06  5.258223E+07  3.389149E+07  5.698976E+06  8.706977E+06  1.382518E+05  1.033921E+07  7.077052E+06  4.052595E+06  5.041146E+06  -1.442472E+06  1.118873E+07  1.252042E+06  1.212083E+07  4.593453E+06  8.108692E+06  9.604427E+06  2.388973E+07  1.763002E+06  1.047584E+07  4.783354E+06  5.590059E+06  2.619978E+07  6.227188E+06  -4.522230E+06  4.016904E+06  4.312642E+06  -1.648165E+06  2.637882E+06  2.223216E+06  2.963110E+06  4.596436E+06  2.825432E+06  5.051346E+06  2.132663E+06  5.392827E+06  8.495505E+06  5.382170E+06  -2.638356E+06  5.542786E+06  2.053394E+07  6.622060E+06  5.487798E+06  5.857144E+06  1.353618E+07  1.291685E+07  1.235877E+07  2.409599E+05  4.787823E+06  4.807199E+06  9.280089E+06  1.131693E+07  5.943295E+06  2.701618E+06  8.200583E+06  8.085233E+07  7.130219E+06  1.301900E+07  8.106641E+06  5.375298E+06  5.147984E+06  -2.800773E+06  6.439873E+06  3.631627E+06  6.866224E+06  3.587294E+06  3.660658E+06  4.321091E+06  1.409322E+07  1.774096E+06  3.106955E+06  1.047311E+07  -7.978901E+06  1.297565E+07  5.290553E+06  4.601601E+06  2.225903E+06  -1.448669E+06  2.701895E+05  -8.714403E+04  
1.737801E-07  7.949075E+06  4.787430E+06  5.484840E+06  2.790872E+06  6.177279E+07  3.203471E+07  1.119527E+07  9.036806E+06  1.105786E+07  3.278414E+06  -8.251470E+04  4.480677E+07  4.524785E+07  9.108290E+06  2.296374E+06  4.254134E+06  7.740577E+06  4.261575E+06  6.483454E+06  2.835199E+06  6.853804E+06  1.974779E+06  4.254856E+07  2.811674E+07  4.834380E+06  7.371071E+06  1.572325E+05  8.740034E+06  5.998508E+06  3.465009E+06  4.340851E+06  -1.232426E+06  9.564217E+06  1.003190E+06  1.029146E+07  3.928475E+06  6.860747E+06  8.111033E+06  2.021008E+07  1.539817E+06  8.865968E+06  4.083608E+06  4.730458E+06  2.170828E+07  5.296862E+06  -3.758068E+06  3.434430E+06  3.694669E+06  -1.363945E+06  2.246641E+06  1.919167E+06  2.537576E+06  3.945756E+06  2.433803E+06  4.310292E+06  1.845222E+06  4.596190E+06  7.170192E+06  4.586089E+06  -2.241410E+06  4.723764E+06  1.731847E+07  5.609672E+06  4.730264E+06  5.000512E+06  1.159960E+07  1.088733E+07  1.047137E+07  2.124652E+05  4.116780E+06  4.104656E+06  7.854452E+06  9.661332E+06  5.093967E+06  2.322507E+06  6.953771E+06  6.814758E+07  6.098716E+06  1.098533E+07  6.894179E+06  4.571909E+06  4.394292E+06  -2.325838E+06  5.493322E+06  3.112302E+06  5.809284E+06  3.050358E+06  3.182305E+06  3.747905E+06  1.195342E+07  1.509601E+06  2.671009E+06  8.852766E+06  -6.602703E+06  1.037548E+07  4.448060E+06  3.939369E+06  1.893700E+06  -1.208589E+06  2.359006E+05  -9.308865E+04  
1.995262E-07  6.713989E+06  4.084878E+06  4.628295E+06  2.390818E+06  5.268684E+07  2.725799E+07  9.327939E+06  7.668383E+06  9.350363E+06  2.814894E+06  -6.583502E+04  3.802692E+07  3.797161E+07  7.578969E+06  1.982176E+06  3.652531E+06  6.559115E+06  3.659353E+06  5.506525E+06  2.420319E+06  5.782828E+06  1.697580E+06  3.421414E+07  2.326436E+07  4.100458E+06  6.239835E+06  1.676776E+05  7.387920E+06  5.083553E+06  2.962654E+06  3.737362E+06  -1.052949E+06  8.176322E+06  7.995931E+05  8.731403E+06  3.359570E+06  5.804514E+06  6.849656E+06  1.709664E+07  1.344481E+06  7.503130E+06  3.485928E+06  4.002689E+06  1.798079E+07  4.505444E+06  -3.121342E+06  2.935939E+06  3.165182E+06  -1.127297E+06  1.912989E+06  1.656548E+06  2.173040E+06  3.387014E+06  2.096405E+06  3.677820E+06  1.596281E+06  3.917155E+06  6.051031E+06  3.907639E+06  -1.903854E+06  4.025602E+06  1.457565E+07  4.751831E+06  4.077261E+06  4.269158E+06  9.940002E+06  9.174268E+06  8.872082E+06  1.871977E+05  3.539329E+06  3.504717E+06  6.647591E+06  8.247921E+06  4.366170E+06  1.996538E+06  5.896149E+06  5.743315E+07  5.216471E+06  9.268598E+06  5.863007E+06  3.888353E+06  3.750815E+06  -1.930239E+06  4.685578E+06  2.667057E+06  4.914878E+06  2.593709E+06  2.764762E+06  3.248393E+06  1.012828E+07  1.284505E+06  2.296077E+06  7.482889E+06  -5.437008E+06  8.332708E+06  3.738731E+06  3.372257E+06  1.610505E+06  -1.008585E+06  2.058490E+05  -9.555171E+04  
2.290868E-07  5.668893E+06  3.485395E+06  3.905187E+06  2.047752E+06  4.493766E+07  2.319402E+07  7.752944E+06  6.506713E+06  7.901504E+06  2.416861E+06  -5.216523E+04  3.227364E+07  3.186765E+07  6.304281E+06  1.710980E+06  3.135856E+06  5.558099E+06  3.141646E+06  4.676858E+06  2.066082E+06  4.878756E+06  1.459186E+06  2.729158E+07  1.919289E+07  3.477623E+06  5.282184E+06  1.716107E+05  6.245064E+06  4.307584E+06  2.533198E+06  3.217374E+06  -8.996059E+05  6.990632E+06  6.334954E+05  7.401761E+06  2.872912E+06  4.910807E+06  5.784618E+06  1.446307E+07  1.173576E+06  6.349743E+06  2.975495E+06  3.386726E+06  1.489023E+07  3.832304E+06  -2.591345E+06  2.509389E+06  2.711542E+06  -9.305012E+05  1.628506E+06  1.429735E+06  1.860785E+06  2.907258E+06  1.805741E+06  3.138086E+06  1.380702E+06  3.338436E+06  5.106312E+06  3.329522E+06  -1.616875E+06  3.430551E+06  1.224026E+07  4.025133E+06  3.514380E+06  3.644823E+06  8.517860E+06  7.728939E+06  7.517248E+06  1.648097E+05  3.042464E+06  2.992450E+06  5.626219E+06  7.041388E+06  3.742528E+06  1.716276E+06  4.999229E+06  4.840147E+07  4.461937E+06  7.819965E+06  4.986162E+06  3.306861E+06  3.201501E+06  -1.601068E+06  3.996373E+06  2.285359E+06  4.158236E+06  2.205400E+06  2.400455E+06  2.813323E+06  8.572532E+06  1.092971E+06  1.973644E+06  6.325133E+06  -4.451007E+06  6.694790E+06  3.141828E+06  2.886646E+06  1.369165E+06  -8.421148E+05  1.795206E+05  -9.538002E+04  
2.630268E-07  4.785770E+06  2.973820E+06  3.294639E+06  1.753593E+06  3.832796E+07  1.973595E+07  6.429321E+06  5.520501E+06  6.672477E+06  2.075056E+06  -4.099483E+04  2.739063E+07  2.674893E+07  5.241612E+06  1.476896E+06  2.692111E+06  4.709796E+06  2.696623E+06  3.972146E+06  1.763633E+06  4.115466E+06  1.254164E+06  2.162752E+07  1.578797E+07  2.949025E+06  4.471317E+06  1.707737E+05  5.278845E+06  3.649494E+06  2.166031E+06  2.769325E+06  -7.685833E+05  5.977478E+06  4.983468E+05  6.269265E+06  2.456599E+06  4.154481E+06  4.885105E+06  1.223489E+07  1.024087E+06  5.373442E+06  2.539580E+06  2.865293E+06  1.232775E+07  3.259692E+06  -2.150120E+06  2.144446E+06  2.322870E+06  -7.669283E+05  1.385994E+06  1.233858E+06  1.593316E+06  2.495321E+06  1.555335E+06  2.677464E+06  1.194061E+06  2.845167E+06  4.308684E+06  2.836853E+06  -1.372897E+06  2.923343E+06  1.025451E+07  3.409432E+06  3.029172E+06  3.111797E+06  7.299143E+06  6.509550E+06  6.369271E+06  1.450012E+05  2.615009E+06  2.555012E+06  4.761652E+06  6.011351E+06  3.208101E+06  1.475309E+06  4.238496E+06  4.078515E+07  3.816575E+06  6.597302E+06  4.240445E+06  2.812161E+06  2.732539E+06  -1.327162E+06  3.408318E+06  1.958145E+06  3.517990E+06  1.875187E+06  2.082931E+06  2.434819E+06  7.248184E+06  9.299849E+05  1.696368E+06  5.346404E+06  -3.621990E+06  5.418377E+06  2.639499E+06  2.470828E+06  1.163539E+06  -7.033869E+05  1.564811E+05  -9.330522E+04  
3.019952E-07  4.040091E+06  2.537276E+06  2.779200E+06  1.501406E+06  3.269029E+07  1.679348E+07  5.318759E+06  4.683330E+06  5.630364E+06  1.781542E+06  -3.189730E+04  2.324637E+07  2.245799E+07  4.356064E+06  1.274845E+06  2.311019E+06  3.990935E+06  2.314132E+06  3.373588E+06  1.505416E+06  3.471124E+06  1.077854E+06  1.702120E+07  1.294440E+07  2.500456E+06  3.784774E+06  1.664764E+05  4.462006E+06  3.091459E+06  1.852116E+06  2.383302E+06  -6.566346E+05  5.111687E+06  3.887327E+05  5.305224E+06  2.100480E+06  3.514466E+06  4.125426E+06  1.034977E+07  8.933715E+05  4.547094E+06  2.167334E+06  2.423926E+06  1.020436E+07  2.772609E+06  -1.782980E+06  1.832259E+06  1.989870E+06  -6.311031E+05  1.179305E+06  1.064711E+06  1.364220E+06  2.141633E+06  1.339616E+06  2.284373E+06  1.032502E+06  2.424741E+06  3.635318E+06  2.417019E+06  -1.165505E+06  2.491031E+06  8.567081E+06  2.887808E+06  2.610922E+06  2.656729E+06  6.254765E+06  5.481044E+06  5.396599E+06  1.274921E+05  2.247313E+06  2.181481E+06  4.029854E+06  5.132002E+06  2.750115E+06  1.268132E+06  3.593319E+06  3.436305E+07  3.264589E+06  5.565462E+06  3.606260E+06  2.391326E+06  2.332191E+06  -1.099370E+06  2.906609E+06  1.677656E+06  2.976261E+06  1.594391E+06  1.806369E+06  2.105769E+06  6.121589E+06  7.913000E+05  1.457938E+06  4.519057E+06  -2.927188E+06  4.458331E+06  2.216868E+06  2.114792E+06  9.883942E+05  -5.877570E+05  1.363331E+05  -8.987600E+04  
3.467369E-07  3.410388E+06  2.164783E+06  2.344167E+06  1.285237E+06  2.788202E+07  1.428995E+07  4.388479E+06  3.972792E+06  4.747277E+06  1.529508E+06  -2.451622E+04  1.972950E+07  1.886113E+07  3.618638E+06  1.100444E+06  1.983755E+06  3.381849E+06  1.985451E+06  2.865249E+06  1.284979E+06  2.927340E+06  9.262468E+05  1.328727E+07  1.057543E+07  2.119873E+06  3.203592E+06  1.597286E+05  3.771578E+06  2.618370E+06  1.583739E+06  2.050759E+06  -5.609886E+05  4.371806E+06  3.001607E+05  4.485147E+06  1.795879E+06  2.972972E+06  3.483970E+06  8.755171E+06  7.791071E+05  3.847785E+06  1.849494E+06  2.050402E+06  8.446020E+06  2.358318E+06  -1.477730E+06  1.565243E+06  1.704580E+06  -5.184587E+05  1.003187E+06  9.186599E+05  1.168005E+06  1.837974E+06  1.153784E+06  1.948940E+06  8.926689E+05  2.066429E+06  3.066993E+06  2.059282E+06  -9.892520E+05  2.122589E+06  7.136661E+06  2.445956E+06  2.250395E+06  2.268240E+06  5.359816E+06  4.613841E+06  4.572576E+06  1.120272E+05  1.931058E+06  1.862540E+06  3.410537E+06  4.381333E+06  2.357635E+06  1.090015E+06  3.046229E+06  2.894932E+07  2.792484E+06  4.694861E+06  3.066974E+06  2.033371E+06  1.990442E+06  -9.100895E+05  2.478608E+06  1.437238E+06  2.517967E+06  1.355641E+06  1.565612E+06  1.819894E+06  5.164111E+06  6.733008E+05  1.252927E+06  3.819804E+06  -2.346642E+06  3.718955E+06  1.861429E+06  1.809966E+06  8.392602E+05  -4.914138E+05  1.187222E+05  -8.551410E+04  
