x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  
5.000000E-08  2.934956E+08  2.997130E+08  2.868622E+08  2.974170E+08  2.906972E+08  2.351008E+08  3.500555E+08  3.299271E+08  2.486287E+08  3.091379E+08  2.745011E+08  2.938179E+08  2.928991E+08  2.931586E+08  2.939838E+08  3.045344E+08  2.859356E+08  3.176485E+08  2.673440E+08  3.031214E+08  2.886812E+08  3.155569E+08  2.709796E+08  3.748639E+08  2.271548E+08  7.251943E+08  9.101233E+07  2.994263E+08  2.947654E+08  2.975253E+08  2.851956E+08  2.694458E+08  3.071756E+08  2.925061E+08  2.946642E+08  2.862190E+08  3.160708E+08  2.867381E+08  3.013425E+08  3.020047E+08  2.853947E+08  2.653359E+08  3.371512E+08  2.410933E+08  3.585336E+08  2.959889E+08  2.884101E+08  2.819755E+08  3.102642E+08  2.819279E+08  2.994192E+08  
5.780698E-08  2.359445E+08  2.409611E+08  2.305906E+08  2.391044E+08  2.336887E+08  1.894006E+08  2.809970E+08  2.648431E+08  2.003230E+08  2.483752E+08  2.208503E+08  2.361755E+08  2.355225E+08  2.356300E+08  2.363957E+08  2.446045E+08  2.300095E+08  2.548458E+08  2.154371E+08  2.424025E+08  2.328772E+08  2.534270E+08  2.180922E+08  3.000750E+08  1.834983E+08  5.735411E+08  7.516943E+07  2.405973E+08  2.370784E+08  2.390026E+08  2.294832E+08  2.170450E+08  2.466242E+08  2.352294E+08  2.367771E+08  2.302984E+08  2.536017E+08  2.307323E+08  2.420798E+08  2.425681E+08  2.296314E+08  2.150061E+08  2.688953E+08  1.938378E+08  2.880570E+08  2.381553E+08  2.313155E+08  2.268426E+08  2.496888E+08  2.267520E+08  2.406656E+08  
6.683295E-08  1.896786E+08  1.937262E+08  1.853573E+08  1.922247E+08  1.878601E+08  1.525839E+08  2.255622E+08  2.125981E+08  1.614025E+08  1.995557E+08  1.776854E+08  1.898415E+08  1.893854E+08  1.893906E+08  1.900884E+08  1.964682E+08  1.850219E+08  2.044600E+08  1.736084E+08  1.938463E+08  1.878605E+08  2.035298E+08  1.755269E+08  2.402072E+08  1.482321E+08  4.536018E+08  6.208437E+07  1.933266E+08  1.906810E+08  1.919912E+08  1.846541E+08  1.748349E+08  1.980088E+08  1.891683E+08  1.902620E+08  1.853034E+08  2.034792E+08  1.856657E+08  1.944719E+08  1.948291E+08  1.847637E+08  1.742231E+08  2.144578E+08  1.558446E+08  2.314339E+08  1.916219E+08  1.855235E+08  1.824896E+08  2.009401E+08  1.823746E+08  1.934409E+08  
7.726822E-08  1.524848E+08  1.557506E+08  1.489971E+08  1.545364E+08  1.510189E+08  1.229238E+08  1.810635E+08  1.706594E+08  1.300439E+08  1.603320E+08  1.429571E+08  1.525976E+08  1.522863E+08  1.522251E+08  1.528523E+08  1.578049E+08  1.488334E+08  1.640360E+08  1.399010E+08  1.550165E+08  1.515458E+08  1.634569E+08  1.412691E+08  1.922835E+08  1.197436E+08  3.587442E+08  5.127708E+07  1.553432E+08  1.533637E+08  1.542269E+08  1.485822E+08  1.408337E+08  1.589767E+08  1.521266E+08  1.528849E+08  1.490993E+08  1.632630E+08  1.494014E+08  1.562267E+08  1.564854E+08  1.486627E+08  1.411759E+08  1.710411E+08  1.252983E+08  1.859411E+08  1.541807E+08  1.487966E+08  1.468086E+08  1.617089E+08  1.466822E+08  1.554829E+08  
8.933285E-08  1.225843E+08  1.252192E+08  1.197694E+08  1.242374E+08  1.214027E+08  9.902919E+07  1.453435E+08  1.369938E+08  1.047778E+08  1.288178E+08  1.150164E+08  1.226603E+08  1.224546E+08  1.223529E+08  1.229102E+08  1.267501E+08  1.197231E+08  1.316042E+08  1.127382E+08  1.239648E+08  1.222510E+08  1.312739E+08  1.136974E+08  1.539211E+08  9.673032E+07  2.837233E+08  4.235107E+07  1.248226E+08  1.233497E+08  1.238908E+08  1.195570E+08  1.134449E+08  1.276387E+08  1.223381E+08  1.228505E+08  1.199687E+08  1.309953E+08  1.202203E+08  1.255028E+08  1.256880E+08  1.196155E+08  1.143972E+08  1.364140E+08  1.007392E+08  1.493908E+08  1.240552E+08  1.193403E+08  1.181041E+08  1.301372E+08  1.179752E+08  1.249732E+08  
1.032813E-07  9.854697E+07  1.006728E+08  9.627513E+07  9.987896E+07  9.759445E+07  7.977935E+07  1.166703E+08  1.099694E+08  8.442072E+07  1.034980E+08  9.253659E+07  9.859628E+07  9.846668E+07  9.834271E+07  9.883349E+07  1.018067E+08  9.630644E+07  1.055846E+08  9.084920E+07  9.913312E+07  9.861907E+07  1.054274E+08  9.150694E+07  1.232124E+08  7.813989E+07  2.243909E+08  3.497884E+07  1.002984E+08  9.920954E+07  9.952167E+07  9.620175E+07  9.138256E+07  1.024782E+08  9.838266E+07  9.871640E+07  9.652959E+07  1.051050E+08  9.673886E+07  1.008212E+08  1.009518E+08  9.624382E+07  9.269798E+07  1.087972E+08  8.099382E+07  1.200252E+08  9.981591E+07  9.571532E+07  9.501194E+07  1.047295E+08  9.488637E+07  1.004503E+08  
1.194076E-07  7.922306E+07  8.093822E+07  7.738954E+07  8.029632E+07  7.845524E+07  6.427140E+07  9.365374E+07  8.827597E+07  6.801874E+07  8.315491E+07  7.445045E+07  7.925323E+07  7.917782E+07  7.904421E+07  7.947312E+07  8.177194E+07  7.746986E+07  8.470938E+07  7.321014E+07  7.927554E+07  7.955535E+07  8.466982E+07  7.364742E+07  9.863034E+07  6.312232E+07  1.774661E+08  2.888992E+07  8.059252E+07  7.979373E+07  7.994594E+07  7.740892E+07  7.361083E+07  8.227734E+07  7.911800E+07  7.932346E+07  7.766992E+07  8.433178E+07  7.784381E+07  8.099346E+07  8.108377E+07  7.743873E+07  7.511473E+07  8.677132E+07  6.511863E+07  9.643194E+07  8.031277E+07  7.676719E+07  7.643487E+07  8.428229E+07  7.631624E+07  8.073940E+07  
1.380518E-07  6.368835E+07  6.507212E+07  6.220860E+07  6.455312E+07  6.306942E+07  5.177797E+07  7.517784E+07  7.086198E+07  5.480348E+07  6.681036E+07  5.989923E+07  6.370499E+07  6.366750E+07  6.353280E+07  6.390523E+07  6.567987E+07  6.231752E+07  6.796139E+07  5.899584E+07  6.339568E+07  6.417677E+07  6.799920E+07  5.927356E+07  7.895264E+07  5.099096E+07  1.403542E+08  2.386093E+07  6.475832E+07  6.417770E+07  6.422072E+07  6.228723E+07  5.929528E+07  6.605857E+07  6.362562E+07  6.374029E+07  6.249500E+07  6.766423E+07  6.263934E+07  6.506512E+07  6.512594E+07  6.230797E+07  6.086673E+07  6.920458E+07  5.235506E+07  7.747640E+07  6.462038E+07  6.157010E+07  6.149006E+07  6.782718E+07  6.138046E+07  6.489629E+07  
1.596072E-07  5.119981E+07  5.231622E+07  5.000559E+07  5.189660E+07  5.070090E+07  4.171308E+07  6.034684E+07  5.688320E+07  4.415580E+07  5.367842E+07  4.819202E+07  5.120707E+07  5.119553E+07  5.106530E+07  5.138691E+07  5.275459E+07  5.012883E+07  5.452467E+07  4.754136E+07  5.069675E+07  5.177097E+07  5.461085E+07  4.770507E+07  6.320083E+07  4.119109E+07  1.110033E+08  1.970736E+07  5.203510E+07  5.161780E+07  5.158862E+07  5.011954E+07  4.776376E+07  5.303690E+07  5.116686E+07  5.121845E+07  5.028491E+07  5.429089E+07  5.040462E+07  5.226928E+07  5.230871E+07  5.013361E+07  4.932134E+07  5.519419E+07  4.209320E+07  6.224693E+07  5.199413E+07  4.938147E+07  4.946731E+07  5.458473E+07  4.936774E+07  5.216199E+07  
1.845282E-07  4.116012E+07  4.206081E+07  4.019636E+07  4.172156E+07  4.075797E+07  3.360466E+07  4.844168E+07  4.566198E+07  3.557683E+07  4.312764E+07  3.877296E+07  4.116104E+07  4.116672E+07  4.104439E+07  4.132080E+07  4.237291E+07  4.032413E+07  4.374454E+07  3.831084E+07  4.054157E+07  4.176330E+07  4.385853E+07  3.839441E+07  5.059166E+07  3.327465E+07  8.779017E+07  1.627682E+07  4.181164E+07  4.151594E+07  4.144123E+07  4.032878E+07  3.847485E+07  4.258210E+07  4.114770E+07  4.115654E+07  4.046039E+07  4.356069E+07  4.055958E+07  4.198989E+07  4.201400E+07  4.033800E+07  3.996591E+07  4.402020E+07  3.384273E+07  5.001110E+07  4.183494E+07  3.960575E+07  3.979529E+07  4.392772E+07  3.970603E+07  4.192649E+07  
