x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99  100  
1.000000E-07  -7.887908E+02  -6.712853E+03  -2.141046E+03  -1.499263E+04  -1.029852E+04  3.605307E+03  -4.352030E+02  3.701173E+03  -1.559308E+03  3.123632E+03  6.438721E+03  -3.393127E+03  1.027528E+04  -6.637363E+03  -7.362622E+03  2.908110E+02  -6.268988E+03  4.651492E+04  -4.814999E+03  5.360847E+04  -6.678358E+03  -7.679298E+04  4.151220E+03  -4.127784E+03  -1.489986E+04  -2.062215E+04  4.545500E+04  1.697818E+03  -1.406242E+04  2.221750E+03  2.594585E+03  -6.858066E+02  9.701750E+03  -6.202063E+03  5.282927E+03  -1.347722E+03  -1.005149E+04  -1.974829E+03  -3.236898E+03  3.880284E+03  1.143177E+04  -1.104995E+04  -5.614607E+03  3.498130E+03  7.709589E+03  -1.002322E+04  3.398898E+04  -6.445723E+03  2.250462E+03  1.533837E+03  1.339014E+03  -1.053075E+04  4.107688E+02  2.415483E+03  -1.156691E+03  -1.821297E+03  -3.905778E+03  -6.058650E+03  -4.306486E+03  -5.151527E+03  -1.171119E+04  3.078757E+02  -1.248497E+04  -1.646663E+03  -2.126294E+04  -1.746153E+04  8.115154E+03  1.117448E+04  -4.887470E+02  -3.212715E+03  4.361107E+03  8.741277E+03  -4.253678E+03  -1.446915E+04  -1.265465E+03  -2.829491E+03  -7.881736E+02  1.273731E+03  4.023866E+03  6.236135E+02  2.838701E+04  1.534098E+02  1.577047E+03  -3.570904E+03  -4.926851E+02  -2.104281E+04  -1.055842E+04  -4.975165E+03  -2.156723E+03  -1.141160E+04  -4.286201E+03  -3.501605E+03  -6.283936E+03  -1.819620E+03  -1.402264E+04  -6.819330E+03  4.935695E+03  -3.469059E+03  -7.646115E+03  -8.350414E+02  6.647414E+04  
1.148154E-07  -7.801492E+02  -6.132361E+03  -2.002743E+03  -1.343504E+04  -9.279014E+03  3.238375E+03  -3.220038E+02  3.354153E+03  -1.419574E+03  2.785726E+03  5.788852E+03  -3.089001E+03  9.348195E+03  -6.025246E+03  -6.602917E+03  2.661711E+02  -5.702239E+03  3.704134E+04  -4.322027E+03  4.813771E+04  -6.182769E+03  -6.926748E+04  3.681759E+03  -3.762213E+03  -1.337147E+04  -1.876548E+04  4.145955E+04  1.523841E+03  -1.292151E+04  2.141183E+03  2.333725E+03  -6.442196E+02  8.742356E+03  -5.214287E+03  4.705149E+03  -1.165636E+03  -9.130787E+03  -1.791269E+03  -2.975716E+03  3.511252E+03  9.853731E+03  -1.014662E+04  -5.155294E+03  3.172575E+03  6.942183E+03  -9.002276E+03  3.004410E+04  -5.796126E+03  2.012517E+03  1.435860E+03  1.208897E+03  -9.459799E+03  3.235154E+02  2.298265E+03  -1.065021E+03  -1.676594E+03  -3.556443E+03  -5.472564E+03  -3.914710E+03  -4.675170E+03  -1.062316E+04  3.374110E+02  -1.121916E+04  -1.512500E+03  -1.925723E+04  -1.575761E+04  7.335088E+03  1.013921E+04  -4.055673E+02  -2.818611E+03  3.871286E+03  7.833179E+03  -3.825851E+03  -1.311715E+04  -1.168674E+03  -2.651692E+03  -7.332612E+02  1.119041E+03  3.698581E+03  5.718459E+02  2.566741E+04  6.810568E+01  1.387097E+03  -3.280987E+03  -4.663312E+02  -1.907584E+04  -9.673671E+03  -4.553285E+03  -1.956275E+03  -1.026343E+04  -3.901552E+03  -3.206428E+03  -5.648472E+03  -1.650417E+03  -1.288806E+04  -6.057307E+03  4.517021E+03  -3.158450E+03  -6.898000E+03  -8.152542E+02  6.011744E+04  
1.318257E-07  -7.660692E+02  -5.602391E+03  -1.873179E+03  -1.203712E+04  -8.353914E+03  2.909058E+03  -2.249585E+02  3.037851E+03  -1.294270E+03  2.482904E+03  5.202553E+03  -2.823320E+03  8.508562E+03  -5.467760E+03  -5.923699E+03  2.440950E+02  -5.188487E+03  2.918522E+04  -3.878170E+03  4.309541E+04  -5.733202E+03  -6.241970E+04  3.256097E+03  -3.429405E+03  -1.199828E+04  -1.706053E+04  3.781228E+04  1.366782E+03  -1.187290E+04  2.053816E+03  2.098569E+03  -6.052148E+02  7.876454E+03  -4.381973E+03  4.188367E+03  -1.004587E+03  -8.295709E+03  -1.627839E+03  -2.736700E+03  3.176768E+03  8.407234E+03  -9.317753E+03  -4.733093E+03  2.876623E+03  6.248845E+03  -8.083910E+03  2.651988E+04  -5.211154E+03  1.799076E+03  1.343398E+03  1.090598E+03  -8.498203E+03  2.477996E+02  2.186483E+03  -9.809723E+02  -1.543551E+03  -3.237884E+03  -4.941221E+03  -3.557014E+03  -4.241990E+03  -9.632405E+03  3.596070E+02  -1.007988E+04  -1.398379E+03  -1.742829E+04  -1.422075E+04  6.627620E+03  9.200423E+03  -3.341137E+02  -2.468302E+03  3.432987E+03  7.015962E+03  -3.438673E+03  -1.188979E+04  -1.078362E+03  -2.489579E+03  -6.784287E+02  9.807553E+02  3.399688E+03  5.234904E+02  2.318146E+04  -4.130674E+00  1.218423E+03  -3.014308E+03  -4.410953E+02  -1.727716E+04  -8.853135E+03  -4.166881E+03  -1.774479E+03  -9.226116E+03  -3.550983E+03  -2.936170E+03  -5.076250E+03  -1.496473E+03  -1.184867E+04  -5.375783E+03  4.133914E+03  -2.877274E+03  -6.221654E+03  -7.954585E+02  5.434863E+04  
1.513561E-07  -7.474774E+02  -5.117567E+03  -1.750782E+03  -1.078264E+04  -7.513061E+03  2.613658E+03  -1.427945E+02  2.749453E+03  -1.182007E+03  2.211937E+03  4.673964E+03  -2.588565E+03  7.748437E+03  -4.959540E+03  -5.317622E+03  2.241906E+02  -4.722214E+03  2.267256E+04  -3.478545E+03  3.847972E+04  -5.321640E+03  -5.620165E+04  2.870363E+03  -3.125766E+03  -1.076471E+04  -1.549771E+04  3.447954E+04  1.225145E+03  -1.090709E+04  1.961528E+03  1.886769E+03  -5.682142E+02  7.095152E+03  -3.680342E+03  3.726410E+03  -8.628254E+02  -7.536918E+03  -1.482629E+03  -2.517573E+03  2.873652E+03  7.098865E+03  -8.555456E+03  -4.343989E+03  2.607532E+03  5.622766E+03  -7.258037E+03  2.337864E+04  -4.684402E+03  1.607766E+03  1.255862E+03  9.831172E+02  -7.635056E+03  1.826909E+02  2.078641E+03  -9.036068E+02  -1.420735E+03  -2.946990E+03  -4.459603E+03  -3.230334E+03  -3.847485E+03  -8.730199E+03  3.750265E+02  -9.054674E+03  -1.302735E+03  -1.576346E+04  -1.283440E+04  5.985821E+03  8.348019E+03  -2.730939E+02  -2.157999E+03  3.041447E+03  6.280869E+03  -3.088356E+03  -1.077539E+04  -9.937295E+02  -2.339328E+03  -6.232335E+02  8.575926E+02  3.124225E+03  4.783007E+02  2.091460E+04  -6.423797E+01  1.069055E+03  -2.768373E+03  -4.166214E+02  -1.563569E+04  -8.090707E+03  -3.811752E+03  -1.609600E+03  -8.288352E+03  -3.231028E+03  -2.688301E+03  -4.560923E+03  -1.356371E+03  -1.089334E+04  -4.767265E+03  3.782779E+03  -2.622290E+03  -5.610381E+03  -7.748084E+02  4.911607E+04  
1.737801E-07  -7.250996E+02  -4.674370E+03  -1.635828E+03  -9.657006E+03  -6.756313E+03  2.347591E+03  -7.355389E+01  2.487622E+03  -1.079349E+03  1.969280E+03  4.197318E+03  -2.377700E+03  7.054096E+03  -4.497769E+03  -4.771443E+03  2.060602E+02  -4.297697E+03  1.730858E+04  -3.119366E+03  3.426994E+04  -4.943312E+03  -5.055861E+04  2.527393E+03  -2.848991E+03  -9.656007E+03  -1.406606E+04  3.143318E+04  1.097527E+03  -1.001716E+04  1.865770E+03  1.695629E+03  -5.333299E+02  6.389510E+03  -3.089800E+03  3.314098E+03  -7.381360E+02  -6.847719E+03  -1.350293E+03  -2.315487E+03  2.598620E+03  5.923855E+03  -7.854008E+03  -3.986249E+03  2.362930E+03  5.057411E+03  -6.514932E+03  2.058257E+04  -4.210007E+03  1.436230E+03  1.172857E+03  8.857296E+02  -6.858374E+03  1.272507E+02  1.973332E+03  -8.322853E+02  -1.307682E+03  -2.681865E+03  -4.023695E+03  -2.932666E+03  -3.489467E+03  -7.909530E+03  3.845794E+02  -8.131765E+03  -1.212325E+03  -1.424868E+04  -1.158141E+04  5.404746E+03  7.574219E+03  -2.208258E+02  -1.883034E+03  2.692102E+03  5.620636E+03  -2.772589E+03  -9.762795E+03  -9.156014E+02  -2.199306E+03  -5.727290E+02  7.481238E+02  2.870777E+03  4.366714E+02  1.885004E+04  -1.137427E+02  9.365664E+02  -2.541979E+03  -3.932485E+02  -1.413773E+04  -7.391624E+03  -3.487098E+03  -1.459636E+03  -7.445080E+03  -2.939493E+03  -2.460816E+03  -4.097247E+03  -1.229017E+03  -1.001464E+04  -4.224073E+03  3.460853E+03  -2.390127E+03  -5.057680E+03  -7.525690E+02  4.436873E+04  
1.995262E-07  -6.995112E+02  -4.269541E+03  -1.528390E+03  -8.647224E+03  -6.080751E+03  2.107555E+03  -1.547462E+01  2.250713E+03  -9.839859E+02  1.751828E+03  3.767567E+03  -2.189121E+03  6.415567E+03  -4.079179E+03  -4.275492E+03  1.895072E+02  -3.910253E+03  1.293961E+04  -2.796842E+03  3.044710E+04  -4.595475E+03  -4.544563E+04  2.227098E+03  -2.597102E+03  -8.659223E+03  -1.275632E+04  2.864839E+04  9.827688E+02  -9.197185E+03  1.767918E+03  1.522929E+03  -5.006252E+02  5.751818E+03  -2.593908E+03  2.946683E+03  -6.284911E+02  -6.222554E+03  -1.227217E+03  -2.128048E+03  2.348885E+03  4.873012E+03  -7.208394E+03  -3.657955E+03  2.140788E+03  4.546968E+03  -5.846117E+03  1.809707E+04  -3.782766E+03  1.282397E+03  1.094065E+03  7.977051E+02  -6.158182E+03  8.046292E+01  1.869740E+03  -7.664571E+02  -1.203827E+03  -2.440572E+03  -3.629361E+03  -2.661795E+03  -3.165472E+03  -7.163825E+03  3.890957E+02  -7.300885E+03  -1.119007E+03  -1.286969E+04  -1.044726E+04  4.879549E+03  6.872272E+03  -1.759957E+02  -1.639242E+03  2.380812E+03  5.028515E+03  -2.488862E+03  -8.842260E+03  -8.442076E+02  -2.067928E+03  -5.298428E+02  6.510025E+02  2.637908E+03  3.988587E+02  1.697258E+04  -1.538964E+02  8.190212E+02  -2.333957E+03  -3.711388E+02  -1.277173E+04  -6.756039E+03  -3.191624E+03  -1.322970E+03  -6.690314E+03  -2.674231E+03  -2.251988E+03  -3.680245E+03  -1.113412E+03  -9.206004E+03  -3.739307E+03  3.165581E+03  -2.178079E+03  -4.557586E+03  -7.283899E+02  4.006327E+04  
2.290868E-07  -6.715093E+02  -3.899082E+03  -1.427173E+03  -7.741513E+03  -5.475309E+03  1.891401E+03  3.239627E+01  2.036101E+03  -8.959495E+02  1.557319E+03  3.380436E+03  -2.019444E+03  5.830081E+03  -3.699109E+03  -3.827051E+03  1.743528E+02  -3.556569E+03  9.382385E+03  -2.507118E+03  2.699750E+04  -4.273731E+03  -4.082417E+04  1.963425E+03  -2.367396E+03  -7.763377E+03  -1.156061E+04  2.610128E+04  8.797049E+02  -8.440665E+03  1.669287E+03  1.367124E+03  -4.696525E+02  5.175898E+03  -2.177143E+03  2.619432E+03  -5.325771E+02  -5.654591E+03  -1.113690E+03  -1.954225E+03  2.122273E+03  3.944182E+03  -6.613223E+03  -3.355861E+03  1.939063E+03  4.086416E+03  -5.244462E+03  1.589261E+04  -3.398061E+03  1.144575E+03  1.019208E+03  7.181630E+02  -5.527541E+03  4.143346E+01  1.767723E+03  -7.055173E+02  -1.108027E+03  -2.220608E+03  -3.272603E+03  -2.415127E+03  -2.871627E+03  -6.486160E+03  3.890845E+02  -6.553142E+03  -1.026924E+03  -1.161664E+04  -9.421131E+03  4.404586E+03  6.234811E+03  -1.378554E+02  -1.423919E+03  2.103882E+03  4.497629E+03  -2.233790E+03  -8.005572E+03  -7.784432E+02  -1.943111E+03  -4.920517E+02  5.651493E+02  2.423351E+03  3.643921E+02  1.526937E+04  -1.854979E+02  7.151066E+02  -2.142349E+03  -3.499386E+02  -1.152897E+04  -6.175049E+03  -2.921522E+03  -1.198540E+03  -6.013727E+03  -2.432492E+03  -2.060071E+03  -3.305120E+03  -1.008444E+03  -8.459975E+03  -3.307421E+03  2.894443E+03  -1.984293E+03  -4.105307E+03  -7.023038E+02  3.616211E+04  
2.630268E-07  -6.417990E+02  -3.560550E+03  -1.332466E+03  -6.929056E+03  -4.929908E+03  1.695947E+03  7.203770E+01  1.841150E+03  -8.158437E+02  1.383305E+03  3.031415E+03  -1.859625E+03  5.296709E+03  -3.354238E+03  -3.424301E+03  1.603409E+02  -3.235209E+03  6.569877E+03  -2.247386E+03  2.383267E+04  -3.971278E+03  -3.660856E+04  1.726722E+03  -2.157751E+03  -6.958718E+03  -1.046190E+04  2.377497E+04  7.864152E+02  -7.744183E+03  1.571855E+03  1.226542E+03  -4.404446E+02  4.656174E+03  -1.828502E+03  2.326811E+03  -4.486968E+02  -5.137516E+03  -1.010949E+03  -1.795236E+03  1.916811E+03  3.122117E+03  -6.066481E+03  -3.078453E+03  1.755214E+03  3.670839E+03  -4.703291E+03  1.393321E+04  -3.051807E+03  1.021044E+03  9.489627E+02  6.460629E+02  -4.960558E+03  8.643705E+00  1.670641E+03  -6.497236E+02  -1.020001E+03  -2.020408E+03  -2.950380E+03  -2.190897E+03  -2.605047E+03  -5.870184E+03  3.861706E+02  -5.880217E+03  -9.445441E+02  -1.047633E+04  -8.494980E+03  3.974588E+03  5.655813E+03  -1.053376E+02  -1.233679E+03  1.856872E+03  4.020526E+03  -2.003808E+03  -7.246257E+03  -7.179158E+02  -1.828782E+03  -4.566588E+02  4.890942E+02  2.225967E+03  3.322164E+02  1.371698E+04  -2.107937E+02  6.228243E+02  -1.966005E+03  -3.298962E+02  -1.039331E+04  -5.645207E+03  -2.674591E+03  -1.085465E+03  -5.402148E+03  -2.212508E+03  -1.884271E+03  -2.967966E+03  -9.128997E+02  -7.775371E+03  -2.922722E+03  2.646331E+03  -1.808238E+03  -3.697253E+03  -6.764149E+02  3.261534E+04  
3.019952E-07  -6.109704E+02  -3.251017E+03  -1.243791E+03  -6.200381E+03  -4.437577E+03  1.518913E+03  1.045532E+02  1.663909E+03  -7.432220E+02  1.227728E+03  2.716793E+03  -1.705072E+03  4.812072E+03  -3.041373E+03  -3.063401E+03  1.473082E+02  -2.943529E+03  4.388744E+03  -2.014930E+03  2.092539E+04  -3.685455E+03  -3.275891E+04  1.512428E+03  -1.966120E+03  -6.236261E+03  -9.451953E+03  2.165119E+04  7.016946E+02  -7.103126E+03  1.476703E+03  1.099793E+03  -4.127746E+02  4.187456E+03  -1.537387E+03  2.064851E+03  -3.756271E+02  -4.665903E+03  -9.189941E+02  -1.650395E+03  1.730660E+03  2.398369E+03  -5.564437E+03  -2.823666E+03  1.587185E+03  3.296003E+03  -4.216617E+03  1.219256E+04  -2.740255E+03  9.103457E+02  8.832743E+02  5.806857E+02  -4.451164E+03  -1.872592E+01  1.578792E+03  -5.988659E+02  -9.390738E+02  -1.838190E+03  -2.659514E+03  -1.987246E+03  -2.362915E+03  -5.310239E+03  3.810093E+02  -5.274750E+03  -8.739100E+02  -9.438936E+03  -7.659864E+03  3.585208E+03  5.129485E+03  -7.767238E+01  -1.065959E+03  1.636663E+03  3.591487E+03  -1.796333E+03  -6.557600E+03  -6.621049E+02  -1.724458E+03  -4.224358E+02  4.219313E+02  2.044193E+03  3.019381E+02  1.230226E+04  -2.308118E+02  5.408907E+02  -1.803529E+03  -3.109408E+02  -9.355650E+03  -5.163046E+03  -2.448556E+03  -9.827991E+02  -4.846604E+03  -2.012414E+03  -1.723262E+03  -2.665077E+03  -8.258717E+02  -7.147495E+03  -2.580386E+03  2.419390E+03  -1.648462E+03  -3.329560E+03  -6.510688E+02  2.939008E+04  
3.467369E-07  -5.794734E+02  -2.967834E+03  -1.160386E+03  -5.546998E+03  -3.993779E+03  1.359218E+03  1.305353E+02  1.503018E+03  -6.771095E+02  1.088829E+03  2.433532E+03  -1.560708E+03  4.370625E+03  -2.757274E+03  -2.739785E+03  1.352515E+02  -2.678146E+03  2.703526E+03  -1.806452E+03  1.828752E+04  -3.416462E+03  -2.926388E+04  1.320996E+03  -1.791095E+03  -5.587581E+03  -8.527818E+03  1.971087E+04  6.252979E+02  -6.512446E+03  1.383972E+03  9.855888E+02  -3.865583E+02  3.764725E+03  -1.294050E+03  1.831008E+03  -3.121767E+02  -4.236431E+03  -8.355720E+02  -1.517440E+03  1.561987E+03  1.768887E+03  -5.102553E+03  -2.589299E+03  1.434346E+03  2.958126E+03  -3.779151E+03  1.065095E+04  -2.459936E+03  8.112522E+02  8.215151E+02  5.215359E+02  -3.993353E+03  -4.116044E+01  1.490679E+03  -5.520534E+02  -8.644744E+02  -1.672183E+03  -2.396855E+03  -1.802075E+03  -2.143082E+03  -4.801655E+03  3.736013E+02  -4.730186E+03  -8.101036E+02  -8.497162E+03  -6.906001E+03  3.232838E+03  4.651237E+03  -5.437773E+01  -9.184652E+02  1.440770E+03  3.206439E+03  -1.609475E+03  -5.932731E+03  -6.105464E+02  -1.626956E+03  -3.903893E+02  3.627356E+02  1.876708E+03  2.738785E+02  1.101815E+04  -2.456792E+02  4.684645E+02  -1.653863E+03  -2.928572E+02  -8.411019E+03  -4.721923E+03  -2.241414E+03  -8.895405E+02  -4.345348E+03  -1.830133E+03  -1.575631E+03  -2.392826E+03  -7.467349E+02  -6.569665E+03  -2.276142E+03  2.211470E+03  -1.502996E+03  -2.997870E+03  -6.255118E+02  2.646317E+04  
