x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  
5.000000E-08  1.601966E+07  1.614731E+07  1.588095E+07  1.623377E+07  1.586407E+07  1.610031E+07  1.593844E+07  1.534009E+07  1.689564E+07  1.466246E+07  1.786705E+07  1.537866E+07  1.736958E+07  1.584405E+07  1.625286E+07  1.533083E+07  1.650371E+07  1.482234E+07  1.731833E+07  8.081426E+06  2.210401E+07  1.621024E+07  1.581889E+07  1.579394E+07  1.623342E+07  1.643824E+07  1.549313E+07  1.541893E+07  1.652927E+07  1.723991E+07  1.473195E+07  1.753077E+07  1.499682E+07  1.676432E+07  1.505956E+07  1.645411E+07  1.506934E+07  1.726039E+07  1.506884E+07  1.537648E+07  1.666013E+07  2.858741E+07  6.451305E+06  1.053708E+07  1.844020E+07  1.773344E+07  1.165903E+07  1.449199E+07  1.876077E+07  1.538995E+07  1.634767E+07  
5.780698E-08  1.358176E+07  1.368993E+07  1.346429E+07  1.376335E+07  1.344986E+07  1.365059E+07  1.351254E+07  1.300903E+07  1.431981E+07  1.244083E+07  1.513351E+07  1.304118E+07  1.471980E+07  1.343174E+07  1.378117E+07  1.299956E+07  1.399089E+07  1.256540E+07  1.468452E+07  6.851436E+06  1.874003E+07  1.374277E+07  1.341222E+07  1.339482E+07  1.375862E+07  1.392925E+07  1.314405E+07  1.307255E+07  1.401378E+07  1.460835E+07  1.249785E+07  1.485460E+07  1.271978E+07  1.421117E+07  1.277011E+07  1.394853E+07  1.277942E+07  1.463044E+07  1.277796E+07  1.303792E+07  1.412332E+07  2.422111E+07  5.473713E+06  8.899133E+06  1.568559E+07  1.503884E+07  9.877733E+06  1.229428E+07  1.588986E+07  1.304665E+07  1.386058E+07  
6.683295E-08  1.151487E+07  1.160653E+07  1.141538E+07  1.166887E+07  1.140305E+07  1.157360E+07  1.145587E+07  1.103220E+07  1.213669E+07  1.055583E+07  1.281819E+07  1.105899E+07  1.247426E+07  1.138671E+07  1.168536E+07  1.102279E+07  1.186067E+07  1.065212E+07  1.245127E+07  5.808649E+06  1.588801E+07  1.165088E+07  1.137170E+07  1.136013E+07  1.166111E+07  1.180321E+07  1.115115E+07  1.108323E+07  1.188111E+07  1.237849E+07  1.060256E+07  1.258696E+07  1.078848E+07  1.204685E+07  1.082872E+07  1.182449E+07  1.083747E+07  1.240121E+07  1.083535E+07  1.105503E+07  1.197278E+07  2.052169E+07  4.644260E+06  7.515801E+06  1.334246E+07  1.275369E+07  8.368589E+06  1.042984E+07  1.345827E+07  1.106014E+07  1.175186E+07  
7.726822E-08  9.762521E+06  9.840197E+06  9.678256E+06  9.893126E+06  9.667723E+06  9.812637E+06  9.712240E+06  9.355763E+06  1.028639E+07  8.956429E+06  1.085709E+07  9.378078E+06  1.057128E+07  9.653040E+06  9.908284E+06  9.346615E+06  1.005479E+07  9.030163E+06  1.055765E+07  4.924575E+06  1.347003E+07  9.877420E+06  9.641620E+06  9.634513E+06  9.883365E+06  1.000167E+07  9.460404E+06  9.396633E+06  1.007300E+07  1.048899E+07  8.994684E+06  1.066549E+07  9.150418E+06  1.021216E+07  9.182463E+06  1.002390E+07  9.190624E+06  1.051164E+07  9.188071E+06  9.373711E+06  1.014970E+07  1.738731E+07  3.940497E+06  6.347502E+06  1.134936E+07  1.081576E+07  7.090015E+06  8.848155E+06  1.139879E+07  9.376101E+06  9.963963E+06  
8.933285E-08  8.276847E+06  8.342669E+06  8.205480E+06  8.387611E+06  8.196480E+06  8.319609E+06  8.233996E+06  7.934075E+06  8.718182E+06  7.599371E+06  9.196029E+06  7.952658E+06  8.958609E+06  8.183330E+06  8.401459E+06  7.925328E+06  8.523870E+06  7.655176E+06  8.952019E+06  4.175056E+06  1.142005E+07  8.373908E+06  8.174754E+06  8.171018E+06  8.376638E+06  8.475100E+06  8.026014E+06  7.966695E+06  8.540056E+06  8.887921E+06  7.630644E+06  9.037341E+06  7.761069E+06  8.656878E+06  7.786485E+06  8.497489E+06  7.794027E+06  8.909991E+06  7.791227E+06  7.948097E+06  8.604219E+06  1.473166E+07  3.343377E+06  5.360811E+06  9.653983E+06  9.172304E+06  6.006785E+06  7.506330E+06  9.654457E+06  7.948478E+06  8.448070E+06  
1.032813E-07  7.017264E+06  7.073042E+06  6.956821E+06  7.111202E+06  6.949133E+06  7.053751E+06  6.980746E+06  6.728424E+06  7.389053E+06  6.447931E+06  7.789099E+06  6.743894E+06  7.591952E+06  6.937388E+06  7.123787E+06  6.720168E+06  7.226045E+06  6.489553E+06  7.590576E+06  3.539614E+06  9.682044E+06  7.099257E+06  6.931056E+06  6.929831E+06  7.099613E+06  7.181534E+06  6.809107E+06  6.754360E+06  7.240399E+06  7.531240E+06  6.473459E+06  7.657739E+06  6.582670E+06  7.338463E+06  6.602733E+06  7.203518E+06  6.609656E+06  7.552382E+06  6.606742E+06  6.739299E+06  7.294066E+06  1.248162E+07  2.836742E+06  4.527496E+06  8.211864E+06  7.778571E+06  5.089053E+06  6.367993E+06  8.177060E+06  6.738227E+06  7.162801E+06  
1.194076E-07  5.949367E+06  5.996633E+06  5.898176E+06  6.029035E+06  5.891608E+06  5.980498E+06  5.918247E+06  5.705983E+06  6.262556E+06  5.470954E+06  6.597419E+06  5.718856E+06  6.433781E+06  5.881146E+06  6.040421E+06  5.698270E+06  6.125823E+06  5.501414E+06  6.436184E+06  3.000886E+06  8.208547E+06  6.018628E+06  5.876573E+06  5.877181E+06  6.017271E+06  6.085407E+06  5.776707E+06  5.726511E+06  6.138529E+06  6.381648E+06  5.491762E+06  6.488741E+06  5.583194E+06  6.220839E+06  5.598942E+06  6.106589E+06  5.605260E+06  6.401630E+06  5.602332E+06  5.714343E+06  6.183409E+06  1.057524E+07  2.406879E+06  3.823716E+06  6.985171E+06  6.596615E+06  4.311535E+06  5.402285E+06  6.925745E+06  5.712252E+06  6.073070E+06  
1.380518E-07  5.043984E+06  5.084037E+06  5.000629E+06  5.111549E+06  4.995018E+06  5.070544E+06  5.017465E+06  4.838910E+06  5.307799E+06  4.642007E+06  5.588058E+06  4.849619E+06  5.452292E+06  4.985720E+06  5.121810E+06  4.831767E+06  5.193119E+06  4.663736E+06  5.457355E+06  2.544152E+06  6.959299E+06  5.102490E+06  4.982517E+06  4.984430E+06  5.099934E+06  5.156583E+06  4.900841E+06  4.855077E+06  5.204345E+06  5.407533E+06  4.658938E+06  5.498198E+06  4.735472E+06  5.273425E+06  4.747754E+06  5.176697E+06  4.753491E+06  5.426218E+06  4.750621E+06  4.845269E+06  5.241870E+06  8.960029E+06  2.042155E+06  3.229336E+06  5.941721E+06  5.594258E+06  3.652808E+06  4.583026E+06  5.865915E+06  4.842493E+06  5.149128E+06  
1.596072E-07  4.276383E+06  4.310324E+06  4.239664E+06  4.333684E+06  4.234872E+06  4.299043E+06  4.253785E+06  4.103596E+06  4.498599E+06  3.938660E+06  4.733123E+06  4.112502E+06  4.620532E+06  4.226626E+06  4.342899E+06  4.097027E+06  4.402427E+06  3.953607E+06  4.627388E+06  2.156933E+06  5.900172E+06  4.325804E+06  4.224482E+06  4.227289E+06  4.322445E+06  4.369526E+06  4.157773E+06  4.116253E+06  4.412329E+06  4.582110E+06  3.952412E+06  4.658866E+06  4.016464E+06  4.470300E+06  4.025969E+06  4.388406E+06  4.031156E+06  4.599429E+06  4.028393E+06  4.108370E+06  4.443698E+06  7.591518E+06  1.732699E+06  2.727350E+06  5.054143E+06  4.744209E+06  3.094723E+06  3.888009E+06  4.968269E+06  4.105165E+06  4.365752E+06  
1.845282E-07  3.625597E+06  3.654358E+06  3.594499E+06  3.674193E+06  3.590405E+06  3.644928E+06  3.606341E+06  3.480020E+06  3.812766E+06  3.341883E+06  4.008987E+06  3.487423E+06  3.915659E+06  3.583107E+06  3.682442E+06  3.474016E+06  3.732123E+06  3.351607E+06  3.923644E+06  1.828648E+06  5.002232E+06  3.667343E+06  3.581774E+06  3.585159E+06  3.663485E+06  3.702600E+06  3.527370E+06  3.489860E+06  3.740844E+06  3.882682E+06  3.353030E+06  3.947664E+06  3.406626E+06  3.789487E+06  3.413915E+06  3.720154E+06  3.418586E+06  3.898617E+06  3.415964E+06  3.483542E+06  3.767062E+06  6.432027E+06  1.470137E+06  2.303395E+06  4.299152E+06  4.023326E+06  2.621904E+06  3.298391E+06  4.207987E+06  3.480105E+06  3.701557E+06  
2.133404E-07  3.073848E+06  3.098221E+06  3.047511E+06  3.115062E+06  3.044014E+06  3.090339E+06  3.057440E+06  2.951201E+06  3.231491E+06  2.835528E+06  3.395639E+06  2.957352E+06  3.318315E+06  3.037566E+06  3.122426E+06  2.945742E+06  3.163878E+06  2.841271E+06  3.326928E+06  1.550329E+06  4.240949E+06  3.109111E+06  3.036847E+06  3.040569E+06  3.104983E+06  3.137467E+06  2.992549E+06  2.958789E+06  3.171549E+06  3.290017E+06  2.844544E+06  3.345030E+06  2.889383E+06  3.212361E+06  2.894909E+06  3.153661E+06  2.899102E+06  3.304587E+06  2.896642E+06  2.953743E+06  3.193457E+06  5.449631E+06  1.247361E+06  1.945342E+06  3.656942E+06  3.411981E+06  2.221323E+06  2.798189E+06  3.564049E+06  2.950217E+06  3.138411E+06  
2.466512E-07  2.606066E+06  2.626719E+06  2.583760E+06  2.641019E+06  2.580774E+06  2.620133E+06  2.592085E+06  2.502741E+06  2.738835E+06  2.405895E+06  2.876129E+06  2.507850E+06  2.812098E+06  2.575086E+06  2.647576E+06  2.497800E+06  2.682153E+06  2.408642E+06  2.820961E+06  1.314369E+06  3.595525E+06  2.635851E+06  2.574824E+06  2.578703E+06  2.631626E+06  2.658591E+06  2.538817E+06  2.508534E+06  2.688891E+06  2.787818E+06  2.413170E+06  2.834392E+06  2.450674E+06  2.723128E+06  2.454806E+06  2.673431E+06  2.458557E+06  2.801070E+06  2.456271E+06  2.504519E+06  2.707194E+06  4.617281E+06  1.058343E+06  1.642947E+06  3.110665E+06  2.893529E+06  1.881944E+06  2.373843E+06  3.018651E+06  2.501012E+06  2.660941E+06  
2.851633E-07  2.209471E+06  2.226972E+06  2.190579E+06  2.239114E+06  2.188029E+06  2.221471E+06  2.197559E+06  2.122428E+06  2.321286E+06  2.041359E+06  2.436101E+06  2.126669E+06  2.383106E+06  2.183020E+06  2.244940E+06  2.117973E+06  2.273775E+06  2.041888E+06  2.391943E+06  1.114323E+06  3.048326E+06  2.234630E+06  2.183093E+06  2.186994E+06  2.230433E+06  2.252807E+06  2.153881E+06  2.126796E+06  2.279686E+06  2.362277E+06  2.047214E+06  2.401706E+06  2.078577E+06  2.308405E+06  2.081611E+06  2.266330E+06  2.084958E+06  2.374272E+06  2.082849E+06  2.123615E+06  2.294973E+06  3.912061E+06  8.979684E+05  1.387558E+06  2.645992E+06  2.453857E+06  1.594416E+06  2.013849E+06  2.556715E+06  2.120203E+06  2.256112E+06  
