x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  
5.000000E-08  1.060847E+05  1.057825E+05  1.064666E+05  1.055773E+05  1.064449E+05  9.591351E+04  1.140283E+05  1.113929E+05  9.793270E+04  1.267052E+05  8.245490E+04  8.597756E+04  1.443117E+05  9.554915E+04  1.203216E+05  9.073582E+04  1.156813E+05  1.295023E+05  8.353567E+04  1.973996E+05  6.849090E+04  9.629025E+04  1.150674E+05  1.126837E+05  9.589693E+04  2.128589E+05  2.844638E+04  1.148237E+05  9.906884E+04  9.688571E+04  1.156179E+05  9.584296E+04  1.132653E+05  9.667246E+04  1.193325E+05  1.006337E+05  1.195685E+05  1.006982E+05  1.105234E+05  1.298567E+05  8.494236E+04  9.163983E+04  9.195671E+04  1.061703E+05  1.146460E+05  7.908052E+04  1.961350E+05  1.066545E+05  9.727522E+04  1.029374E+05  1.074358E+05  
5.780698E-08  7.906248E+04  7.883928E+04  7.934452E+04  7.868786E+04  7.932854E+04  7.154010E+04  8.492534E+04  8.296104E+04  7.305136E+04  9.439100E+04  6.148348E+04  6.406728E+04  1.075818E+05  7.120331E+04  8.968540E+04  6.759369E+04  8.623930E+04  9.641618E+04  6.231818E+04  1.464051E+05  5.113012E+04  7.173728E+04  8.578995E+04  8.383202E+04  7.157379E+04  1.572965E+05  2.107390E+04  8.554941E+04  7.385154E+04  7.219709E+04  8.618460E+04  7.148729E+04  8.436346E+04  7.206440E+04  8.890724E+04  7.502726E+04  8.902880E+04  7.508563E+04  8.233490E+04  9.673636E+04  6.333070E+04  6.845040E+04  6.805225E+04  7.897326E+04  8.548463E+04  5.897295E+04  1.458641E+05  7.948833E+04  7.254256E+04  7.671959E+04  8.007000E+04  
6.683295E-08  5.850551E+04  5.834136E+04  5.871292E+04  5.823003E+04  5.870123E+04  5.296593E+04  6.281414E+04  6.136050E+04  5.408697E+04  6.982840E+04  4.551244E+04  4.740424E+04  7.962367E+04  5.268620E+04  6.637257E+04  5.000354E+04  6.382833E+04  7.129491E+04  4.614258E+04  1.079212E+05  3.786934E+04  5.307185E+04  6.349989E+04  6.195394E+04  5.300736E+04  1.155769E+05  1.538688E+04  6.329250E+04  5.465820E+04  5.342042E+04  6.378449E+04  5.292678E+04  6.240200E+04  5.333521E+04  6.577603E+04  5.553277E+04  6.583681E+04  5.558072E+04  6.090878E+04  7.156199E+04  4.687640E+04  5.067220E+04  5.006802E+04  5.835569E+04  6.327759E+04  4.365704E+04  1.077658E+05  5.882120E+04  5.370259E+04  5.677321E+04  5.925138E+04  
7.726822E-08  4.292739E+04  4.280724E+04  4.307919E+04  4.272571E+04  4.307073E+04  3.886720E+04  4.607887E+04  4.501232E+04  3.968981E+04  5.122934E+04  3.339721E+04  3.478058E+04  5.842533E+04  3.865664E+04  4.870134E+04  3.668454E+04  4.683576E+04  5.229307E+04  3.385986E+04  7.898163E+04  2.778185E+04  3.893656E+04  4.659586E+04  4.542564E+04  3.889266E+04  8.435799E+04  1.102516E+04  4.643575E+04  4.010665E+04  3.919505E+04  4.680320E+04  3.883853E+04  4.577787E+04  3.913588E+04  4.825767E+04  4.074929E+04  4.829136E+04  4.078524E+04  4.468504E+04  5.250043E+04  3.439767E+04  3.710261E+04  3.658458E+04  4.278388E+04  4.643273E+04  3.203678E+04  7.899930E+04  4.315913E+04  3.940780E+04  4.165680E+04  4.347477E+04  
8.933285E-08  3.117414E+04  3.108665E+04  3.128466E+04  3.102720E+04  3.127862E+04  2.821381E+04  3.346720E+04  3.269275E+04  2.880934E+04  3.720716E+04  2.424791E+04  2.525895E+04  4.242364E+04  2.807367E+04  3.536556E+04  2.664340E+04  3.400867E+04  3.798159E+04  2.457547E+04  5.730669E+04  2.014424E+04  2.827854E+04  3.383337E+04  3.299162E+04  2.821198E+04  6.108651E+04  7.702367E+03  3.372458E+04  2.912314E+04  2.846496E+04  3.398674E+04  2.819312E+04  3.324838E+04  2.841843E+04  3.504802E+04  2.958818E+04  3.507468E+04  2.961216E+04  3.245391E+04  3.813008E+04  2.497604E+04  2.679773E+04  2.651499E+04  3.107242E+04  3.371228E+04  2.325986E+04  5.737003E+04  3.134222E+04  2.861024E+04  3.025119E+04  3.157161E+04  
1.032813E-07  2.235136E+04  2.228803E+04  2.243135E+04  2.224486E+04  2.242711E+04  2.020550E+04  2.401009E+04  2.345497E+04  2.062927E+04  2.668824E+04  1.737386E+04  1.811315E+04  3.040612E+04  2.013072E+04  2.535254E+04  1.911112E+04  2.437521E+04  2.725557E+04  1.759407E+04  4.114695E+04  1.439273E+04  2.028249E+04  2.424690E+04  2.368283E+04  2.017293E+04  4.381501E+04  5.191217E+03  2.418738E+04  2.087488E+04  2.041198E+04  2.436271E+04  2.019086E+04  2.385182E+04  2.037013E+04  2.513708E+04  2.120482E+04  2.516775E+04  2.121783E+04  2.327873E+04  2.735034E+04  1.789886E+04  1.901797E+04  1.902829E+04  2.230665E+04  2.415559E+04  1.666460E+04  4.118513E+04  2.247141E+04  2.049626E+04  2.168888E+04  2.263620E+04  
1.194076E-07  1.576707E+04  1.572153E+04  1.582459E+04  1.569034E+04  1.582169E+04  1.422175E+04  1.695912E+04  1.656769E+04  1.451650E+04  1.884282E+04  1.223997E+04  1.278153E+04  2.143401E+04  1.420391E+04  1.787849E+04  1.349342E+04  1.718291E+04  1.926236E+04  1.237621E+04  2.916243E+04  1.008880E+04  1.431821E+04  1.708867E+04  1.675257E+04  1.415968E+04  3.106069E+04  3.311690E+03  1.707302E+04  1.471719E+04  1.440335E+04  1.717839E+04  1.421166E+04  1.684526E+04  1.436181E+04  1.774410E+04  1.494512E+04  1.778398E+04  1.494866E+04  1.643566E+04  1.931065E+04  1.261422E+04  1.318497E+04  1.349034E+04  1.578209E+04  1.701845E+04  1.173826E+04  2.914123E+04  1.585115E+04  1.443530E+04  1.529866E+04  1.596778E+04  
1.380518E-07  1.088699E+04  1.085449E+04  1.092804E+04  1.083206E+04  1.092612E+04  9.782347E+03  1.173732E+04  1.146724E+04  9.980967E+03  1.303093E+04  8.432490E+03  8.830618E+03  1.478191E+04  9.811666E+03  1.233801E+04  9.331912E+03  1.185034E+04  1.334518E+04  8.504198E+03  2.032871E+04  6.891986E+03  9.899541E+03  1.178073E+04  1.162669E+04  9.694629E+03  2.169673E+04  1.921533E+03  1.180198E+04  1.015195E+04  9.950630E+03  1.185230E+04  9.775647E+03  1.165590E+04  9.907373E+03  1.226675E+04  1.030357E+04  1.231736E+04  1.029929E+04  1.136640E+04  1.335502E+04  8.695520E+03  8.847324E+03  9.418084E+03  1.095718E+04  1.172547E+04  8.084276E+03  2.023672E+04  1.094431E+04  9.939643E+03  1.056221E+04  1.102531E+04  
1.596072E-07  7.299464E+03  7.276463E+03  7.328515E+03  7.260412E+03  7.327302E+03  6.516461E+03  7.900929E+03  7.720062E+03  6.644159E+03  8.759991E+03  5.632190E+03  5.926554E+03  9.890539E+03  6.583059E+03  8.264494E+03  6.273840E+03  7.929173E+03  8.999293E+03  5.655314E+03  1.386428E+04  4.538601E+03  6.652257E+03  7.877330E+03  7.864576E+03  6.408142E+03  1.486858E+04  9.086179E+02  7.928111E+03  6.795159E+03  6.677659E+03  7.936179E+03  6.512261E+03  7.843069E+03  6.632078E+03  8.241307E+03  6.890293E+03  8.302032E+03  6.879862E+03  7.641248E+03  8.978558E+03  5.813717E+03  5.653558E+03  6.444381E+03  7.416503E+03  7.832749E+03  5.396624E+03  1.370357E+04  7.337061E+03  6.632879E+03  7.080155E+03  7.391883E+03  
1.845282E-07  4.688078E+03  4.671960E+03  4.708437E+03  4.660532E+03  4.707732E+03  4.138428E+03  5.109388E+03  4.993456E+03  4.214434E+03  5.651792E+03  3.593373E+03  3.812827E+03  6.329665E+03  4.233045E+03  5.299157E+03  4.048343E+03  5.074560E+03  5.837651E+03  3.580825E+03  9.174301E+03  2.824875E+03  4.288963E+03  5.035516E+03  5.128947E+03  4.014861E+03  9.929682E+03  1.848075E+02  5.108724E+03  4.351456E+03  4.295388E+03  5.085328E+03  4.136048E+03  5.068552E+03  4.247709E+03  5.311626E+03  4.405336E+03  5.380729E+03  4.390290E+03  4.930285E+03  5.793627E+03  3.715651E+03  3.330665E+03  4.290798E+03  4.842167E+03  4.998628E+03  3.439707E+03  8.954226E+03  4.711306E+03  4.225209E+03  4.545495E+03  4.747079E+03  
