x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99  100  
1.000000E-07  5.851632E+07  3.035672E+07  2.327219E+07  2.971173E+07  1.579506E+08  6.369866E+07  3.184448E+07  2.316168E+07  4.051314E+07  1.821395E+07  2.598781E+07  4.541979E+08  1.219801E+08  3.293667E+07  2.775573E+08  2.788497E+07  2.181690E+07  1.843045E+07  2.616028E+07  2.661435E+07  2.430746E+07  3.084620E+07  4.294513E+08  7.193820E+07  4.620961E+07  7.992184E+07  1.955859E+07  2.390577E+07  4.411904E+07  2.877916E+07  1.700716E+07  1.504540E+07  2.778346E+07  1.242328E+07  4.525848E+07  2.978015E+07  1.326944E+08  2.162785E+08  7.605052E+07  2.099816E+07  3.961913E+07  1.963601E+07  2.964906E+07  5.741956E+07  3.344987E+07  2.344207E+07  3.029035E+07  2.928109E+07  1.003092E+07  2.111654E+07  2.963194E+07  4.277438E+07  2.411538E+07  1.335308E+08  3.627925E+07  1.961940E+07  2.980792E+07  3.536217E+07  3.479655E+07  1.979273E+07  2.918003E+07  3.867184E+07  2.917453E+07  3.301063E+08  2.652542E+07  4.882070E+07  3.324027E+07  6.505245E+07  2.128753E+07  3.237276E+07  2.706956E+07  4.426089E+07  3.031896E+07  1.886683E+07  3.211409E+07  2.501779E+07  1.323674E+08  2.484069E+07  2.715515E+07  2.273239E+07  1.853506E+07  2.591319E+07  2.227933E+07  2.087414E+07  1.802256E+07  2.921384E+07  2.739552E+08  1.275895E+08  2.204018E+07  3.572397E+08  2.561084E+07  2.621916E+07  2.439218E+07  3.926971E+07  3.003071E+07  1.872509E+07  1.906507E+07  2.307548E+07  1.187300E+08  1.352341E+07  1.386039E+07  
1.148154E-07  4.883158E+07  2.579716E+07  1.980077E+07  2.486787E+07  1.336215E+08  5.443472E+07  2.707836E+07  1.977650E+07  3.429869E+07  1.571641E+07  2.204871E+07  3.683002E+08  1.021983E+08  2.772432E+07  2.233125E+08  2.374050E+07  1.868365E+07  1.594929E+07  2.230987E+07  2.264435E+07  2.070881E+07  2.619677E+07  3.539373E+08  5.996525E+07  3.890710E+07  6.670825E+07  1.677021E+07  2.053850E+07  3.722645E+07  2.446638E+07  1.467988E+07  1.289572E+07  2.397266E+07  1.073772E+07  3.833286E+07  2.532205E+07  1.109231E+08  1.790828E+08  6.382417E+07  1.799087E+07  3.352353E+07  1.699469E+07  2.513515E+07  4.794812E+07  2.839187E+07  1.989560E+07  2.573416E+07  2.489264E+07  8.924468E+06  1.803844E+07  2.514095E+07  3.600825E+07  2.057632E+07  1.102998E+08  2.901050E+07  1.689970E+07  2.536350E+07  2.990977E+07  2.953185E+07  1.678196E+07  2.483135E+07  3.302169E+07  2.480584E+07  2.706415E+08  2.263165E+07  4.146406E+07  2.817540E+07  5.470009E+07  1.815620E+07  2.750624E+07  2.309786E+07  3.739676E+07  2.597064E+07  1.622024E+07  2.728593E+07  2.136665E+07  1.118566E+08  2.125406E+07  2.308046E+07  1.961524E+07  1.596047E+07  2.214035E+07  1.888668E+07  1.811621E+07  1.565205E+07  2.480233E+07  2.278332E+08  1.038644E+08  1.892373E+07  2.941352E+08  2.172512E+07  2.241539E+07  2.094697E+07  3.227383E+07  2.495406E+07  1.611213E+07  1.635429E+07  1.962241E+07  9.740252E+07  1.163245E+07  1.183380E+07  
1.318257E-07  4.074632E+07  2.192095E+07  1.684604E+07  2.082708E+07  1.130364E+08  4.650704E+07  2.299995E+07  1.688633E+07  2.902996E+07  1.355644E+07  1.870524E+07  2.981910E+08  8.561745E+07  2.333500E+07  1.795199E+08  2.021112E+07  1.599874E+07  1.379434E+07  1.902490E+07  1.926501E+07  1.764127E+07  2.224598E+07  2.913345E+08  4.991829E+07  3.275558E+07  5.566666E+07  1.437605E+07  1.764027E+07  3.140924E+07  2.079869E+07  1.266800E+07  1.105035E+07  2.067645E+07  9.271276E+06  3.245714E+07  2.152980E+07  9.268547E+07  1.482112E+08  5.356531E+07  1.541163E+07  2.836398E+07  1.469721E+07  2.130691E+07  4.003660E+07  2.409737E+07  1.688583E+07  2.186134E+07  2.116115E+07  7.915901E+06  1.540616E+07  2.132926E+07  3.031061E+07  1.755603E+07  9.107470E+07  2.324818E+07  1.455066E+07  2.158028E+07  2.529637E+07  2.506178E+07  1.422806E+07  2.112900E+07  2.815502E+07  2.108957E+07  2.217889E+08  1.930778E+07  3.521472E+07  2.387994E+07  4.598734E+07  1.548358E+07  2.336964E+07  1.970659E+07  3.159284E+07  2.224327E+07  1.394375E+07  2.318170E+07  1.824669E+07  9.451044E+07  1.818417E+07  1.961793E+07  1.691552E+07  1.373863E+07  1.891394E+07  1.600978E+07  1.570663E+07  1.357997E+07  2.105654E+07  1.893642E+08  8.447630E+07  1.624367E+07  2.420282E+08  1.842800E+07  1.915939E+07  1.798107E+07  2.655810E+07  2.074003E+07  1.385656E+07  1.402777E+07  1.668400E+07  7.987053E+07  1.000326E+07  1.010237E+07  
1.513561E-07  3.400153E+07  1.862627E+07  1.433147E+07  1.745892E+07  9.562352E+07  3.972365E+07  1.951163E+07  1.441898E+07  2.456457E+07  1.168878E+07  1.586795E+07  2.410982E+08  7.172538E+07  1.964022E+07  1.442975E+08  1.720600E+07  1.369821E+07  1.192334E+07  1.622269E+07  1.638893E+07  1.502682E+07  1.888953E+07  2.395014E+08  4.149579E+07  2.757569E+07  4.644694E+07  1.232063E+07  1.514624E+07  2.650138E+07  1.768015E+07  1.092909E+07  9.466451E+06  1.782583E+07  7.996087E+06  2.747388E+07  1.830452E+07  7.741824E+07  1.226177E+08  4.496187E+07  1.319978E+07  2.399788E+07  1.269958E+07  1.806094E+07  3.343194E+07  2.045184E+07  1.433211E+07  1.857007E+07  1.798880E+07  7.000059E+06  1.315547E+07  1.809480E+07  2.551471E+07  1.497877E+07  7.518581E+07  1.871398E+07  1.252219E+07  1.836040E+07  2.139393E+07  2.126719E+07  1.206219E+07  1.797744E+07  2.396717E+07  1.792881E+07  1.817311E+08  1.647075E+07  2.990698E+07  2.023782E+07  3.865779E+07  1.320281E+07  1.985415E+07  1.681131E+07  2.668689E+07  1.904850E+07  1.198572E+07  1.969352E+07  1.558094E+07  7.984509E+07  1.555678E+07  1.667597E+07  1.457792E+07  1.182153E+07  1.615518E+07  1.357081E+07  1.360256E+07  1.176976E+07  1.787658E+07  1.573071E+08  6.866834E+07  1.393931E+07  1.990671E+08  1.563091E+07  1.637268E+07  1.542816E+07  2.189756E+07  1.723786E+07  1.190993E+07  1.203123E+07  1.418404E+07  6.548521E+07  8.599813E+06  8.623316E+06  
1.737801E-07  2.837360E+07  1.582591E+07  1.219161E+07  1.464754E+07  8.089329E+07  3.392177E+07  1.653213E+07  1.231251E+07  2.078054E+07  1.007474E+07  1.346019E+07  1.946530E+08  6.008753E+07  1.653014E+07  1.159498E+08  1.464722E+07  1.172736E+07  1.030028E+07  1.383244E+07  1.394123E+07  1.279879E+07  1.603809E+07  1.966182E+08  3.444191E+07  2.321376E+07  3.874807E+07  1.055658E+07  1.300084E+07  2.236020E+07  1.502850E+07  9.426535E+06  8.107426E+06  1.536227E+07  6.889221E+06  2.324827E+07  1.556146E+07  6.464034E+07  1.014013E+08  3.774475E+07  1.130338E+07  2.030317E+07  1.096503E+07  1.530865E+07  2.791884E+07  1.735719E+07  1.216483E+07  1.577305E+07  1.529171E+07  6.173890E+06  1.123144E+07  1.535011E+07  2.147734E+07  1.277952E+07  6.205230E+07  1.512705E+07  1.077174E+07  1.562006E+07  1.809286E+07  1.804604E+07  1.022538E+07  1.529483E+07  2.036950E+07  1.524071E+07  1.488727E+08  1.404944E+07  2.539881E+07  1.714988E+07  3.249212E+07  1.125662E+07  1.686651E+07  1.433976E+07  2.254023E+07  1.631065E+07  1.030180E+07  1.672898E+07  1.330351E+07  6.744800E+07  1.330827E+07  1.417623E+07  1.255600E+07  1.016831E+07  1.379670E+07  1.150291E+07  1.176872E+07  1.019113E+07  1.517689E+07  1.306014E+08  5.578128E+07  1.195853E+07  1.636467E+08  1.325793E+07  1.398826E+07  1.323239E+07  1.809096E+07  1.432883E+07  1.023141E+07  1.031799E+07  1.205723E+07  5.367761E+07  7.391262E+06  7.359978E+06  
1.995262E-07  2.367563E+07  1.344569E+07  1.037069E+07  1.229679E+07  6.843125E+07  2.896155E+07  1.399044E+07  1.051402E+07  1.757424E+07  8.680680E+06  1.141688E+07  1.569008E+08  5.034008E+07  1.391208E+07  9.309870E+07  1.246844E+07  1.003923E+07  8.893575E+06  1.179369E+07  1.185814E+07  1.090024E+07  1.361573E+07  1.611564E+08  2.853709E+07  1.954028E+07  3.231818E+07  9.043076E+06  1.115602E+07  1.886528E+07  1.277381E+07  8.128619E+06  6.941756E+06  1.323475E+07  5.930254E+06  1.966566E+07  1.322851E+07  5.394769E+07  8.381240E+07  3.168815E+07  9.677800E+06  1.717647E+07  9.461028E+06  1.297488E+07  2.331724E+07  1.473008E+07  1.032503E+07  1.339607E+07  1.299855E+07  5.433150E+06  9.587026E+06  1.302094E+07  1.807791E+07  1.090279E+07  5.119245E+07  1.226186E+07  9.262307E+06  1.328784E+07  1.530035E+07  1.531163E+07  8.667594E+06  1.301148E+07  1.728240E+07  1.295468E+07  1.218990E+08  1.198309E+07  2.156956E+07  1.453188E+07  2.730549E+07  9.596105E+06  1.432742E+07  1.223017E+07  1.903544E+07  1.396478E+07  8.853767E+06  1.420950E+07  1.135801E+07  5.696954E+07  1.138409E+07  1.205209E+07  1.080902E+07  8.743468E+06  1.178081E+07  9.749442E+06  1.017349E+07  8.816947E+06  1.288478E+07  1.083591E+08  4.527308E+07  1.025637E+07  1.344366E+08  1.124465E+07  1.194865E+07  1.134526E+07  1.497441E+07  1.192253E+07  8.785405E+06  8.847958E+06  1.024797E+07  4.397871E+07  6.350929E+06  6.281008E+06  
2.290868E-07  1.975714E+07  1.142297E+07  8.821418E+06  1.033292E+07  5.789103E+07  2.472127E+07  1.182289E+07  8.978624E+06  1.485848E+07  7.476800E+06  9.683260E+06  1.262962E+08  4.217929E+07  1.170914E+07  7.475868E+07  1.061350E+07  8.593363E+06  7.674689E+06  1.005497E+07  1.008567E+07  9.282685E+06  1.155831E+07  1.318698E+08  2.359904E+07  1.644790E+07  2.695251E+07  7.744695E+06  9.569976E+06  1.591693E+07  1.085701E+07  7.007653E+06  5.942072E+06  1.139763E+07  5.099660E+06  1.662935E+07  1.124475E+07  4.500666E+07  6.924936E+07  2.660838E+07  8.284531E+06  1.453119E+07  8.157239E+06  1.099650E+07  1.947877E+07  1.250035E+07  8.763634E+06  1.137647E+07  1.104918E+07  4.770291E+06  8.181794E+06  1.104483E+07  1.521691E+07  9.301476E+06  4.222593E+07  9.991612E+06  7.960893E+06  1.130331E+07  1.293875E+07  1.299094E+07  7.346760E+06  1.106829E+07  1.463565E+07  1.101093E+07  9.980403E+07  1.021988E+07  1.831761E+07  1.231285E+07  2.294455E+07  8.179540E+06  1.216998E+07  1.042979E+07  1.607415E+07  1.195495E+07  7.608659E+06  1.206868E+07  9.696263E+06  4.811586E+07  9.737620E+06  1.024736E+07  9.299827E+06  7.515624E+06  1.005796E+07  8.262967E+06  8.786237E+06  7.621122E+06  1.093910E+07  8.985299E+07  3.672691E+07  8.793889E+06  1.103893E+08  9.536918E+06  1.020421E+07  9.723523E+06  1.242809E+07  9.928493E+06  7.539897E+06  7.586719E+06  8.709173E+06  3.602862E+07  5.455521E+06  5.359627E+06  
2.630268E-07  1.648770E+07  9.703890E+06  7.503078E+06  8.688745E+06  4.897373E+07  2.109733E+07  9.981683E+06  7.667525E+06  1.255839E+07  6.437767E+06  8.212274E+06  1.015029E+08  3.534521E+07  9.854438E+06  6.000089E+07  9.034145E+06  7.354972E+06  6.619564E+06  8.572008E+06  8.577427E+06  7.904386E+06  9.810826E+06  1.077783E+08  1.948586E+07  1.384400E+07  2.247311E+07  6.631316E+06  8.206708E+06  1.342884E+07  9.227299E+06  6.039759E+06  5.085072E+06  9.812310E+06  4.381620E+06  1.405674E+07  9.557774E+06  3.753052E+07  5.718747E+07  2.234467E+07  7.090637E+06  1.229266E+07  7.028614E+06  9.319021E+06  1.627408E+07  1.060762E+07  7.438385E+06  9.660451E+06  9.391850E+06  4.180428E+06  6.981223E+06  9.368084E+06  1.280826E+07  7.935060E+06  3.481748E+07  8.171357E+06  6.839707E+06  9.614512E+06  1.094103E+07  1.102116E+07  6.226776E+06  9.414523E+06  1.237456E+07  9.358067E+06  8.168256E+07  8.715376E+06  1.555552E+07  1.043165E+07  1.927712E+07  6.971198E+06  1.033671E+07  8.893388E+06  1.357172E+07  1.023317E+07  6.538132E+06  1.024955E+07  8.276829E+06  4.063032E+07  8.328774E+06  8.713351E+06  7.997395E+06  6.458117E+06  8.585768E+06  7.002799E+06  7.582155E+06  6.582398E+06  9.287082E+06  7.445715E+07  2.977176E+07  7.537940E+06  9.058295E+07  8.088170E+06  8.712660E+06  8.330656E+06  1.033650E+07  8.288165E+06  6.467950E+06  6.504673E+06  7.400421E+06  2.950430E+07  4.685170E+06  4.572855E+06  
3.019952E-07  1.376043E+07  8.242974E+06  6.381261E+06  7.311283E+06  4.142956E+07  1.800070E+07  8.420740E+06  6.547884E+06  1.061080E+07  5.541323E+06  6.964243E+06  8.145186E+07  2.962285E+07  8.292802E+06  4.813493E+07  7.689479E+06  6.294310E+06  5.706714E+06  7.307231E+06  7.294107E+06  6.729985E+06  8.326741E+06  8.801599E+07  1.606804E+07  1.165164E+07  1.873447E+07  5.676826E+06  7.035142E+06  1.132923E+07  7.841763E+06  5.204209E+06  4.350582E+06  8.444766E+06  3.761503E+06  1.187774E+07  8.123297E+06  3.128193E+07  4.720234E+07  1.876563E+07  6.067762E+06  1.039838E+07  6.052371E+06  7.896740E+06  1.359818E+07  9.001034E+06  6.313679E+06  8.202507E+06  7.982869E+06  3.657156E+06  5.955697E+06  7.945467E+06  1.078062E+07  6.769122E+06  2.869897E+07  6.706233E+06  5.874216E+06  8.177461E+06  9.251159E+06  9.349366E+06  5.277202E+06  8.007170E+06  1.044658E+07  7.952640E+06  6.682676E+07  7.431710E+06  1.320960E+07  8.836935E+06  1.619340E+07  5.940604E+06  8.779047E+06  7.582412E+06  1.145729E+07  8.758299E+06  5.617777E+06  8.703900E+06  7.064426E+06  3.430082E+07  7.123315E+06  7.409265E+06  6.874018E+06  5.547609E+06  7.327940E+06  5.934622E+06  6.538113E+06  5.681019E+06  7.884377E+06  6.165678E+07  2.411702E+07  6.459694E+06  7.428061E+07  6.859196E+06  7.437602E+06  7.134735E+06  8.615153E+06  6.944092E+06  5.545795E+06  5.576431E+06  6.287458E+06  2.415253E+07  4.022586E+06  3.901091E+06  
3.467369E-07  1.148629E+07  7.001631E+06  5.426839E+06  6.157394E+06  3.504827E+07  1.535523E+07  7.097251E+06  5.591832E+06  8.962267E+06  4.768099E+06  5.905541E+06  6.527757E+07  2.483277E+07  6.978475E+06  3.862168E+07  6.544756E+06  5.386024E+06  4.917255E+06  6.228684E+06  6.202330E+06  5.729513E+06  7.066554E+06  7.181076E+07  1.322897E+07  9.806302E+06  1.561586E+07  4.858666E+06  6.028683E+06  9.557892E+06  6.663974E+06  4.483073E+06  3.721210E+06  7.265398E+06  3.226285E+06  1.003272E+07  6.903693E+06  2.606260E+07  3.894432E+07  1.576232E+07  5.191535E+06  8.795761E+06  5.208335E+06  6.691076E+06  1.136510E+07  7.637538E+06  5.359198E+06  6.964023E+06  6.785157E+06  3.193823E+06  5.079843E+06  6.738637E+06  9.074162E+06  5.774335E+06  2.365085E+07  5.530493E+06  5.043025E+06  6.954799E+06  7.822041E+06  7.930705E+06  4.472228E+06  6.809690E+06  8.803662E+06  6.757808E+06  5.466527E+07  6.336603E+06  1.121737E+07  7.485387E+06  1.360144E+07  5.061734E+06  7.455725E+06  6.463942E+06  9.671196E+06  7.495103E+06  4.826592E+06  7.390816E+06  6.029020E+06  2.895145E+07  6.091978E+06  6.300817E+06  5.905450E+06  4.763877E+06  6.253430E+06  5.029277E+06  5.633369E+06  4.899281E+06  6.693549E+06  5.102341E+07  1.952861E+07  5.534157E+06  6.087905E+07  5.816813E+06  6.347805E+06  6.108246E+06  7.199558E+06  5.839177E+06  4.752807E+06  4.780209E+06  5.341163E+06  1.976858E+07  3.452801E+06  3.327609E+06  
