x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  
5.000000E-08  1.320661E+08  1.346142E+08  1.293501E+08  1.337058E+08  1.308666E+08  1.072583E+08  1.561728E+08  1.475801E+08  1.131349E+08  1.382775E+08  1.247174E+08  1.320783E+08  1.321880E+08  1.319874E+08  1.321595E+08  1.367929E+08  1.288733E+08  1.427697E+08  1.207458E+08  1.388189E+08  1.308448E+08  1.416909E+08  1.222470E+08  1.677503E+08  1.030777E+08  3.258165E+08  4.191821E+07  1.345971E+08  1.324950E+08  1.347436E+08  1.274501E+08  1.221329E+08  1.378280E+08  1.317666E+08  1.324471E+08  1.288261E+08  1.421519E+08  1.293019E+08  1.353550E+08  1.358308E+08  1.285731E+08  1.233811E+08  1.556785E+08  1.106765E+08  1.582410E+08  1.330787E+08  1.307639E+08  1.264359E+08  1.394994E+08  1.270054E+08  1.345990E+08  
5.780698E-08  1.067118E+08  1.087784E+08  1.045080E+08  1.080503E+08  1.057333E+08  8.687772E+07  1.259678E+08  1.190306E+08  9.165930E+07  1.116039E+08  1.009255E+08  1.066778E+08  1.068954E+08  1.066180E+08  1.068284E+08  1.104019E+08  1.042167E+08  1.150561E+08  9.785904E+07  1.109962E+08  1.063439E+08  1.143794E+08  9.888463E+07  1.349590E+08  8.369119E+07  2.589140E+08  3.478333E+07  1.086675E+08  1.071316E+08  1.088352E+08  1.030381E+08  9.892516E+07  1.111914E+08  1.065391E+08  1.069262E+08  1.042022E+08  1.145860E+08  1.046303E+08  1.092428E+08  1.096236E+08  1.040071E+08  1.008678E+08  1.240066E+08  8.900755E+07  1.280449E+08  1.077177E+08  1.051225E+08  1.021669E+08  1.129253E+08  1.026324E+08  1.087606E+08  
6.683295E-08  8.622513E+07  8.790112E+07  8.443688E+07  8.731761E+07  8.542687E+07  7.036973E+07  1.016047E+08  9.600410E+07  7.426029E+07  9.007555E+07  8.167224E+07  8.616222E+07  8.644223E+07  8.612493E+07  8.635249E+07  8.910240E+07  8.427752E+07  9.272209E+07  7.931037E+07  8.874991E+07  8.643083E+07  9.233225E+07  7.998697E+07  1.085775E+08  6.795085E+07  2.057491E+08  2.886289E+07  8.773310E+07  8.662353E+07  8.790841E+07  8.330202E+07  8.012737E+07  8.970257E+07  8.614153E+07  8.632292E+07  8.428497E+07  9.236567E+07  8.466613E+07  8.816803E+07  8.847281E+07  8.413490E+07  8.246256E+07  9.877814E+07  7.158106E+07  1.036109E+08  8.718978E+07  8.450906E+07  8.255633E+07  9.141337E+07  8.293664E+07  8.788223E+07  
7.726822E-08  6.967149E+07  7.103071E+07  6.822050E+07  7.056310E+07  6.902038E+07  5.699848E+07  8.195354E+07  7.743206E+07  6.016400E+07  7.270003E+07  6.609191E+07  6.959205E+07  6.990253E+07  6.957080E+07  6.980124E+07  7.191216E+07  6.815317E+07  7.472343E+07  6.427751E+07  7.096228E+07  7.024652E+07  7.453480E+07  6.470081E+07  8.735310E+07  5.517090E+07  1.635010E+08  2.395015E+07  7.083165E+07  7.004128E+07  7.100543E+07  6.734622E+07  6.490154E+07  7.236668E+07  6.964923E+07  6.968961E+07  6.817471E+07  7.445426E+07  6.851127E+07  7.115894E+07  7.140286E+07  6.805958E+07  6.741568E+07  7.868228E+07  5.756645E+07  8.383949E+07  7.057390E+07  6.793773E+07  6.670990E+07  7.399942E+07  6.702064E+07  7.101183E+07  
8.933285E-08  5.629584E+07  5.739815E+07  5.511853E+07  5.702345E+07  5.576481E+07  4.616797E+07  6.610310E+07  6.245279E+07  4.874351E+07  5.867624E+07  5.348378E+07  5.620854E+07  5.652750E+07  5.619855E+07  5.642237E+07  5.803837E+07  5.511381E+07  6.021856E+07  5.209405E+07  5.673972E+07  5.709275E+07  6.016789E+07  5.233596E+07  7.027755E+07  4.479455E+07  1.299280E+08  1.987361E+07  5.718619E+07  5.663336E+07  5.735254E+07  5.444661E+07  5.256893E+07  5.838112E+07  5.631447E+07  5.626132E+07  5.514377E+07  6.001620E+07  5.543887E+07  5.743119E+07  5.762639E+07  5.505570E+07  5.511439E+07  6.267480E+07  4.629572E+07  6.784093E+07  5.712453E+07  5.461586E+07  5.390515E+07  5.990278E+07  5.415901E+07  5.737996E+07  
1.032813E-07  4.548808E+07  4.638202E+07  4.453284E+07  4.608179E+07  4.505501E+07  3.739540E+07  5.331825E+07  5.037127E+07  3.949089E+07  4.735763E+07  4.328086E+07  4.539887E+07  4.571163E+07  4.539659E+07  4.560785E+07  4.684122E+07  4.456919E+07  4.852929E+07  4.221990E+07  4.536771E+07  4.640204E+07  4.857026E+07  4.233413E+07  5.653989E+07  3.636975E+07  1.032489E+08  1.649094E+07  4.616949E+07  4.579210E+07  4.632483E+07  4.401782E+07  4.257976E+07  4.709841E+07  4.553273E+07  4.542049E+07  4.460357E+07  4.837794E+07  4.486077E+07  4.635175E+07  4.650795E+07  4.453642E+07  4.505771E+07  4.992396E+07  3.723164E+07  5.489527E+07  4.623823E+07  4.390626E+07  4.355822E+07  4.849150E+07  4.376559E+07  4.636496E+07  
1.194076E-07  3.675520E+07  3.748015E+07  3.598016E+07  3.723962E+07  3.640206E+07  3.028975E+07  4.300610E+07  4.062692E+07  3.199462E+07  3.822237E+07  3.502432E+07  3.666805E+07  3.696525E+07  3.667089E+07  3.686615E+07  3.780429E+07  3.604202E+07  3.910907E+07  3.421734E+07  3.627492E+07  3.771318E+07  3.920813E+07  3.424373E+07  4.548762E+07  2.952946E+07  8.204796E+07  1.368402E+07  3.727511E+07  3.702617E+07  3.741751E+07  3.558658E+07  3.448874E+07  3.799619E+07  3.681522E+07  3.666855E+07  3.607803E+07  3.899656E+07  3.630104E+07  3.740972E+07  3.753470E+07  3.602702E+07  3.683607E+07  3.976720E+07  2.994218E+07  4.441995E+07  3.742654E+07  3.529671E+07  3.519736E+07  3.925403E+07  3.536673E+07  3.746446E+07  
1.380518E-07  2.969888E+07  3.028678E+07  2.907005E+07  3.009408E+07  2.941093E+07  2.453427E+07  3.468839E+07  3.276762E+07  2.592132E+07  3.084930E+07  2.834285E+07  2.961628E+07  2.989238E+07  2.962235E+07  2.979998E+07  3.051083E+07  2.914630E+07  3.151745E+07  2.773163E+07  2.900455E+07  3.065133E+07  3.165059E+07  2.769947E+07  3.659582E+07  2.397566E+07  6.520040E+07  1.135488E+07  3.009420E+07  2.993829E+07  3.022289E+07  2.877027E+07  2.793518E+07  3.065306E+07  2.976673E+07  2.960299E+07  2.918206E+07  3.143440E+07  2.937456E+07  3.019276E+07  3.029275E+07  2.914348E+07  3.011462E+07  3.167679E+07  2.407991E+07  3.594358E+07  3.029411E+07  2.837540E+07  2.844134E+07  3.177626E+07  2.857966E+07  3.027255E+07  
1.596072E-07  2.399724E+07  2.447399E+07  2.348706E+07  2.431963E+07  2.376248E+07  1.987241E+07  2.797939E+07  2.642871E+07  2.100087E+07  2.489849E+07  2.293598E+07  2.392067E+07  2.417283E+07  2.392862E+07  2.408820E+07  2.462447E+07  2.356990E+07  2.539947E+07  2.247524E+07  2.319134E+07  2.491181E+07  2.554980E+07  2.240588E+07  2.944217E+07  1.946641E+07  5.181228E+07  9.422169E+06  2.429666E+07  2.420723E+07  2.441165E+07  2.325956E+07  2.262693E+07  2.472906E+07  2.406771E+07  2.389888E+07  2.360419E+07  2.533869E+07  2.376970E+07  2.436807E+07  2.444807E+07  2.357515E+07  2.461963E+07  2.523232E+07  1.936538E+07  2.908469E+07  2.452092E+07  2.281128E+07  2.298211E+07  2.572299E+07  2.309506E+07  2.446125E+07  
1.845282E-07  1.939021E+07  1.977683E+07  1.897629E+07  1.965318E+07  1.919882E+07  1.609637E+07  2.256796E+07  2.131606E+07  1.701443E+07  2.009559E+07  1.856056E+07  1.932040E+07  1.954764E+07  1.932929E+07  1.947119E+07  1.987375E+07  1.906041E+07  2.046907E+07  1.821518E+07  1.854323E+07  2.024704E+07  2.062496E+07  1.812393E+07  2.368689E+07  1.580524E+07  4.117325E+07  7.818427E+06  1.961600E+07  1.957327E+07  1.971779E+07  1.880439E+07  1.832735E+07  1.994993E+07  1.945981E+07  1.929387E+07  1.909248E+07  2.042505E+07  1.923428E+07  1.966706E+07  1.973106E+07  1.907074E+07  2.012730E+07  2.009894E+07  1.557390E+07  2.353464E+07  1.984793E+07  1.833823E+07  1.857077E+07  2.082285E+07  1.866299E+07  1.976552E+07  
2.133404E-07  1.566765E+07  1.598116E+07  1.533183E+07  1.588212E+07  1.551163E+07  1.303783E+07  1.820315E+07  1.719246E+07  1.378470E+07  1.621916E+07  1.501982E+07  1.560482E+07  1.580743E+07  1.561399E+07  1.573913E+07  1.603957E+07  1.541369E+07  1.649574E+07  1.476259E+07  1.482672E+07  1.645575E+07  1.664941E+07  1.466030E+07  1.905664E+07  1.283264E+07  3.271882E+07  6.487658E+06  1.583705E+07  1.582638E+07  1.592647E+07  1.520257E+07  1.484478E+07  1.609441E+07  1.573411E+07  1.557619E+07  1.544313E+07  1.646425E+07  1.556425E+07  1.587296E+07  1.592414E+07  1.542696E+07  1.645469E+07  1.600992E+07  1.252474E+07  1.904368E+07  1.606548E+07  1.474230E+07  1.500617E+07  1.685616E+07  1.508146E+07  1.597121E+07  
2.466512E-07  1.265974E+07  1.291398E+07  1.238730E+07  1.283466E+07  1.253257E+07  1.056046E+07  1.468252E+07  1.386657E+07  1.116805E+07  1.309049E+07  1.215454E+07  1.260380E+07  1.278287E+07  1.261282E+07  1.272240E+07  1.294511E+07  1.246467E+07  1.329368E+07  1.196442E+07  1.185509E+07  1.337438E+07  1.344016E+07  1.185860E+07  1.533150E+07  1.041913E+07  2.600040E+07  5.383398E+06  1.278610E+07  1.279675E+07  1.286413E+07  1.229064E+07  1.202397E+07  1.298401E+07  1.272172E+07  1.257486E+07  1.249133E+07  1.327153E+07  1.259449E+07  1.281080E+07  1.285174E+07  1.247939E+07  1.345222E+07  1.275279E+07  1.007257E+07  1.540969E+07  1.300386E+07  1.185149E+07  1.212578E+07  1.364512E+07  1.218724E+07  1.290528E+07  
2.851633E-07  1.022931E+07  1.043547E+07  1.000828E+07  1.037195E+07  1.012566E+07  8.553823E+06  1.184281E+07  1.118407E+07  9.048103E+06  1.056535E+07  9.835862E+06  1.017992E+07  1.033701E+07  1.018850E+07  1.028388E+07  1.044765E+07  1.007988E+07  1.071319E+07  9.696626E+06  9.479040E+06  1.087001E+07  1.084951E+07  9.592323E+06  1.233454E+07  8.459533E+06  2.066153E+07  4.467093E+06  1.032291E+07  1.034709E+07  1.039063E+07  9.936472E+06  9.739172E+06  1.047473E+07  1.028607E+07  1.015185E+07  1.010373E+07  1.069793E+07  1.019138E+07  1.033938E+07  1.037212E+07  1.009501E+07  1.099760E+07  1.015831E+07  8.100493E+06  1.246916E+07  1.052570E+07  9.527537E+06  9.798277E+06  1.104577E+07  9.848445E+06  1.042790E+07  
3.296886E-07  8.265467E+06  8.432640E+06  8.086158E+06  8.381777E+06  8.180992E+06  6.928475E+06  9.552318E+06  9.020509E+06  7.330568E+06  8.527296E+06  7.959508E+06  8.222180E+06  8.359149E+06  8.230161E+06  8.312763E+06  8.432019E+06  8.151350E+06  8.633609E+06  7.858682E+06  7.579211E+06  8.834580E+06  8.758221E+06  7.759152E+06  9.923419E+06  6.868495E+06  1.641893E+07  3.706752E+06  8.334237E+06  8.366354E+06  8.392722E+06  8.033224E+06  7.888531E+06  8.450385E+06  8.316744E+06  8.195718E+06  8.172500E+06  8.623405E+06  8.246797E+06  8.344742E+06  8.370925E+06  8.166192E+06  8.990877E+06  8.091656E+06  6.514525E+06  1.008975E+07  8.519800E+06  7.659288E+06  7.917529E+06  8.941587E+06  7.958473E+06  8.426100E+06  
3.811660E-07  6.678650E+06  6.814206E+06  6.533185E+06  6.773481E+06  6.609808E+06  5.611967E+06  7.704826E+06  7.275487E+06  5.939060E+06  6.882386E+06  6.441100E+06  6.640942E+06  6.759724E+06  6.648237E+06  6.719449E+06  6.805257E+06  6.591798E+06  6.957704E+06  6.369110E+06  6.060154E+06  7.180291E+06  7.070035E+06  6.276314E+06  7.983616E+06  5.576693E+06  1.304750E+07  3.075828E+06  6.728678E+06  6.764792E+06  6.778974E+06  6.494528E+06  6.389550E+06  6.817267E+06  6.724454E+06  6.616509E+06  6.610405E+06  6.951167E+06  6.673254E+06  6.734902E+06  6.755838E+06  6.605910E+06  7.350319E+06  6.445453E+06  5.239069E+06  8.164385E+06  6.896169E+06  6.157382E+06  6.397784E+06  7.238244E+06  6.431198E+06  6.808574E+06  
4.406812E-07  5.396471E+06  5.506391E+06  5.278466E+06  5.473786E+06  5.340375E+06  4.545614E+06  6.214654E+06  5.868040E+06  4.811692E+06  5.554778E+06  5.212353E+06  5.363798E+06  5.466330E+06  5.370375E+06  5.431526E+06  5.492340E+06  5.330627E+06  5.607115E+06  5.161879E+06  4.845553E+06  5.835770E+06  5.707255E+06  5.076859E+06  6.423000E+06  4.527848E+06  1.036836E+07  2.552293E+06  5.432423E+06  5.469815E+06  5.475516E+06  5.250555E+06  5.175405E+06  5.499764E+06  5.437017E+06  5.341593E+06  5.346890E+06  5.603207E+06  5.399953E+06  5.435626E+06  5.452366E+06  5.343744E+06  6.009112E+06  5.134162E+06  4.213330E+06  6.606427E+06  5.581956E+06  4.949985E+06  5.169750E+06  5.859383E+06  5.197015E+06  5.501559E+06  
5.094890E-07  4.360448E+06  4.449577E+06  4.264719E+06  4.423476E+06  4.314739E+06  3.681883E+06  5.012693E+06  4.732865E+06  3.898324E+06  4.483265E+06  4.218010E+06  4.332267E+06  4.420412E+06  4.338132E+06  4.390461E+06  4.432721E+06  4.310748E+06  4.518695E+06  4.183472E+06  3.874387E+06  4.743012E+06  4.607156E+06  4.106630E+06  5.167449E+06  3.676267E+06  8.239338E+06  2.117869E+06  4.385887E+06  4.422735E+06  4.422687E+06  4.244855E+06  4.191973E+06  4.436882E+06  4.396068E+06  4.312337E+06  4.324884E+06  4.516641E+06  4.369606E+06  4.387003E+06  4.400386E+06  4.322736E+06  4.912634E+06  4.089645E+06  3.388416E+06  5.345764E+06  4.518195E+06  3.979345E+06  4.177433E+06  4.743190E+06  4.199679E+06  4.445446E+06  
