x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99  100  
1.000000E-07  3.801295E+07  1.745817E+07  1.395895E+07  1.612071E+07  1.359308E+08  5.720108E+07  2.294063E+07  1.666561E+07  2.827745E+07  8.695799E+06  1.079401E+07  3.360899E+08  1.041135E+08  2.274885E+07  1.841323E+08  1.547405E+07  1.470893E+07  9.444409E+06  1.621560E+07  1.346230E+07  1.550002E+07  1.514026E+07  3.009926E+08  6.175446E+07  2.692624E+07  5.070549E+07  7.032129E+06  1.634091E+07  2.634709E+07  1.533487E+07  9.069907E+06  3.383600E+06  1.870341E+07  3.690050E+06  3.014381E+07  1.619272E+07  8.188492E+07  1.379585E+08  5.752841E+07  9.132325E+06  2.603269E+07  9.904836E+06  1.706644E+07  4.761138E+07  1.937537E+07  6.352671E+06  1.608974E+07  1.577360E+07  -1.601095E+05  9.885764E+06  1.466069E+07  2.319450E+07  1.303812E+07  8.237690E+07  2.359247E+07  8.237869E+06  1.663079E+07  2.238622E+07  1.948803E+07  5.692714E+06  1.646032E+07  3.143116E+07  1.718764E+07  2.112963E+08  1.514617E+07  3.310807E+07  2.394659E+07  4.297541E+07  8.159079E+06  1.794133E+07  1.454146E+07  2.833737E+07  2.083965E+07  1.092160E+07  1.601685E+07  1.580025E+07  1.264699E+08  1.498259E+07  2.058085E+07  1.400798E+07  1.003762E+07  1.409589E+07  7.240591E+06  1.157118E+07  8.148201E+06  1.747280E+07  1.683871E+08  8.283530E+07  1.144522E+07  2.336834E+08  1.195141E+07  1.277002E+07  1.671927E+07  1.616955E+07  2.298430E+07  9.858261E+06  1.000455E+07  1.096160E+07  7.150057E+07  3.861017E+06  4.020968E+06  
1.148154E-07  3.176688E+07  1.488683E+07  1.187141E+07  1.347167E+07  1.153868E+08  4.885924E+07  1.944643E+07  1.421023E+07  2.396261E+07  7.576157E+06  9.198575E+06  2.742260E+08  8.730216E+07  1.907423E+07  1.482278E+08  1.323500E+07  1.258155E+07  8.251414E+06  1.384820E+07  1.150001E+07  1.319156E+07  1.292318E+07  2.484880E+08  5.143991E+07  2.271665E+07  4.242989E+07  6.126163E+06  1.401649E+07  2.227380E+07  1.308835E+07  7.887592E+06  2.968451E+06  1.617688E+07  3.235809E+06  2.559182E+07  1.382393E+07  6.870156E+07  1.145883E+08  4.837507E+07  7.907360E+06  2.205191E+07  8.651439E+06  1.448746E+07  3.961415E+07  1.648879E+07  5.486233E+06  1.372363E+07  1.346572E+07  1.712955E+05  8.490567E+06  1.249652E+07  1.957389E+07  1.117782E+07  6.818734E+07  1.871338E+07  7.194469E+06  1.419889E+07  1.894454E+07  1.659426E+07  4.855472E+06  1.405358E+07  2.679841E+07  1.463664E+07  1.736094E+08  1.297048E+07  2.823378E+07  2.027036E+07  3.623310E+07  7.016379E+06  1.531764E+07  1.246227E+07  2.399057E+07  1.788150E+07  9.429820E+06  1.367705E+07  1.350161E+07  1.067809E+08  1.286274E+07  1.744398E+07  1.211913E+07  8.676271E+06  1.209630E+07  6.201703E+06  1.011578E+07  7.181521E+06  1.484702E+07  1.405948E+08  6.753727E+07  9.916378E+06  1.930583E+08  1.017221E+07  1.099716E+07  1.433654E+07  1.312056E+07  1.892411E+07  8.496186E+06  8.625462E+06  9.355971E+06  5.866322E+07  3.390709E+06  3.456570E+06  
1.318257E-07  2.654386E+07  1.269367E+07  1.009590E+07  1.126742E+07  9.794455E+07  4.172712E+07  1.646029E+07  1.211732E+07  2.029912E+07  6.596835E+06  7.838732E+06  2.234502E+08  7.319768E+07  1.599091E+07  1.192198E+08  1.131963E+07  1.076192E+07  7.202830E+06  1.182625E+07  9.823208E+06  1.122653E+07  1.102995E+07  2.048213E+08  4.277758E+07  1.916353E+07  3.549729E+07  5.333276E+06  1.202104E+07  1.882972E+07  1.117063E+07  6.856980E+06  2.601420E+06  1.398699E+07  2.830747E+06  2.171812E+07  1.180104E+07  5.761735E+07  9.513312E+07  4.067940E+07  6.844534E+06  1.867907E+07  7.547965E+06  1.229764E+07  3.295377E+07  1.403192E+07  4.737472E+06  1.170449E+07  1.149549E+07  4.030493E+05  7.290529E+06  1.065147E+07  1.651804E+07  9.582820E+06  5.642086E+07  1.486944E+07  6.277531E+06  1.212217E+07  1.603119E+07  1.412948E+07  4.141400E+06  1.199805E+07  2.280983E+07  1.246373E+07  1.425883E+08  1.110666E+07  2.407659E+07  1.715649E+07  3.054368E+07  6.032751E+06  1.307677E+07  1.067923E+07  2.030802E+07  1.534212E+07  8.141463E+06  1.167833E+07  1.153705E+07  9.014576E+07  1.104250E+07  1.478619E+07  1.047886E+07  7.496757E+06  1.037877E+07  5.311446E+06  8.831670E+06  6.318068E+06  1.261625E+07  1.173222E+08  5.501235E+07  8.587417E+06  1.594031E+08  8.657836E+06  9.467652E+06  1.229002E+07  1.067532E+07  1.557335E+07  7.318519E+06  7.435958E+06  7.984450E+06  4.810675E+07  2.974827E+06  2.970948E+06  
1.513561E-07  2.217933E+07  1.082329E+07  8.585983E+06  9.434926E+06  8.313842E+07  3.562987E+07  1.391016E+07  1.033351E+07  1.718980E+07  5.740634E+06  6.679844E+06  1.818500E+08  6.136789E+07  1.340506E+07  9.586837E+07  9.681301E+06  9.205594E+06  6.281876E+06  1.009948E+07  8.390509E+06  9.554050E+06  9.413482E+06  1.685502E+08  3.551161E+07  1.616549E+07  2.969343E+07  4.639717E+06  1.030825E+07  1.591852E+07  9.533770E+06  5.958886E+06  2.277268E+06  1.208917E+07  2.470257E+06  1.842287E+07  1.007374E+07  4.830309E+07  7.895277E+07  3.421209E+07  5.922581E+06  1.582197E+07  6.577315E+06  1.043862E+07  2.741058E+07  1.194108E+07  4.090537E+06  9.981685E+06  9.813684E+06  5.568699E+05  6.258502E+06  9.078690E+06  1.393969E+07  8.215378E+06  4.667529E+07  1.186678E+07  5.472301E+06  1.034892E+07  1.356568E+07  1.203038E+07  3.532438E+06  1.024266E+07  1.938034E+07  1.061309E+07  1.170984E+08  9.510121E+06  2.053140E+07  1.451963E+07  2.574445E+07  5.186148E+06  1.116310E+07  9.150279E+06  1.718903E+07  1.316235E+07  7.028822E+06  9.971159E+06  9.858156E+06  7.609513E+07  9.479596E+06  1.253469E+07  9.054833E+06  6.474994E+06  8.903668E+06  4.548653E+06  7.699792E+06  5.548208E+06  1.072133E+07  9.784853E+07  4.477937E+07  7.432662E+06  1.315580E+08  7.369057E+06  8.148297E+06  1.053243E+07  8.721136E+06  1.280304E+07  6.300517E+06  6.410046E+06  6.813086E+06  3.944177E+07  2.607429E+06  2.553151E+06  
1.737801E-07  1.853155E+07  9.228208E+06  7.301969E+06  7.908997E+06  7.056993E+07  3.041891E+07  1.173537E+07  8.813036E+06  1.455139E+07  4.992752E+06  5.692181E+06  1.478023E+08  5.144903E+07  1.123669E+07  7.706066E+07  8.279926E+06  7.874538E+06  5.474116E+06  8.624840E+06  7.166421E+06  8.130656E+06  8.033354E+06  1.384462E+08  2.942206E+07  1.363581E+07  2.483453E+07  4.033666E+06  8.838300E+06  1.345748E+07  8.136620E+06  5.176611E+06  1.991485E+06  1.044548E+07  2.150940E+06  1.562047E+07  8.598860E+06  4.047832E+07  6.549769E+07  2.877601E+07  5.123186E+06  1.340176E+07  5.725272E+06  8.860421E+06  2.279888E+07  1.016173E+07  3.531405E+06  8.511776E+06  8.378006E+06  6.520468E+05  5.371237E+06  7.737973E+06  1.176398E+07  7.043007E+06  3.860271E+07  9.510180E+06  4.766247E+06  8.834830E+06  1.147920E+07  1.024273E+07  3.013073E+06  8.743664E+06  1.643545E+07  9.037016E+06  9.614609E+07  8.142646E+06  1.750807E+07  1.228693E+07  2.169651E+07  4.457612E+06  9.528891E+06  7.839402E+06  1.454759E+07  1.129150E+07  6.067999E+06  8.513053E+06  8.423454E+06  6.422920E+07  8.137701E+06  1.062730E+07  7.819875E+06  5.590435E+06  7.637045E+06  3.895015E+06  6.704620E+06  4.864181E+06  9.111610E+06  8.155967E+07  3.642128E+07  6.429851E+06  1.085210E+08  6.272201E+06  7.010711E+06  9.023846E+06  7.156508E+06  1.051774E+07  5.421362E+06  5.525282E+06  5.812763E+06  3.232729E+07  2.283353E+06  2.193780E+06  
1.995262E-07  1.548181E+07  7.867917E+06  6.210057E+06  6.635690E+06  5.990063E+07  2.596675E+07  9.882806E+06  7.516895E+06  1.231295E+07  4.340073E+06  4.850405E+06  1.199608E+08  4.313610E+07  9.418432E+06  6.189144E+07  7.081223E+06  6.736180E+06  4.766575E+06  7.365539E+06  6.120599E+06  6.919297E+06  6.855051E+06  1.134709E+08  2.431959E+07  1.150123E+07  2.076641E+07  3.504633E+06  7.576905E+06  1.137666E+07  6.944054E+06  4.495517E+06  1.739954E+06  9.022801E+06  1.869375E+06  1.323779E+07  7.339534E+06  3.390652E+07  5.430908E+07  2.420536E+07  4.430371E+06  1.135160E+07  4.978886E+06  7.520591E+06  1.896351E+07  8.647422E+06  3.048033E+06  7.257681E+06  7.152367E+06  7.038578E+05  4.608677E+06  6.595047E+06  9.927718E+06  6.037858E+06  3.191402E+07  7.642986E+06  4.148091E+06  7.542033E+06  9.713416E+06  8.720342E+06  2.570085E+06  7.463665E+06  1.390815E+07  7.694817E+06  7.891122E+07  6.971453E+06  1.492972E+07  1.039660E+07  1.828243E+07  3.830794E+06  8.133369E+06  6.715649E+06  1.231073E+07  9.685964E+06  5.238337E+06  7.267709E+06  7.197471E+06  5.420937E+07  6.985613E+06  9.011280E+06  6.750052E+06  4.825137E+06  6.549680E+06  3.334872E+06  5.831843E+06  4.258447E+06  7.744031E+06  6.793952E+07  2.959445E+07  5.559484E+06  8.945880E+07  5.338617E+06  6.030293E+06  7.729742E+06  5.900009E+06  8.647019E+06  4.662849E+06  4.762294E+06  4.958583E+06  2.648210E+07  1.997906E+06  1.884725E+06  
2.290868E-07  1.293391E+07  6.707999E+06  5.281639E+06  5.574208E+06  5.084523E+07  2.216324E+07  8.305632E+06  6.412077E+06  1.041465E+07  3.770678E+06  4.133066E+06  9.724131E+07  3.617106E+07  7.894621E+06  4.970853E+07  6.055970E+06  5.762665E+06  4.147182E+06  6.290218E+06  5.227173E+06  5.888525E+06  5.849192E+06  9.277525E+07  2.004954E+07  9.700667E+06  1.736272E+07  3.043016E+06  6.494656E+06  9.617888E+06  5.926229E+06  3.902693E+06  1.518742E+06  7.791529E+06  1.621356E+06  1.121281E+07  6.264388E+06  2.839035E+07  4.501523E+07  2.036417E+07  3.830036E+06  9.615307E+06  4.325408E+06  6.383367E+06  1.577611E+07  7.358860E+06  2.630263E+06  6.187874E+06  6.106142E+06  7.226708E+05  3.953383E+06  5.620861E+06  8.378485E+06  5.176135E+06  2.637933E+07  6.177589E+06  3.607161E+06  6.438302E+06  8.219440E+06  7.424034E+06  2.192280E+06  6.370789E+06  1.174200E+07  6.551936E+06  6.476209E+07  5.968441E+06  1.273112E+07  8.796551E+06  1.540406E+07  3.291555E+06  6.941817E+06  5.752393E+06  1.041699E+07  8.308210E+06  4.521949E+06  6.204207E+06  6.149933E+06  4.575146E+07  5.996525E+06  7.642355E+06  5.823433E+06  4.163119E+06  5.616290E+06  2.854920E+06  5.066832E+06  3.722622E+06  6.582346E+06  5.656005E+07  2.403177E+07  4.804341E+06  7.370876E+07  4.544115E+06  5.185438E+06  6.619676E+06  4.894564E+06  7.111674E+06  4.008513E+06  4.104368E+06  4.229323E+06  2.168970E+07  1.746671E+06  1.618969E+06  
2.630268E-07  1.080533E+07  5.718844E+06  4.491978E+06  4.686986E+06  4.315799E+07  1.891411E+07  6.970367E+06  5.469998E+06  8.805096E+06  3.274382E+06  3.521720E+06  7.871723E+07  3.033442E+07  6.616615E+06  3.990029E+07  5.179006E+06  4.929875E+06  3.605659E+06  5.371818E+06  4.463944E+06  5.011144E+06  4.990520E+06  7.573701E+07  1.649478E+07  8.181510E+06  1.451402E+07  2.640731E+06  5.565914E+06  8.130828E+06  5.057451E+06  3.386849E+06  1.324533E+06  6.726448E+06  1.403811E+06  9.492723E+06  5.346429E+06  2.376091E+07  3.729354E+07  1.713376E+07  3.310079E+06  8.144391E+06  3.754416E+06  5.417816E+06  1.312485E+07  6.262203E+06  2.269447E+06  5.275278E+06  5.212956E+06  7.183261E+05  3.390465E+06  4.790441E+06  7.071031E+06  4.437312E+06  2.179686E+07  5.012680E+06  3.134551E+06  5.495891E+06  6.954995E+06  6.320119E+06  1.870067E+06  5.437620E+06  9.893408E+06  5.578600E+06  5.313242E+07  5.109448E+06  1.085613E+07  7.441924E+06  1.297696E+07  2.827760E+06  5.924441E+06  4.926773E+06  8.813500E+06  7.125912E+06  3.903385E+06  5.295987E+06  5.254683E+06  3.860660E+07  5.147336E+06  6.482047E+06  5.021615E+06  3.590746E+06  4.815196E+06  2.443853E+06  4.397896E+06  3.250122E+06  5.595173E+06  4.705531E+07  1.949743E+07  4.149817E+06  6.069202E+07  3.867864E+06  4.457739E+06  5.667689E+06  4.081249E+06  5.865757E+06  3.444425E+06  3.537050E+06  3.606746E+06  1.775624E+07  1.525877E+06  1.390464E+06  
3.019952E-07  9.027653E+06  4.875331E+06  3.820279E+06  3.944749E+06  3.663219E+07  1.613880E+07  5.843089E+06  4.666580E+06  7.440815E+06  2.842046E+06  3.000724E+06  6.363526E+07  2.544385E+07  5.544658E+06  3.201042E+07  4.428894E+06  4.217382E+06  3.132618E+06  4.587399E+06  3.811977E+06  4.264263E+06  4.257545E+06  6.176468E+07  1.354485E+07  6.899882E+06  1.213028E+07  2.290417E+06  4.768882E+06  6.873515E+06  4.315905E+06  2.938120E+06  1.154222E+06  5.805380E+06  1.213430E+06  8.032324E+06  4.562708E+06  1.987722E+07  3.088111E+07  1.441670E+07  2.859876E+06  6.898261E+06  3.256062E+06  4.598001E+06  1.091935E+07  5.328863E+06  1.957967E+06  4.496855E+06  4.450419E+06  6.976278E+05  2.907016E+06  4.082599E+06  5.967671E+06  3.803859E+06  1.800430E+07  4.082919E+06  2.722013E+06  4.691229E+06  5.884779E+06  5.380070E+06  1.595282E+06  4.640843E+06  8.319716E+06  4.749641E+06  4.357731E+07  4.373818E+06  9.257136E+06  6.295109E+06  1.093063E+07  2.428920E+06  5.055848E+06  4.219181E+06  7.455856E+06  6.111373E+06  3.369298E+06  4.520425E+06  4.489543E+06  3.256992E+07  4.418259E+06  5.498351E+06  4.328146E+06  3.096034E+06  4.127732E+06  2.091884E+06  3.813737E+06  2.834220E+06  4.756204E+06  3.912115E+07  1.580517E+07  3.582857E+06  4.994130E+07  3.292263E+06  3.831129E+06  4.851373E+06  3.420281E+06  4.860154E+06  2.958320E+06  3.047885E+06  3.075310E+06  1.452946E+07  1.332028E+06  1.194005E+06  
3.467369E-07  7.543501E+06  4.156096E+06  3.249028E+06  3.323833E+06  3.109321E+07  1.376870E+07  4.891137E+06  3.981477E+06  6.284900E+06  2.465596E+06  2.556762E+06  5.138199E+07  2.134722E+07  4.646070E+06  2.568187E+07  3.787332E+06  3.607893E+06  2.719685E+06  3.917496E+06  3.255097E+06  3.628604E+06  3.631940E+06  5.030567E+07  1.109739E+07  5.818912E+06  1.013665E+07  1.985487E+06  4.085102E+06  5.810678E+06  3.683014E+06  2.547923E+06  1.004988E+06  5.009057E+06  1.047068E+06  6.792848E+06  3.893666E+06  1.662094E+07  2.556042E+07  1.213214E+07  2.470166E+06  5.842794E+06  2.821436E+06  3.902069E+06  9.086161E+06  4.534618E+06  1.689024E+06  3.832960E+06  3.799462E+06  6.655032E+05  2.491894E+06  3.479291E+06  5.036727E+06  3.260780E+06  1.486836E+07  3.343988E+06  2.362132E+06  4.004253E+06  4.979186E+06  4.579667E+06  1.360942E+06  3.960603E+06  6.980708E+06  4.043753E+06  3.573671E+07  3.743895E+06  7.893632E+06  5.324506E+06  9.205905E+06  2.085983E+06  4.314346E+06  3.612820E+06  6.306678E+06  5.240888E+06  2.908175E+06  3.858209E+06  3.835696E+06  2.747224E+07  3.792348E+06  4.664558E+06  3.728632E+06  2.668577E+06  3.537870E+06  1.790489E+06  3.304033E+06  2.468582E+06  4.043293E+06  3.250293E+07  1.280438E+07  3.091886E+06  4.107159E+07  2.802375E+06  3.291678E+06  4.151605E+06  2.883855E+06  4.046744E+06  2.539606E+06  2.626145E+06  2.621751E+06  1.188604E+07  1.161965E+06  1.025131E+06  
