x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  
5.000000E-08  1.338646E+05  1.337575E+05  1.340028E+05  1.339985E+05  1.337666E+05  1.216175E+05  1.431607E+05  1.387438E+05  1.256486E+05  1.559828E+05  1.073794E+05  1.069531E+05  1.872019E+05  1.198852E+05  1.530023E+05  1.128267E+05  1.473817E+05  1.583301E+05  1.089693E+05  1.933003E+05  9.872422E+04  1.218945E+05  1.445471E+05  1.417496E+05  1.212583E+05  2.654472E+05  3.889925E+04  1.423677E+05  1.265646E+05  1.239246E+05  1.438830E+05  1.235865E+05  1.407196E+05  1.239504E+05  1.473653E+05  1.282750E+05  1.470640E+05  1.304194E+05  1.364285E+05  1.612728E+05  1.087394E+05  1.453677E+05  8.596454E+04  1.055797E+05  1.613063E+05  1.046569E+05  2.149555E+05  1.304559E+05  1.288232E+05  1.274670E+05  1.368556E+05  
5.780698E-08  9.959474E+04  9.951599E+04  9.969657E+04  9.969387E+04  9.952262E+04  9.057342E+04  1.064289E+05  1.031524E+05  9.357357E+04  1.160227E+05  7.991591E+04  7.957050E+04  1.392864E+05  8.918816E+04  1.138436E+05  8.391124E+04  1.096796E+05  1.176938E+05  8.115019E+04  1.435371E+05  7.353427E+04  9.064535E+04  1.075988E+05  1.052397E+05  9.038984E+04  1.956308E+05  2.894363E+04  1.059024E+05  9.417965E+04  9.216934E+04  1.070915E+05  9.202412E+04  1.046366E+05  9.222948E+04  1.096227E+05  9.547009E+04  1.093243E+05  9.706712E+04  1.014736E+05  1.199424E+05  8.092987E+04  1.084219E+05  6.374786E+04  7.859444E+04  1.199395E+05  7.788885E+04  1.597946E+05  9.709320E+04  9.587328E+04  9.485897E+04  1.018100E+05  
6.683295E-08  7.360313E+04  7.354547E+04  7.367783E+04  7.367615E+04  7.355033E+04  6.698634E+04  7.860583E+04  7.619007E+04  6.920409E+04  8.572776E+04  5.907474E+04  5.880345E+04  1.029415E+05  6.590899E+04  8.413949E+04  6.199447E+04  8.107194E+04  8.691845E+04  6.001517E+04  1.059124E+05  5.439001E+04  6.696399E+04  7.955003E+04  7.764251E+04  6.689300E+04  1.433900E+05  2.127431E+04  7.825394E+04  6.961039E+04  6.809819E+04  7.916800E+04  6.805086E+04  7.729537E+04  6.816622E+04  8.100469E+04  7.057422E+04  8.074044E+04  7.175533E+04  7.497517E+04  8.861511E+04  5.982531E+04  8.026363E+04  4.698411E+04  5.810834E+04  8.859625E+04  5.757682E+04  1.180123E+05  7.177388E+04  7.086976E+04  7.011703E+04  7.523443E+04  
7.726822E-08  5.396372E+04  5.392170E+04  5.401826E+04  5.401721E+04  5.392529E+04  4.913343E+04  5.760851E+04  5.584015E+04  5.075965E+04  6.284572E+04  4.331851E+04  4.311248E+04  7.547617E+04  4.832105E+04  6.169147E+04  4.544410E+04  5.944660E+04  6.369687E+04  4.401948E+04  7.756808E+04  3.989613E+04  4.908415E+04  5.833759E+04  5.685753E+04  4.907724E+04  1.044305E+05  1.539717E+04  5.736863E+04  5.104047E+04  4.991951E+04  5.805489E+04  4.991112E+04  5.665471E+04  4.998038E+04  5.938612E+04  5.175166E+04  5.917095E+04  5.261797E+04  5.496196E+04  6.495801E+04  4.386939E+04  5.888805E+04  3.437981E+04  4.261486E+04  6.493551E+04  4.222161E+04  8.648064E+04  5.263110E+04  5.196755E+04  5.141410E+04  5.515701E+04  
8.933285E-08  3.918697E+04  3.915652E+04  3.922659E+04  3.922592E+04  3.915921E+04  3.567924E+04  4.182858E+04  4.054517E+04  3.686017E+04  4.563562E+04  3.145741E+04  3.130709E+04  5.480916E+04  3.508921E+04  4.479912E+04  3.299873E+04  4.316905E+04  4.624805E+04  3.196582E+04  5.630261E+04  2.897075E+04  3.564124E+04  4.236405E+04  4.126715E+04  3.562904E+04  7.548481E+04  1.092081E+04  4.165877E+04  3.706470E+04  3.624869E+04  4.215937E+04  3.624467E+04  4.113784E+04  3.629482E+04  4.312408E+04  3.758162E+04  4.296241E+04  3.821069E+04  3.991052E+04  4.716834E+04  3.185758E+04  4.273492E+04  2.494095E+04  3.094750E+04  4.714912E+04  3.066303E+04  6.278442E+04  3.821995E+04  3.773878E+04  3.733643E+04  4.005301E+04  
1.032813E-07  2.812285E+04  2.810091E+04  2.815146E+04  2.815099E+04  2.810296E+04  2.559036E+04  3.002624E+04  2.910443E+04  2.643770E+04  3.275397E+04  2.257216E+04  2.246814E+04  3.933325E+04  2.518280E+04  3.214925E+04  2.368523E+04  3.097660E+04  3.319940E+04  2.292777E+04  4.042262E+04  2.077633E+04  2.558277E+04  3.039460E+04  2.962765E+04  2.552950E+04  5.407053E+04  7.535752E+03  2.989896E+04  2.659770E+04  2.601741E+04  3.025061E+04  2.599930E+04  2.952876E+04  2.604599E+04  3.095050E+04  2.696624E+04  3.084049E+04  2.741743E+04  2.864528E+04  3.385525E+04  2.285914E+04  3.059189E+04  1.790491E+04  2.220452E+04  3.384274E+04  2.200476E+04  4.506176E+04  2.742394E+04  2.708025E+04  2.679186E+04  2.874546E+04  
1.194076E-07  1.988498E+04  1.986928E+04  1.990550E+04  1.990513E+04  1.987087E+04  1.806851E+04  2.124750E+04  2.059392E+04  1.866738E+04  2.316587E+04  1.595373E+04  1.588728E+04  2.780959E+04  1.780756E+04  2.272956E+04  1.675419E+04  2.189555E+04  2.349493E+04  1.618980E+04  2.862809E+04  1.466572E+04  1.809836E+04  2.147646E+04  2.098446E+04  1.798968E+04  3.830521E+04  4.997805E+03  2.114514E+04  1.880267E+04  1.840288E+04  2.137915E+04  1.836257E+04  2.089140E+04  1.841397E+04  2.188838E+04  1.905877E+04  2.182472E+04  1.937733E+04  2.026076E+04  2.394763E+04  1.615621E+04  2.151868E+04  1.268762E+04  1.569012E+04  2.394302E+04  1.555561E+04  3.187999E+04  1.938191E+04  1.914119E+04  1.893822E+04  2.032743E+04  
1.380518E-07  1.379158E+04  1.378044E+04  1.380620E+04  1.380587E+04  1.378169E+04  1.249829E+04  1.475972E+04  1.430388E+04  1.291329E+04  1.607568E+04  1.105636E+04  1.101970E+04  1.928513E+04  1.235265E+04  1.576126E+04  1.162962E+04  1.517649E+04  1.632387E+04  1.120032E+04  1.992290E+04  1.013981E+04  1.256532E+04  1.487589E+04  1.460639E+04  1.239993E+04  2.676403E+04  3.114703E+03  1.467140E+04  1.303570E+04  1.277266E+04  1.481406E+04  1.270841E+04  1.450657E+04  1.276795E+04  1.518645E+04  1.320737E+04  1.516221E+04  1.342772E+04  1.406090E+04  1.662222E+04  1.119620E+04  1.478745E+04  8.842626E+03  1.086846E+04  1.662538E+04  1.078357E+04  2.213883E+04  1.343094E+04  1.326675E+04  1.312733E+04  1.410148E+04  
1.596072E-07  9.319345E+03  9.311507E+03  9.329667E+03  9.329339E+03  9.312518E+03  8.406273E+03  1.000148E+04  9.690355E+03  8.686284E+03  1.087302E+04  7.460862E+03  7.447241E+03  1.302824E+04  8.349284E+03  1.064644E+04  7.869769E+03  1.024388E+04  1.106501E+04  7.535087E+03  1.354537E+04  6.814545E+03  8.506191E+03  1.002907E+04  9.934500E+03  8.290149E+03  1.837076E+04  1.735436E+03  9.920800E+03  8.802381E+03  8.641634E+03  9.993821E+03  8.555365E+03  9.822865E+03  8.623613E+03  1.026827E+04  8.911322E+03  1.027609E+04  9.059527E+03  9.511714E+03  1.124760E+04  7.554626E+03  9.836081E+03  6.029386E+03  7.327773E+03  1.125765E+04  7.280049E+03  1.499506E+04  9.061801E+03  8.953984E+03  8.861437E+03  9.532383E+03  
1.845282E-07  6.067552E+03  6.062094E+03  6.074769E+03  6.074430E+03  6.062928E+03  5.429140E+03  6.543510E+03  6.337406E+03  5.610983E+03  7.090718E+03  4.846010E+03  4.849724E+03  8.478625E+03  5.438530E+03  6.927202E+03  5.136623E+03  6.656772E+03  7.243516E+03  4.868523E+03  8.914486E+03  4.395076E+03  5.555707E+03  6.503776E+03  6.542574E+03  5.298727E+03  1.231434E+04  7.417118E+02  6.466997E+03  5.723968E+03  5.638578E+03  6.488077E+03  5.534122E+03  6.418571E+03  5.610006E+03  6.692566E+03  5.786928E+03  6.725337E+03  5.882645E+03  6.204583E+03  7.340623E+03  4.906228E+03  6.231442E+03  3.988745E+03  4.752372E+03  7.356352E+03  4.731994E+03  9.804039E+03  5.884270E+03  5.817502E+03  5.759163E+03  6.210377E+03  
