x  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  
5.000000E-08  1.601457E+07  1.614222E+07  1.587587E+07  1.622868E+07  1.585898E+07  1.609525E+07  1.593333E+07  1.533531E+07  1.689016E+07  1.465728E+07  1.786228E+07  1.537472E+07  1.736200E+07  1.583947E+07  1.624710E+07  1.532676E+07  1.649791E+07  1.481669E+07  1.731387E+07  8.075198E+06  2.209981E+07  1.620577E+07  1.581317E+07  1.578960E+07  1.622756E+07  1.643248E+07  1.548880E+07  1.541362E+07  1.652438E+07  1.723498E+07  1.472677E+07  1.752530E+07  1.499202E+07  1.675947E+07  1.505419E+07  1.644900E+07  1.506433E+07  1.725511E+07  1.506391E+07  1.537064E+07  1.665580E+07  2.857949E+07  6.449043E+06  1.053044E+07  1.843684E+07  1.772952E+07  1.165064E+07  1.448731E+07  1.875503E+07  1.538494E+07  1.634256E+07  
5.780698E-08  1.357859E+07  1.368676E+07  1.346112E+07  1.376017E+07  1.344669E+07  1.364743E+07  1.350935E+07  1.300608E+07  1.431636E+07  1.243769E+07  1.513044E+07  1.303874E+07  1.471501E+07  1.342887E+07  1.377759E+07  1.299702E+07  1.398726E+07  1.256186E+07  1.468174E+07  6.847552E+06  1.873740E+07  1.373997E+07  1.340865E+07  1.339214E+07  1.375492E+07  1.392559E+07  1.314142E+07  1.306923E+07  1.401073E+07  1.460522E+07  1.249469E+07  1.485112E+07  1.271683E+07  1.420812E+07  1.276677E+07  1.394532E+07  1.277632E+07  1.462711E+07  1.277490E+07  1.303429E+07  1.412060E+07  2.421606E+07  5.472341E+06  8.894626E+06  1.568387E+07  1.503641E+07  9.872385E+06  1.229142E+07  1.588617E+07  1.304351E+07  1.385739E+07  
6.683295E-08  1.151314E+07  1.160480E+07  1.141365E+07  1.166714E+07  1.140132E+07  1.157189E+07  1.145413E+07  1.103062E+07  1.213477E+07  1.055423E+07  1.281642E+07  1.105768E+07  1.247158E+07  1.138513E+07  1.168343E+07  1.102142E+07  1.185868E+07  1.065018E+07  1.244977E+07  5.806541E+06  1.588658E+07  1.164936E+07  1.136976E+07  1.135871E+07  1.165905E+07  1.180115E+07  1.114979E+07  1.108142E+07  1.187945E+07  1.237672E+07  1.060092E+07  1.258499E+07  1.078692E+07  1.204518E+07  1.082692E+07  1.182273E+07  1.083582E+07  1.239937E+07  1.083370E+07  1.105307E+07  1.197129E+07  2.051883E+07  4.643559E+06  7.512923E+06  1.334197E+07  1.275239E+07  8.365552E+06  1.042837E+07  1.345614E+07  1.105842E+07  1.175013E+07  
7.726822E-08  9.761871E+06  9.839546E+06  9.677609E+06  9.892477E+06  9.667073E+06  9.811998E+06  9.711581E+06  9.355211E+06  1.028561E+07  8.955975E+06  1.085629E+07  9.377614E+06  1.057018E+07  9.652436E+06  9.907583E+06  9.346119E+06  1.005403E+07  9.029418E+06  1.055710E+07  4.923791E+06  1.346949E+07  9.876839E+06  9.640903E+06  9.634026E+06  9.882534E+06  1.000080E+07  9.459993E+06  9.395956E+06  1.007238E+07  1.048825E+07  8.994186E+06  1.066466E+07  9.149900E+06  1.021151E+07  9.181823E+06  1.002322E+07  9.190047E+06  1.051092E+07  9.187484E+06  9.372998E+06  1.014912E+07  1.738608E+07  3.940296E+06  6.345856E+06  1.134976E+07  1.081531E+07  7.088707E+06  8.847704E+06  1.139782E+07  9.375439E+06  9.963322E+06  
8.933285E-08  8.276988E+06  8.342809E+06  8.205624E+06  8.387753E+06  8.196622E+06  8.319758E+06  8.234130E+06  7.934275E+06  8.718245E+06  7.599751E+06  9.195945E+06  7.952811E+06  8.958660E+06  8.183436E+06  8.401658E+06  7.925469E+06  8.524006E+06  7.655306E+06  8.952169E+06  4.175243E+06  1.142016E+07  8.374021E+06  8.174930E+06  8.171216E+06  8.376708E+06  8.475110E+06  8.026296E+06  7.966846E+06  8.540190E+06  8.887924E+06  7.630974E+06  9.037342E+06  7.761311E+06  8.656977E+06  7.786689E+06  8.497601E+06  7.794239E+06  8.910078E+06  7.791412E+06  7.948296E+06  8.604314E+06  1.473163E+07  3.343541E+06  5.360082E+06  9.655020E+06  9.172468E+06  6.006750E+06  7.506627E+06  9.654347E+06  7.948593E+06  8.448227E+06  
1.032813E-07  7.017971E+06  7.073748E+06  6.957530E+06  7.111910E+06  6.949840E+06  7.054463E+06  6.981448E+06  6.729161E+06  7.389718E+06  6.448903E+06  7.789530E+06  6.744489E+06  7.592833E+06  6.938003E+06  7.124630E+06  6.720765E+06  7.226824E+06  6.490310E+06  7.591224E+06  3.540494E+06  9.682622E+06  7.099865E+06  6.931869E+06  6.930515E+06  7.100328E+06  7.182173E+06  6.809880E+06  6.755101E+06  7.241077E+06  7.531782E+06  6.474378E+06  7.658338E+06  6.583455E+06  7.339099E+06  6.603538E+06  7.204196E+06  6.610429E+06  7.553051E+06  6.607478E+06  6.740150E+06  7.294641E+06  1.248245E+07  2.837164E+06  4.527440E+06  8.213340E+06  7.779175E+06  5.089932E+06  6.368822E+06  8.177569E+06  6.738898E+06  7.163528E+06  
1.194076E-07  5.950464E+06  5.997729E+06  5.899274E+06  6.030132E+06  5.892705E+06  5.981599E+06  5.919341E+06  5.707089E+06  6.263639E+06  5.472331E+06  6.598210E+06  5.719754E+06  6.435239E+06  5.882111E+06  6.041706E+06  5.699180E+06  6.127046E+06  5.502604E+06  6.437176E+06  3.002244E+06  8.209447E+06  6.019580E+06  5.877825E+06  5.878200E+06  6.018434E+06  6.086483E+06  5.777817E+06  5.727661E+06  6.139581E+06  6.382563E+06  5.493083E+06  6.489756E+06  5.584350E+06  6.221846E+06  5.600162E+06  6.107659E+06  5.606420E+06  6.402703E+06  5.603448E+06  5.715643E+06  6.184315E+06  1.057667E+07  2.407478E+06  3.824142E+06  6.986931E+06  6.597522E+06  4.313050E+06  5.403478E+06  6.926686E+06  5.713307E+06  6.074189E+06  
1.380518E-07  5.045335E+06  5.085388E+06  5.001982E+06  5.112901E+06  4.996369E+06  5.071898E+06  5.018814E+06  4.840255E+06  5.309156E+06  4.643643E+06  5.589089E+06  4.850714E+06  5.454130E+06  4.986915E+06  5.123383E+06  4.832880E+06  5.194633E+06  4.665209E+06  5.458570E+06  2.545823E+06  6.960409E+06  5.103666E+06  4.984056E+06  4.985667E+06  5.101390E+06  5.157947E+06  4.902167E+06  4.856493E+06  5.205642E+06  5.408696E+06  4.660519E+06  5.499487E+06  4.736869E+06  5.274676E+06  4.749243E+06  5.178024E+06  4.754903E+06  5.427556E+06  4.751983E+06  4.846861E+06  5.242993E+06  8.961858E+06  2.042867E+06  3.230095E+06  5.943649E+06  5.595361E+06  3.654744E+06  4.584455E+06  5.867144E+06  4.843800E+06  5.150504E+06  
1.596072E-07  4.277887E+06  4.311827E+06  4.241169E+06  4.335189E+06  4.236375E+06  4.300548E+06  4.255288E+06  4.105083E+06  4.500123E+06  3.940446E+06  4.734302E+06  4.113713E+06  4.622600E+06  4.227959E+06  4.344643E+06  4.098262E+06  4.404115E+06  3.955250E+06  4.628736E+06  2.158790E+06  5.901409E+06  4.327113E+06  4.226192E+06  4.228654E+06  4.324079E+06  4.371067E+06  4.159225E+06  4.117828E+06  4.413772E+06  4.583423E+06  3.954143E+06  4.660323E+06  4.018002E+06  4.471696E+06  4.027618E+06  4.389886E+06  4.032716E+06  4.600926E+06  4.029902E+06  4.110135E+06  4.444951E+06  7.593590E+06  1.733477E+06  2.728328E+06  5.056148E+06  4.745429E+06  3.096916E+06  3.889573E+06  4.969675E+06  4.106623E+06  4.367281E+06  
1.845282E-07  3.627175E+06  3.655936E+06  3.596078E+06  3.675772E+06  3.591983E+06  3.646507E+06  3.607918E+06  3.481574E+06  3.814373E+06  3.343735E+06  4.010244E+06  3.488690E+06  3.917844E+06  3.584508E+06  3.684270E+06  3.475309E+06  3.733897E+06  3.353333E+06  3.925057E+06  1.830596E+06  5.003531E+06  3.668718E+06  3.583567E+06  3.586584E+06  3.665208E+06  3.704230E+06  3.528879E+06  3.491513E+06  3.742360E+06  3.884073E+06  3.354829E+06  3.949206E+06  3.408230E+06  3.790956E+06  3.415641E+06  3.721710E+06  3.420216E+06  3.900194E+06  3.417544E+06  3.485392E+06  3.768380E+06  6.434225E+06  1.470943E+06  2.304506E+06  4.301168E+06  4.024600E+06  2.624230E+06  3.300018E+06  4.209488E+06  3.481637E+06  3.703160E+06  
