x	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
5.719254E-07	-1.806556E+03	-2.165042E+03	-8.568710E+03	-7.140078E+01	-8.673858E+02	5.631862E+03	-9.546193E+03	-4.843787E+03	3.425975E+03	-8.048168E+02	-2.403676E+03	2.372932E+03	-1.460907E+04	5.359920E+03	5.738884E+03	-1.479219E+03	-3.736644E+03	-2.555443E+03	4.521341E+03	1.196212E+03	-3.759391E+03	-3.258621E+03	6.233180E+03	-4.748080E+03	2.980836E+03	-4.333538E+03	-1.332995E+03	-4.574667E+02	1.148834E+03	2.775046E+03	4.295327E+03	8.904905E+03	-6.167635E+01	4.538487E+03	-3.966158E+03	4.241557E+02	8.756036E+03	2.165161E+04	1.556485E+04	-3.797882E+03	6.705257E+02	-1.455778E+03	8.351780E+03	1.137298E+03	-2.030403E+03	-1.571535E+04	1.923772E+02	8.095281E+03	1.880442E+02	-5.487168E+03	-7.191554E+03	-3.963126E+03	-9.582462E+03	-1.234715E+04	4.327680E+01	-1.083384E+04	4.376404E+02	-1.242681E+04	1.561497E+03	-1.198502E+03	-2.994910E+04	6.730402E+02	4.935872E+02	-7.748001E+03	-5.026759E+03	-6.436000E+03	1.560383E+03	-1.044946E+03	-1.191335E+03	-2.305654E+04	4.370056E+03	6.318677E+03	3.554722E+03	-2.068255E+04	-5.466347E+03	2.485908E+02	-1.967519E+04	-2.619914E+03	-1.160900E+04	-3.470695E+03	-2.690048E+03	-5.234208E+03	1.292052E+03	-2.736593E+03	-2.853662E+04	7.159571E+01	-1.184484E+03	4.596802E+03	-2.191793E+03	0.000000E+00	-4.087409E+03	-4.028700E+02	6.576454E+03	-4.769385E+03	7.278214E+03	-7.997647E+03	3.275946E+03	7.962682E+03	1.783499E+03	8.006256E+02	-3.871844E+02	
5.808146E-07	-1.786615E+03	-2.143348E+03	-8.461742E+03	-6.699420E+01	-8.583620E+02	5.564685E+03	-9.446563E+03	-4.776597E+03	3.395671E+03	-8.002411E+02	-2.386106E+03	2.336250E+03	-1.442336E+04	5.288167E+03	5.674927E+03	-1.463886E+03	-3.682809E+03	-2.542378E+03	4.495689E+03	1.187335E+03	-3.734758E+03	-3.210996E+03	6.146973E+03	-4.686425E+03	2.924577E+03	-4.280780E+03	-1.304635E+03	-4.521364E+02	1.114390E+03	2.744174E+03	4.236433E+03	8.788431E+03	-6.207303E+01	4.471728E+03	-3.929180E+03	4.183352E+02	8.627607E+03	2.138790E+04	1.541466E+04	-3.765564E+03	6.627596E+02	-1.437156E+03	8.273203E+03	1.128411E+03	-2.000041E+03	-1.550908E+04	1.905242E+02	7.986442E+03	1.854527E+02	-5.406061E+03	-7.088216E+03	-3.909560E+03	-9.487307E+03	-1.223945E+04	4.226112E+01	-1.070988E+04	4.312214E+02	-1.226863E+04	1.533736E+03	-1.185913E+03	-2.960914E+04	6.640260E+02	4.872601E+02	-7.646744E+03	-4.959592E+03	-6.353838E+03	1.539505E+03	-1.030161E+03	-1.181879E+03	-2.287378E+04	4.317782E+03	6.239261E+03	3.491024E+03	-2.045284E+04	-5.392131E+03	2.443992E+02	-1.946703E+04	-2.591533E+03	-1.147847E+04	-3.443794E+03	-2.661544E+03	-5.160002E+03	1.277149E+03	-2.704903E+03	-2.813426E+04	7.284875E+01	-1.167762E+03	4.559351E+03	-2.165637E+03	0.000000E+00	-4.039013E+03	-3.987699E+02	6.498279E+03	-4.718317E+03	7.190632E+03	-7.912704E+03	3.225835E+03	7.856542E+03	1.761422E+03	7.774211E+02	-3.808552E+02	
5.898419E-07	-1.766976E+03	-2.121726E+03	-8.356082E+03	-6.267400E+01	-8.494303E+02	5.498283E+03	-9.347961E+03	-4.710307E+03	3.365642E+03	-7.956651E+02	-2.368652E+03	2.300102E+03	-1.423998E+04	5.217341E+03	5.611682E+03	-1.448708E+03	-3.629696E+03	-2.529318E+03	4.470027E+03	1.178500E+03	-3.710237E+03	-3.164038E+03	6.061901E+03	-4.625542E+03	2.869163E+03	-4.228634E+03	-1.276718E+03	-4.468620E+02	1.080570E+03	2.713639E+03	4.178319E+03	8.673440E+03	-6.245583E+01	4.405888E+03	-3.892541E+03	4.125878E+02	8.500934E+03	2.112718E+04	1.526577E+04	-3.733488E+03	6.550822E+02	-1.418770E+03	8.195358E+03	1.119576E+03	-1.970092E+03	-1.530544E+04	1.886892E+02	7.879031E+03	1.828941E+02	-5.326059E+03	-6.986284E+03	-3.856687E+03	-9.393095E+03	-1.213265E+04	4.126321E+01	-1.058733E+04	4.248883E+02	-1.211244E+04	1.506413E+03	-1.173452E+03	-2.927262E+04	6.551271E+02	4.810070E+02	-7.546767E+03	-4.893291E+03	-6.272701E+03	1.518889E+03	-1.015574E+03	-1.172493E+03	-2.269299E+04	4.266133E+03	6.160808E+03	3.428284E+03	-2.022502E+04	-5.318884E+03	2.402637E+02	-1.925996E+04	-2.563453E+03	-1.134905E+04	-3.417092E+03	-2.633342E+03	-5.086801E+03	1.262414E+03	-2.673569E+03	-2.773727E+04	7.405791E+01	-1.151251E+03	4.522214E+03	-2.139758E+03	0.000000E+00	-3.991174E+03	-3.947110E+02	6.421022E+03	-4.667796E+03	7.104077E+03	-7.828658E+03	3.176438E+03	7.751777E+03	1.739591E+03	7.545941E+02	-3.746208E+02	
5.990096E-07	-1.747627E+03	-2.100178E+03	-8.251713E+03	-5.843886E+01	-8.405898E+02	5.432647E+03	-9.250377E+03	-4.644906E+03	3.335887E+03	-7.910903E+02	-2.351312E+03	2.264479E+03	-1.405891E+04	5.147430E+03	5.549140E+03	-1.433684E+03	-3.577299E+03	-2.516261E+03	4.444359E+03	1.169707E+03	-3.685827E+03	-3.117738E+03	5.977948E+03	-4.565422E+03	2.814582E+03	-4.177093E+03	-1.249238E+03	-4.416429E+02	1.047365E+03	2.683438E+03	4.120977E+03	8.559914E+03	-6.282509E+01	4.340956E+03	-3.856237E+03	4.069125E+02	8.375992E+03	2.086941E+04	1.511817E+04	-3.701652E+03	6.474924E+02	-1.400615E+03	8.118240E+03	1.110794E+03	-1.940549E+03	-1.510440E+04	1.868719E+02	7.773031E+03	1.803679E+02	-5.247148E+03	-6.885737E+03	-3.804498E+03	-9.299818E+03	-1.202674E+04	4.028256E+01	-1.046616E+04	4.186397E+02	-1.195820E+04	1.479519E+03	-1.161117E+03	-2.893950E+04	6.463419E+02	4.748272E+02	-7.448055E+03	-4.827845E+03	-6.192579E+03	1.498533E+03	-1.001179E+03	-1.163176E+03	-2.251415E+04	4.215099E+03	6.083310E+03	3.366488E+03	-1.999909E+04	-5.246594E+03	2.361836E+02	-1.905403E+04	-2.535670E+03	-1.122076E+04	-3.390587E+03	-2.605439E+03	-5.014594E+03	1.247845E+03	-2.642588E+03	-2.734558E+04	7.522440E+01	-1.134951E+03	4.485389E+03	-2.114158E+03	0.000000E+00	-3.943886E+03	-3.906929E+02	6.344672E+03	-4.617816E+03	7.018538E+03	-7.745500E+03	3.127746E+03	7.648369E+03	1.718004E+03	7.321389E+02	-3.684802E+02	
6.083197E-07	-1.728555E+03	-2.078708E+03	-8.148621E+03	-5.428750E+01	-8.318398E+02	5.367769E+03	-9.153800E+03	-4.580380E+03	3.306402E+03	-7.865180E+02	-2.334085E+03	2.229376E+03	-1.388012E+04	5.078422E+03	5.487294E+03	-1.418814E+03	-3.525610E+03	-2.503210E+03	4.418689E+03	1.160957E+03	-3.661528E+03	-3.072088E+03	5.895101E+03	-4.506058E+03	2.760821E+03	-4.126150E+03	-1.222188E+03	-4.364785E+02	1.014765E+03	2.653568E+03	4.064396E+03	8.447835E+03	-6.318112E+01	4.276919E+03	-3.820268E+03	4.013087E+02	8.252759E+03	2.061456E+04	1.497186E+04	-3.670055E+03	6.399888E+02	-1.382690E+03	8.041840E+03	1.102063E+03	-1.911409E+03	-1.490592E+04	1.850721E+02	7.668422E+03	1.778737E+02	-5.169313E+03	-6.786559E+03	-3.752985E+03	-9.207467E+03	-1.192171E+04	3.931866E+01	-1.034637E+04	4.124743E+02	-1.180590E+04	1.453049E+03	-1.148907E+03	-2.860975E+04	6.376690E+02	4.687202E+02	-7.350592E+03	-4.763245E+03	-6.113457E+03	1.478433E+03	-9.869763E+02	-1.153928E+03	-2.233723E+04	4.164672E+03	6.006755E+03	3.305623E+03	-1.977504E+04	-5.175249E+03	2.321583E+02	-1.884930E+04	-2.508181E+03	-1.109357E+04	-3.364280E+03	-2.577832E+03	-4.943367E+03	1.233441E+03	-2.611955E+03	-2.695913E+04	7.634940E+01	-1.118857E+03	4.448874E+03	-2.088837E+03	0.000000E+00	-3.897144E+03	-3.867151E+02	6.269219E+03	-4.568372E+03	6.934001E+03	-7.663221E+03	3.079748E+03	7.546301E+03	1.696661E+03	7.100501E+02	-3.624320E+02	
6.177746E-07	-1.709751E+03	-2.057316E+03	-8.046789E+03	-5.021864E+01	-8.231796E+02	5.303641E+03	-9.058222E+03	-4.516719E+03	3.277184E+03	-7.819497E+02	-2.316971E+03	2.194783E+03	-1.370359E+04	5.010306E+03	5.426136E+03	-1.404094E+03	-3.474623E+03	-2.490165E+03	4.393020E+03	1.152248E+03	-3.637342E+03	-3.027079E+03	5.813345E+03	-4.447439E+03	2.707867E+03	-4.075797E+03	-1.195562E+03	-4.313681E+02	9.827604E+02	2.624024E+03	4.008565E+03	8.337184E+03	-6.352422E+01	4.213767E+03	-3.784629E+03	3.957753E+02	8.131212E+03	2.036260E+04	1.482682E+04	-3.638693E+03	6.325704E+02	-1.364990E+03	7.966155E+03	1.093385E+03	-1.882664E+03	-1.470997E+04	1.832895E+02	7.565187E+03	1.754109E+02	-5.092540E+03	-6.688731E+03	-3.702139E+03	-9.116033E+03	-1.181756E+04	3.837104E+01	-1.022793E+04	4.063909E+02	-1.165551E+04	1.426997E+03	-1.136822E+03	-2.828333E+04	6.291071E+02	4.626851E+02	-7.254363E+03	-4.699480E+03	-6.035325E+03	1.458587E+03	-9.729618E+02	-1.144750E+03	-2.216221E+04	4.114843E+03	5.931134E+03	3.245676E+03	-1.955288E+04	-5.104836E+03	2.281872E+02	-1.864580E+04	-2.480984E+03	-1.096749E+04	-3.338167E+03	-2.550517E+03	-4.873108E+03	1.219201E+03	-2.581667E+03	-2.657783E+04	7.743404E+01	-1.102969E+03	4.412666E+03	-2.063797E+03	0.000000E+00	-3.850943E+03	-3.827775E+02	6.194650E+03	-4.519457E+03	6.850456E+03	-7.581811E+03	3.032436E+03	7.445555E+03	1.675562E+03	6.883225E+02	-3.564750E+02	
6.273764E-07	-1.691202E+03	-2.036007E+03	-7.946204E+03	-4.623102E+01	-8.146083E+02	5.240254E+03	-8.963632E+03	-4.453911E+03	3.248233E+03	-7.773867E+02	-2.299969E+03	2.160694E+03	-1.352927E+04	4.943070E+03	5.365657E+03	-1.389523E+03	-3.424331E+03	-2.477125E+03	4.367356E+03	1.143581E+03	-3.613267E+03	-2.982702E+03	5.732666E+03	-4.389557E+03	2.655711E+03	-4.026030E+03	-1.169354E+03	-4.263111E+02	9.513411E+02	2.594804E+03	3.953476E+03	8.227943E+03	-6.385467E+01	4.151487E+03	-3.749320E+03	3.903117E+02	8.011327E+03	2.011349E+04	1.468304E+04	-3.607566E+03	6.252359E+02	-1.347513E+03	7.891176E+03	1.084760E+03	-1.854311E+03	-1.451652E+04	1.815239E+02	7.463308E+03	1.729791E+02	-5.016816E+03	-6.592236E+03	-3.651951E+03	-9.025508E+03	-1.171429E+04	3.743922E+01	-1.011083E+04	4.003882E+02	-1.150700E+04	1.401355E+03	-1.124861E+03	-2.796021E+04	6.206547E+02	4.567215E+02	-7.159354E+03	-4.636540E+03	-5.958170E+03	1.438992E+03	-9.591335E+02	-1.135640E+03	-2.198908E+04	4.065603E+03	5.856437E+03	3.186633E+03	-1.933260E+04	-5.035344E+03	2.242698E+02	-1.844356E+04	-2.454076E+03	-1.084250E+04	-3.312248E+03	-2.523492E+03	-4.803806E+03	1.205122E+03	-2.551721E+03	-2.620164E+04	7.847942E+01	-1.087282E+03	4.376763E+03	-2.039040E+03	0.000000E+00	-3.805276E+03	-3.788796E+02	6.120957E+03	-4.471067E+03	6.767890E+03	-7.501262E+03	2.985800E+03	7.346114E+03	1.654706E+03	6.669508E+02	-3.506081E+02	
6.371274E-07	-1.672899E+03	-2.014781E+03	-7.846850E+03	-4.232342E+01	-8.061254E+02	5.177600E+03	-8.870020E+03	-4.391944E+03	3.219545E+03	-7.728301E+02	-2.283078E+03	2.127102E+03	-1.335716E+04	4.876702E+03	5.305851E+03	-1.375100E+03	-3.374726E+03	-2.464093E+03	4.341701E+03	1.134957E+03	-3.589305E+03	-2.938950E+03	5.653051E+03	-4.332404E+03	2.604339E+03	-3.976840E+03	-1.143557E+03	-4.213069E+02	9.204981E+02	2.565904E+03	3.899117E+03	8.120095E+03	-6.417278E+01	4.090069E+03	-3.714337E+03	3.849170E+02	7.893082E+03	1.986721E+04	1.454051E+04	-3.576672E+03	6.179841E+02	-1.330255E+03	7.816898E+03	1.076187E+03	-1.826343E+03	-1.432554E+04	1.797751E+02	7.362768E+03	1.705778E+02	-4.942126E+03	-6.497055E+03	-3.602414E+03	-8.935883E+03	-1.161187E+04	3.652278E+01	-9.995052E+03	3.944650E+02	-1.136035E+04	1.376118E+03	-1.113022E+03	-2.764036E+04	6.123105E+02	4.508287E+02	-7.065551E+03	-4.574415E+03	-5.881979E+03	1.419646E+03	-9.454887E+02	-1.126599E+03	-2.181781E+04	4.016944E+03	5.782653E+03	3.128482E+03	-1.911420E+04	-4.966762E+03	2.204053E+02	-1.824264E+04	-2.427453E+03	-1.071860E+04	-3.286523E+03	-2.496752E+03	-4.735449E+03	1.191204E+03	-2.522112E+03	-2.583047E+04	7.948663E+01	-1.071796E+03	4.341162E+03	-2.014565E+03	0.000000E+00	-3.760140E+03	-3.750212E+02	6.048127E+03	-4.423196E+03	6.686294E+03	-7.421565E+03	2.939830E+03	7.247962E+03	1.634094E+03	6.459297E+02	-3.448300E+02	
6.470300E-07	-1.654832E+03	-1.993641E+03	-7.748713E+03	-3.849461E+01	-7.977299E+02	5.115671E+03	-8.777378E+03	-4.330809E+03	3.191118E+03	-7.682813E+02	-2.266299E+03	2.094000E+03	-1.318721E+04	4.811193E+03	5.246709E+03	-1.360823E+03	-3.325801E+03	-2.451068E+03	4.316057E+03	1.126374E+03	-3.565455E+03	-2.895815E+03	5.574487E+03	-4.275969E+03	2.553741E+03	-3.928222E+03	-1.118167E+03	-4.163550E+02	8.902223E+02	2.537320E+03	3.845480E+03	8.013622E+03	-6.447881E+01	4.029500E+03	-3.679679E+03	3.795905E+02	7.776455E+03	1.962371E+04	1.439922E+04	-3.546009E+03	6.108139E+02	-1.313215E+03	7.743314E+03	1.067667E+03	-1.798756E+03	-1.413699E+04	1.780429E+02	7.263548E+03	1.682065E+02	-4.868456E+03	-6.403173E+03	-3.553518E+03	-8.847150E+03	-1.151032E+04	3.562127E+01	-9.880585E+03	3.886200E+02	-1.121554E+04	1.351279E+03	-1.101305E+03	-2.732374E+04	6.040732E+02	4.450061E+02	-6.972938E+03	-4.513094E+03	-5.806742E+03	1.400547E+03	-9.320251E+02	-1.117627E+03	-2.164838E+04	3.968858E+03	5.709772E+03	3.071210E+03	-1.889767E+04	-4.899077E+03	2.165933E+02	-1.804306E+04	-2.401114E+03	-1.059579E+04	-3.260988E+03	-2.470296E+03	-4.668023E+03	1.177444E+03	-2.492836E+03	-2.546427E+04	8.045671E+01	-1.056508E+03	4.305862E+03	-1.990374E+03	0.000000E+00	-3.715528E+03	-3.712017E+02	5.976151E+03	-4.375837E+03	6.605655E+03	-7.342709E+03	2.894518E+03	7.151082E+03	1.613723E+03	6.252544E+02	-3.391396E+02	
6.570865E-07	-1.636991E+03	-1.972589E+03	-7.651778E+03	-3.474338E+01	-7.894212E+02	5.054459E+03	-8.685696E+03	-4.270492E+03	3.162949E+03	-7.637412E+02	-2.249630E+03	2.061380E+03	-1.301940E+04	4.746530E+03	5.188225E+03	-1.346691E+03	-3.277550E+03	-2.438051E+03	4.290429E+03	1.117833E+03	-3.541717E+03	-2.853287E+03	5.496960E+03	-4.220246E+03	2.503905E+03	-3.880168E+03	-1.093177E+03	-4.114548E+02	8.605047E+02	2.509050E+03	3.792556E+03	7.908507E+03	-6.477304E+01	3.969770E+03	-3.645342E+03	3.743312E+02	7.661425E+03	1.938298E+04	1.425915E+04	-3.515575E+03	6.037243E+02	-1.296388E+03	7.670419E+03	1.059201E+03	-1.771544E+03	-1.395086E+04	1.763270E+02	7.165633E+03	1.658648E+02	-4.795795E+03	-6.310570E+03	-3.505256E+03	-8.759299E+03	-1.140961E+04	3.473428E+01	-9.767411E+03	3.828522E+02	-1.107255E+04	1.326832E+03	-1.089708E+03	-2.701033E+04	5.959413E+02	4.392529E+02	-6.881502E+03	-4.452568E+03	-5.732446E+03	1.381691E+03	-9.187403E+02	-1.108723E+03	-2.148077E+04	3.921337E+03	5.637786E+03	3.014806E+03	-1.868302E+04	-4.832279E+03	2.128331E+02	-1.784486E+04	-2.375055E+03	-1.047406E+04	-3.235645E+03	-2.444120E+03	-4.601519E+03	1.163842E+03	-2.463892E+03	-2.510296E+04	8.139067E+01	-1.041415E+03	4.270859E+03	-1.966467E+03	0.000000E+00	-3.671435E+03	-3.674210E+02	5.905019E+03	-4.328987E+03	6.525963E+03	-7.264688E+03	2.849854E+03	7.055458E+03	1.593593E+03	6.049198E+02	-3.335356E+02	
6.672994E-07	-1.619368E+03	-1.951628E+03	-7.556030E+03	-3.106854E+01	-7.811985E+02	4.993956E+03	-8.594964E+03	-4.210985E+03	3.135037E+03	-7.592109E+02	-2.233070E+03	2.029236E+03	-1.285371E+04	4.682704E+03	5.130391E+03	-1.332702E+03	-3.229966E+03	-2.425042E+03	4.264819E+03	1.109334E+03	-3.518092E+03	-2.811360E+03	5.420456E+03	-4.165225E+03	2.454821E+03	-3.832674E+03	-1.068581E+03	-4.066058E+02	8.313364E+02	2.481089E+03	3.740334E+03	7.804733E+03	-6.505572E+01	3.910868E+03	-3.611324E+03	3.691384E+02	7.547970E+03	1.914499E+04	1.412030E+04	-3.485369E+03	5.967141E+02	-1.279772E+03	7.598205E+03	1.050787E+03	-1.744703E+03	-1.376710E+04	1.746272E+02	7.069005E+03	1.635522E+02	-4.724127E+03	-6.219232E+03	-3.457620E+03	-8.672323E+03	-1.130975E+04	3.386142E+01	-9.655517E+03	3.771603E+02	-1.093134E+04	1.302771E+03	-1.078232E+03	-2.670010E+04	5.879136E+02	4.335687E+02	-6.791228E+03	-4.392828E+03	-5.659080E+03	1.363077E+03	-9.056318E+02	-1.099887E+03	-2.131496E+04	3.874373E+03	5.566684E+03	2.959256E+03	-1.847025E+04	-4.766357E+03	2.091241E+02	-1.764807E+04	-2.349273E+03	-1.035339E+04	-3.210490E+03	-2.418221E+03	-4.535925E+03	1.150396E+03	-2.435273E+03	-2.474650E+04	8.228951E+01	-1.026515E+03	4.236152E+03	-1.942844E+03	0.000000E+00	-3.627855E+03	-3.636787E+02	5.834720E+03	-4.282638E+03	6.447206E+03	-7.187492E+03	2.805830E+03	6.961074E+03	1.573704E+03	5.849209E+02	-3.280170E+02	
6.776709E-07	-1.601954E+03	-1.930758E+03	-7.461456E+03	-2.746893E+01	-7.730610E+02	4.934155E+03	-8.505172E+03	-4.152276E+03	3.107378E+03	-7.546915E+02	-2.216620E+03	1.997561E+03	-1.269010E+04	4.619703E+03	5.073200E+03	-1.318855E+03	-3.183041E+03	-2.412043E+03	4.239231E+03	1.100877E+03	-3.494579E+03	-2.770025E+03	5.344963E+03	-4.110898E+03	2.406477E+03	-3.785732E+03	-1.044374E+03	-4.018073E+02	8.027086E+02	2.453435E+03	3.688805E+03	7.702282E+03	-6.532712E+01	3.852783E+03	-3.577623E+03	3.640114E+02	7.436068E+03	1.890969E+04	1.398265E+04	-3.455389E+03	5.897822E+02	-1.263364E+03	7.526668E+03	1.042427E+03	-1.718228E+03	-1.358568E+04	1.729433E+02	6.973647E+03	1.612684E+02	-4.653441E+03	-6.129140E+03	-3.410601E+03	-8.586213E+03	-1.121073E+04	3.300231E+01	-9.544888E+03	3.715432E+02	-1.079191E+04	1.279091E+03	-1.066875E+03	-2.639301E+04	5.799888E+02	4.279526E+02	-6.702103E+03	-4.333863E+03	-5.586633E+03	1.344701E+03	-8.926973E+02	-1.091119E+03	-2.115093E+04	3.827959E+03	5.496455E+03	2.904549E+03	-1.825934E+04	-4.701299E+03	2.054659E+02	-1.745272E+04	-2.323766E+03	-1.023380E+04	-3.185523E+03	-2.392597E+03	-4.471228E+03	1.137103E+03	-2.406979E+03	-2.439481E+04	8.315417E+01	-1.011807E+03	4.201737E+03	-1.919506E+03	0.000000E+00	-3.584785E+03	-3.599743E+02	5.765244E+03	-4.236787E+03	6.369373E+03	-7.111112E+03	2.762437E+03	6.867913E+03	1.554054E+03	5.652531E+02	-3.225825E+02	
6.882037E-07	-1.584740E+03	-1.909983E+03	-7.368041E+03	-2.394339E+01	-7.650079E+02	4.875046E+03	-8.416313E+03	-4.094354E+03	3.079971E+03	-7.501839E+02	-2.200277E+03	1.966348E+03	-1.252856E+04	4.557517E+03	5.016644E+03	-1.305148E+03	-3.136769E+03	-2.399054E+03	4.213667E+03	1.092462E+03	-3.471179E+03	-2.729275E+03	5.270468E+03	-4.057257E+03	2.358863E+03	-3.739336E+03	-1.020549E+03	-3.970588E+02	7.746128E+02	2.426084E+03	3.637961E+03	7.601139E+03	-6.558747E+01	3.795504E+03	-3.544237E+03	3.589494E+02	7.325699E+03	1.867706E+04	1.384620E+04	-3.425634E+03	5.829277E+02	-1.247162E+03	7.455801E+03	1.034120E+03	-1.692113E+03	-1.340658E+04	1.712752E+02	6.879543E+03	1.590128E+02	-4.583723E+03	-6.040280E+03	-3.364192E+03	-8.500961E+03	-1.111254E+04	3.215656E+01	-9.435509E+03	3.659999E+02	-1.065422E+04	1.255786E+03	-1.055635E+03	-2.608904E+04	5.721656E+02	4.224042E+02	-6.614112E+03	-4.275664E+03	-5.515093E+03	1.326561E+03	-8.799346E+02	-1.082419E+03	-2.098865E+04	3.782086E+03	5.427092E+03	2.850673E+03	-1.805029E+04	-4.637095E+03	2.018577E+02	-1.725883E+04	-2.298532E+03	-1.011526E+04	-3.160742E+03	-2.367243E+03	-4.407418E+03	1.123963E+03	-2.379004E+03	-2.404783E+04	8.398560E+01	-9.972864E+02	4.167612E+03	-1.896452E+03	0.000000E+00	-3.542218E+03	-3.563076E+02	5.696582E+03	-4.191427E+03	6.292455E+03	-7.035540E+03	2.719665E+03	6.775961E+03	1.534643E+03	5.459115E+02	-3.172311E+02	
6.989001E-07	-1.567719E+03	-1.889304E+03	-7.275772E+03	-2.049078E+01	-7.570386E+02	4.816623E+03	-8.328376E+03	-4.037210E+03	3.052814E+03	-7.456891E+02	-2.184043E+03	1.935591E+03	-1.236905E+04	4.496135E+03	4.960717E+03	-1.291579E+03	-3.091143E+03	-2.386075E+03	4.188131E+03	1.084089E+03	-3.447891E+03	-2.689102E+03	5.196958E+03	-4.004293E+03	2.311968E+03	-3.693480E+03	-9.971030E+02	-3.923599E+02	7.470405E+02	2.399033E+03	3.587792E+03	7.501287E+03	-6.583703E+01	3.739021E+03	-3.511163E+03	3.539516E+02	7.216842E+03	1.844708E+04	1.371093E+04	-3.396101E+03	5.761495E+02	-1.231162E+03	7.385597E+03	1.025867E+03	-1.666355E+03	-1.322977E+04	1.696225E+02	6.786678E+03	1.567852E+02	-4.514962E+03	-5.952634E+03	-3.318385E+03	-8.416558E+03	-1.101517E+04	3.132384E+01	-9.327365E+03	3.605293E+02	-1.051826E+04	1.232849E+03	-1.044513E+03	-2.578815E+04	5.644427E+02	4.169228E+02	-6.527242E+03	-4.218222E+03	-5.444448E+03	1.308655E+03	-8.673413E+02	-1.073786E+03	-2.082812E+04	3.736747E+03	5.358583E+03	2.797616E+03	-1.784310E+04	-4.573733E+03	1.982992E+02	-1.706643E+04	-2.273567E+03	-9.997781E+03	-3.136146E+03	-2.342158E+03	-4.344483E+03	1.110975E+03	-2.351345E+03	-2.370550E+04	8.478470E+01	-9.829528E+02	4.133775E+03	-1.873682E+03	0.000000E+00	-3.500148E+03	-3.526783E+02	5.628723E+03	-4.146553E+03	6.216440E+03	-6.960767E+03	2.677508E+03	6.685201E+03	1.515468E+03	5.268915E+02	-3.119616E+02	
7.097628E-07	-1.550883E+03	-1.868722E+03	-7.184635E+03	-1.710998E+01	-7.491523E+02	4.758879E+03	-8.241352E+03	-3.980832E+03	3.025903E+03	-7.412077E+02	-2.167915E+03	1.905284E+03	-1.221155E+04	4.435547E+03	4.905411E+03	-1.278148E+03	-3.046155E+03	-2.373107E+03	4.162626E+03	1.075757E+03	-3.424716E+03	-2.649497E+03	5.124421E+03	-3.951999E+03	2.265783E+03	-3.648158E+03	-9.740287E+02	-3.877099E+02	7.199835E+02	2.372279E+03	3.538290E+03	7.402710E+03	-6.607602E+01	3.683323E+03	-3.478398E+03	3.490173E+02	7.109477E+03	1.821970E+04	1.357684E+04	-3.366790E+03	5.694466E+02	-1.215362E+03	7.316052E+03	1.017667E+03	-1.640947E+03	-1.305522E+04	1.679852E+02	6.695034E+03	1.545850E+02	-4.447143E+03	-5.866186E+03	-3.273172E+03	-8.332997E+03	-1.091862E+04	3.050380E+01	-9.220443E+03	3.551302E+02	-1.038400E+04	1.210276E+03	-1.033507E+03	-2.549032E+04	5.568189E+02	4.115077E+02	-6.441480E+03	-4.161527E+03	-5.374689E+03	1.290980E+03	-8.549153E+02	-1.065219E+03	-2.066929E+04	3.691936E+03	5.290920E+03	2.745367E+03	-1.763777E+04	-4.511204E+03	1.947896E+02	-1.687555E+04	-2.248868E+03	-9.881348E+03	-3.111735E+03	-2.317339E+03	-4.282413E+03	1.098136E+03	-2.323999E+03	-2.336776E+04	8.555235E+01	-9.688035E+02	4.100224E+03	-1.851195E+03	0.000000E+00	-3.458572E+03	-3.490860E+02	5.561659E+03	-4.102161E+03	6.141318E+03	-6.886785E+03	2.635955E+03	6.595619E+03	1.496530E+03	5.081886E+02	-3.067728E+02	
