x	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
6.371274E-07	1.926124E+00	1.874773E+00	1.981179E+00	2.014594E+00	1.761570E+00	1.959525E+00	1.884929E+00	1.959573E+00	1.901852E+00	1.955944E+00	1.888916E+00	1.992868E+00	1.890525E+00	1.992903E+00	1.876040E+00	1.874047E+00	1.966382E+00	1.937300E+00	1.921067E+00	1.932686E+00	1.915766E+00	1.900617E+00	1.957190E+00	1.920577E+00	1.938845E+00	1.926981E+00	1.923850E+00	2.358020E+00	1.625020E+00	1.973928E+00	1.894158E+00	1.881254E+00	1.950848E+00	2.152199E+00	1.359733E+00	1.567876E+00	2.195133E+00	8.407670E-01	3.269822E+00	1.828919E+00	2.273584E+00	1.704924E+00	2.166863E+00	1.534397E+00	2.641251E+00	2.690160E+00	1.139162E+00	1.959751E+00	1.891078E+00	1.795633E+00	2.154793E+00	
6.470300E-07	1.536765E+00	1.488824E+00	1.588163E+00	1.619356E+00	1.383123E+00	1.567948E+00	1.498305E+00	1.567993E+00	1.514105E+00	1.564605E+00	1.502028E+00	1.599075E+00	1.503530E+00	1.599108E+00	1.490006E+00	1.488146E+00	1.574350E+00	1.547199E+00	1.532044E+00	1.542705E+00	1.527095E+00	1.512952E+00	1.564966E+00	1.531587E+00	1.548642E+00	1.537565E+00	1.534643E+00	1.939452E+00	1.256033E+00	1.577659E+00	1.509618E+00	1.499412E+00	1.556965E+00	1.700690E+00	1.112319E+00	1.252746E+00	1.744330E+00	6.685523E-01	2.628380E+00	1.423238E+00	1.893580E+00	1.365989E+00	1.728853E+00	1.188167E+00	2.188898E+00	2.138187E+00	9.123879E-01	1.568159E+00	1.503058E+00	1.431059E+00	1.720519E+00	
6.570865E-07	1.162296E+00	1.117601E+00	1.210210E+00	1.239287E+00	1.019047E+00	1.191365E+00	1.126441E+00	1.191407E+00	1.141171E+00	1.188249E+00	1.129911E+00	1.220382E+00	1.131311E+00	1.220412E+00	1.118703E+00	1.116969E+00	1.197333E+00	1.172023E+00	1.157895E+00	1.167653E+00	1.153281E+00	1.140096E+00	1.187775E+00	1.157468E+00	1.173368E+00	1.163042E+00	1.160317E+00	1.537153E+00	9.009873E-01	1.196545E+00	1.139781E+00	1.132158E+00	1.178155E+00	1.266370E+00	8.744937E-01	9.496794E-01	1.310755E+00	5.028985E-01	2.011571E+00	1.032911E+00	1.528498E+00	1.040025E+00	1.307587E+00	8.550216E-01	1.754214E+00	1.607393E+00	6.942696E-01	1.191562E+00	1.129883E+00	1.080417E+00	1.302880E+00	
6.672994E-07	8.022741E-01	7.606699E-01	8.468711E-01	8.739342E-01	6.689223E-01	8.293314E-01	7.688986E-01	8.293708E-01	7.826101E-01	8.264311E-01	7.721293E-01	8.563387E-01	7.734325E-01	8.563671E-01	7.616962E-01	7.600815E-01	8.348862E-01	8.113281E-01	7.981775E-01	8.070885E-01	7.938828E-01	7.816097E-01	8.251700E-01	7.977802E-01	8.125800E-01	8.029684E-01	8.004324E-01	1.150631E+00	5.594769E-01	8.301355E-01	7.842111E-01	7.790583E-01	8.139690E-01	8.487309E-01	6.459669E-01	6.583194E-01	8.938974E-01	3.436121E-01	1.418661E+00	6.574869E-01	1.177879E+00	7.266459E-01	9.025669E-01	5.345791E-01	1.336660E+00	1.097146E+00	4.845512E-01	8.295149E-01	7.711127E-01	7.432954E-01	9.013840E-01	
6.776709E-07	4.562698E-01	4.176068E-01	4.977113E-01	5.228580E-01	3.323360E-01	4.814130E-01	4.252540E-01	4.814496E-01	4.379962E-01	4.787179E-01	4.282563E-01	5.065086E-01	4.294675E-01	5.065350E-01	4.185606E-01	4.170600E-01	4.865747E-01	4.646834E-01	4.524629E-01	4.605793E-01	4.484720E-01	4.370666E-01	4.767155E-01	4.520938E-01	4.658468E-01	4.569151E-01	4.545584E-01	7.794047E-01	2.311053E-01	4.779932E-01	4.424846E-01	4.396933E-01	4.639731E-01	4.472796E-01	4.264572E-01	3.783170E-01	4.932614E-01	1.905043E-01	8.489345E-01	2.965296E-01	8.412785E-01	4.254779E-01	5.133104E-01	2.264675E-01	9.357110E-01	6.068337E-01	2.829829E-01	4.815835E-01	4.263182E-01	4.192911E-01	5.155483E-01	
6.882037E-07	1.238649E-01	8.799882E-02	1.623058E-01	1.856304E-01	8.888256E-03	1.471879E-01	9.509297E-02	1.472219E-01	1.069136E-01	1.446880E-01	9.787816E-02	1.704657E-01	9.900171E-02	1.704902E-01	8.888363E-02	8.749156E-02	1.519758E-01	1.316695E-01	1.203335E-01	1.277056E-01	1.166314E-01	1.060512E-01	1.419883E-01	1.199910E-01	1.327487E-01	1.244634E-01	1.222773E-01	4.230086E-01	-8.451338E-02	1.396920E-01	1.141883E-01	1.136535E-01	1.277429E-01	6.153599E-02	2.156908E-01	1.093326E-01	1.083630E-01	4.339148E-02	3.016961E-01	-5.038692E-02	5.182624E-01	1.361557E-01	1.393470E-01	-6.967522E-02	5.508575E-01	1.358596E-01	8.932199E-02	1.473460E-01	9.508262E-02	1.080133E-01	1.449049E-01	
6.989001E-07	-1.953479E-01	-2.285558E-01	-1.597586E-01	-1.381654E-01	-3.018108E-01	-1.737547E-01	-2.219872E-01	-1.737233E-01	-2.110426E-01	-1.760692E-01	-2.194084E-01	-1.522043E-01	-2.183681E-01	-1.521816E-01	-2.277365E-01	-2.290254E-01	-1.693220E-01	-1.881220E-01	-1.986175E-01	-1.919415E-01	-2.020452E-01	-2.118411E-01	-1.794237E-01	-1.989346E-01	-1.871229E-01	-1.947938E-01	-1.968178E-01	8.098828E-02	-3.877547E-01	-1.851825E-01	-2.010799E-01	-1.994598E-01	-1.951340E-01	-3.089675E-01	1.340096E-02	-1.489641E-01	-2.612685E-01	-9.790494E-02	-2.237313E-01	-3.836773E-01	2.084094E-01	-1.416758E-01	-2.197808E-01	-3.542019E-01	1.816033E-01	-3.163571E-01	-9.666811E-02	-1.736083E-01	-2.230000E-01	-1.909186E-01	-2.110019E-01	
7.097628E-07	-5.017649E-01	-5.324480E-01	-4.688837E-01	-4.489348E-01	-6.001406E-01	-4.818146E-01	-5.263787E-01	-4.817855E-01	-5.162661E-01	-4.839529E-01	-5.239959E-01	-4.619045E-01	-5.230347E-01	-4.618836E-01	-5.316909E-01	-5.328819E-01	-4.777192E-01	-4.950887E-01	-5.047858E-01	-4.987599E-01	-5.079528E-01	-5.170039E-01	-4.879216E-01	-5.050788E-01	-4.941656E-01	-5.012529E-01	-5.031230E-01	-2.470976E-01	-6.789846E-01	-4.970337E-01	-5.037113E-01	-5.000343E-01	-5.050591E-01	-6.646859E-01	-1.806715E-01	-3.968946E-01	-6.160911E-01	-2.335590E-01	-7.280065E-01	-7.037452E-01	-8.869015E-02	-4.083624E-01	-5.645187E-01	-6.274561E-01	-1.725339E-01	-7.503817E-01	-2.752175E-01	-4.816793E-01	-5.283247E-01	-4.778753E-01	-5.526158E-01	
7.207944E-07	-7.957718E-01	-8.240583E-01	-7.654609E-01	-7.470724E-01	-8.864705E-01	-7.773807E-01	-8.184629E-01	-7.773539E-01	-8.091401E-01	-7.793519E-01	-8.162662E-01	-7.590276E-01	-8.153801E-01	-7.590082E-01	-8.233604E-01	-8.244584E-01	-7.736055E-01	-7.896173E-01	-7.985567E-01	-7.931367E-01	-8.014763E-01	-8.098203E-01	-7.838958E-01	-7.988268E-01	-7.887663E-01	-7.952998E-01	-7.970238E-01	-5.616786E-01	-9.585591E-01	-7.962545E-01	-7.940867E-01	-7.884475E-01	-8.024230E-01	-1.006062E+00	-3.667787E-01	-6.347719E-01	-9.565507E-01	-3.637401E-01	-1.211771E+00	-1.010984E+00	-3.734346E-01	-6.642405E-01	-8.953001E-01	-8.897720E-01	-5.120229E-01	-1.166764E+00	-4.465501E-01	-7.772560E-01	-8.212761E-01	-7.532175E-01	-8.803683E-01	
7.319974E-07	-1.077744E+00	-1.103757E+00	-1.049871E+00	-1.032962E+00	-1.161160E+00	-1.060832E+00	-1.098611E+00	-1.060807E+00	-1.090038E+00	-1.062644E+00	-1.096591E+00	-1.043955E+00	-1.095776E+00	-1.043937E+00	-1.103116E+00	-1.104125E+00	-1.057360E+00	-1.072084E+00	-1.080305E+00	-1.075449E+00	-1.082990E+00	-1.090663E+00	-1.067726E+00	-1.080553E+00	-1.071302E+00	-1.077310E+00	-1.078895E+00	-8.631724E-01	-1.226825E+00	-1.083227E+00	-1.072577E+00	-1.065067E+00	-1.087606E+00	-1.333528E+00	-5.451661E-01	-8.629004E-01	-1.283081E+00	-4.886129E-01	-1.675648E+00	-1.305775E+00	-6.462113E-01	-9.096374E-01	-1.212547E+00	-1.141475E+00	-8.373200E-01	-1.566039E+00	-6.108839E-01	-1.060717E+00	-1.102228E+00	-1.017296E+00	-1.194680E+00	
7.433745E-07	-1.348047E+00	-1.371905E+00	-1.322484E+00	-1.306977E+00	-1.424560E+00	-1.332536E+00	-1.367186E+00	-1.332513E+00	-1.359322E+00	-1.334198E+00	-1.365333E+00	-1.317059E+00	-1.364585E+00	-1.317042E+00	-1.371317E+00	-1.372243E+00	-1.329352E+00	-1.342856E+00	-1.350395E+00	-1.346063E+00	-1.352858E+00	-1.359896E+00	-1.339782E+00	-1.350623E+00	-1.342138E+00	-1.347649E+00	-1.349103E+00	-1.151985E+00	-1.484120E+00	-1.358323E+00	-1.339542E+00	-1.330250E+00	-1.360978E+00	-1.647502E+00	-7.160721E-01	-1.081576E+00	-1.596105E+00	-6.083379E-01	-2.120245E+00	-1.588493E+00	-9.073965E-01	-1.144872E+00	-1.516670E+00	-1.382883E+00	-1.148868E+00	-1.948729E+00	-7.684311E-01	-1.332431E+00	-1.371546E+00	-1.270453E+00	-1.495958E+00	
7.549284E-07	-1.607035E+00	-1.628853E+00	-1.583660E+00	-1.569482E+00	-1.677009E+00	-1.592852E+00	-1.624537E+00	-1.592831E+00	-1.617346E+00	-1.594372E+00	-1.622843E+00	-1.578700E+00	-1.622159E+00	-1.578685E+00	-1.628315E+00	-1.629162E+00	-1.589941E+00	-1.602289E+00	-1.609183E+00	-1.605335E+00	-1.611435E+00	-1.617871E+00	-1.600423E+00	-1.609391E+00	-1.601632E+00	-1.606671E+00	-1.608001E+00	-1.428511E+00	-1.730773E+00	-1.621904E+00	-1.595334E+00	-1.584345E+00	-1.622899E+00	-1.948394E+00	-8.797288E-01	-1.291088E+00	-1.896033E+00	-7.230712E-01	-2.546152E+00	-1.859499E+00	-1.157356E+00	-1.370253E+00	-1.808069E+00	-1.614304E+00	-1.447099E+00	-2.315339E+00	-9.193981E-01	-1.592756E+00	-1.629583E+00	-1.513020E+00	-1.784603E+00	
7.666620E-07	-1.855056E+00	-1.874943E+00	-1.833751E+00	-1.820829E+00	-1.918841E+00	-1.842128E+00	-1.871009E+00	-1.842110E+00	-1.864454E+00	-1.843514E+00	-1.869464E+00	-1.829230E+00	-1.868841E+00	-1.829217E+00	-1.874452E+00	-1.875224E+00	-1.839475E+00	-1.850729E+00	-1.857013E+00	-1.853614E+00	-1.859066E+00	-1.864932E+00	-1.849999E+00	-1.857203E+00	-1.850131E+00	-1.854724E+00	-1.855936E+00	-1.693136E+00	-1.967104E+00	-1.874323E+00	-1.840293E+00	-1.827690E+00	-1.873720E+00	-2.236600E+00	-1.036362E+00	-1.491717E+00	-2.183264E+00	-8.329648E-01	-2.953945E+00	-2.119146E+00	-1.396446E+00	-1.586084E+00	-2.087133E+00	-1.836038E+00	-1.732432E+00	-2.666362E+00	-1.063986E+00	-1.842041E+00	-1.876684E+00	-1.745321E+00	-2.060999E+00	
7.785779E-07	-2.092445E+00	-2.110506E+00	-2.073097E+00	-2.061363E+00	-2.150378E+00	-2.080705E+00	-2.106933E+00	-2.080688E+00	-2.100980E+00	-2.081963E+00	-2.105530E+00	-2.068992E+00	-2.104964E+00	-2.068980E+00	-2.110060E+00	-2.110761E+00	-2.078295E+00	-2.088516E+00	-2.094222E+00	-2.091236E+00	-2.096086E+00	-2.101414E+00	-2.088851E+00	-2.094395E+00	-2.087972E+00	-2.092143E+00	-2.093244E+00	-1.946231E+00	-2.193424E+00	-2.115922E+00	-2.074752E+00	-2.060614E+00	-2.113781E+00	-2.512508E+00	-1.186191E+00	-1.683734E+00	-2.458189E+00	-9.381664E-01	-3.344181E+00	-2.367778E+00	-1.625012E+00	-1.792657E+00	-2.354239E+00	-2.048379E+00	-2.005273E+00	-3.002279E+00	-1.202390E+00	-2.080625E+00	-2.113185E+00	-1.967670E+00	-2.325524E+00	
7.906790E-07	-2.319529E+00	-2.335865E+00	-2.302031E+00	-2.291419E+00	-2.371933E+00	-2.308911E+00	-2.332633E+00	-2.308896E+00	-2.327249E+00	-2.310049E+00	-2.331365E+00	-2.298318E+00	-2.330853E+00	-2.298307E+00	-2.335462E+00	-2.336097E+00	-2.306732E+00	-2.315976E+00	-2.321137E+00	-2.318530E+00	-2.322823E+00	-2.327642E+00	-2.317309E+00	-2.321293E+00	-2.315484E+00	-2.319257E+00	-2.320252E+00	-2.188161E+00	-2.410037E+00	-2.347034E+00	-2.299034E+00	-2.283439E+00	-2.343414E+00	-2.776495E+00	-1.329429E+00	-1.867407E+00	-2.721186E+00	-1.038820E+00	-3.717404E+00	-2.605730E+00	-1.843390E+00	-1.990258E+00	-2.609756E+00	-2.251610E+00	-2.266020E+00	-3.323556E+00	-1.334800E+00	-2.308839E+00	-2.339413E+00	-2.180374E+00	-2.578545E+00	
8.029681E-07	-2.536628E+00	-2.551336E+00	-2.520875E+00	-2.511322E+00	-2.583814E+00	-2.527069E+00	-2.548426E+00	-2.527055E+00	-2.543579E+00	-2.528093E+00	-2.547284E+00	-2.517532E+00	-2.546823E+00	-2.517522E+00	-2.550974E+00	-2.551545E+00	-2.525107E+00	-2.533429E+00	-2.538076E+00	-2.535816E+00	-2.539594E+00	-2.543932E+00	-2.535697E+00	-2.538216E+00	-2.532987E+00	-2.536383E+00	-2.537279E+00	-2.419279E+00	-2.617237E+00	-2.567984E+00	-2.513455E+00	-2.496476E+00	-2.562941E+00	-3.028925E+00	-1.466284E+00	-2.042993E+00	-2.972622E+00	-1.135065E+00	-4.074145E+00	-2.833327E+00	-2.051906E+00	-2.179165E+00	-2.854043E+00	-2.446008E+00	-2.515057E+00	-3.630646E+00	-1.461401E+00	-2.527004E+00	-2.555684E+00	-2.383732E+00	-2.820417E+00	
8.154483E-07	-2.744051E+00	-2.757225E+00	-2.729943E+00	-2.721388E+00	-2.786316E+00	-2.735490E+00	-2.754618E+00	-2.735478E+00	-2.750276E+00	-2.736408E+00	-2.753595E+00	-2.726950E+00	-2.753182E+00	-2.726941E+00	-2.756900E+00	-2.757411E+00	-2.733733E+00	-2.741186E+00	-2.745348E+00	-2.743406E+00	-2.746707E+00	-2.750593E+00	-2.744327E+00	-2.745474E+00	-2.740790E+00	-2.743832E+00	-2.744634E+00	-2.639927E+00	-2.815313E+00	-2.779087E+00	-2.718319E+00	-2.700029E+00	-2.772677E+00	-3.270157E+00	-1.596958E+00	-2.210744E+00	-3.212857E+00	-1.227039E+00	-4.414916E+00	-3.050886E+00	-2.250878E+00	-2.359648E+00	-3.087447E+00	-2.631844E+00	-2.752758E+00	-3.923993E+00	-1.582374E+00	-2.735432E+00	-2.762309E+00	-2.578031E+00	-3.051487E+00	
8.281225E-07	-2.942100E+00	-2.953828E+00	-2.929541E+00	-2.921926E+00	-2.979730E+00	-2.934479E+00	-2.951508E+00	-2.934468E+00	-2.947642E+00	-2.935296E+00	-2.950597E+00	-2.926876E+00	-2.950229E+00	-2.926868E+00	-2.953539E+00	-2.953994E+00	-2.932915E+00	-2.939550E+00	-2.943255E+00	-2.941600E+00	-2.944465E+00	-2.947924E+00	-2.943504E+00	-2.943367E+00	-2.939197E+00	-2.941905E+00	-2.942619E+00	-2.850439E+00	-3.004543E+00	-2.980651E+00	-2.913925E+00	-2.894392E+00	-2.972926E+00	-3.500536E+00	-1.721646E+00	-2.370904E+00	-3.442239E+00	-1.314873E+00	-4.740218E+00	-3.258715E+00	-2.440614E+00	-2.531969E+00	-3.310307E+00	-2.809381E+00	-2.979487E+00	-4.204025E+00	-1.697893E+00	-2.934427E+00	-2.959587E+00	-2.763556E+00	-3.272093E+00	
8.409936E-07	-3.131068E+00	-3.141436E+00	-3.119966E+00	-3.113235E+00	-3.164336E+00	-3.124331E+00	-3.139385E+00	-3.124321E+00	-3.135967E+00	-3.125053E+00	-3.138579E+00	-3.117611E+00	-3.138255E+00	-3.117604E+00	-3.141180E+00	-3.141583E+00	-3.122949E+00	-3.128814E+00	-3.132089E+00	-3.130695E+00	-3.133159E+00	-3.136217E+00	-3.133526E+00	-3.132188E+00	-3.128502E+00	-3.130895E+00	-3.131527E+00	-3.051140E+00	-3.185201E+00	-3.172973E+00	-3.100561E+00	-3.079852E+00	-3.163987E+00	-3.720401E+00	-1.840539E+00	-2.523711E+00	-3.661107E+00	-1.398697E+00	-5.050539E+00	-3.457115E+00	-2.621413E+00	-2.696385E+00	-3.522954E+00	-2.978872E+00	-3.195598E+00	-4.471159E+00	-1.808129E+00	-3.124286E+00	-3.147810E+00	-2.940579E+00	-3.482563E+00	
8.540649E-07	-3.311241E+00	-3.320331E+00	-3.301508E+00	-3.295607E+00	-3.340410E+00	-3.305334E+00	-3.318532E+00	-3.305326E+00	-3.315536E+00	-3.305967E+00	-3.317826E+00	-3.299443E+00	-3.317541E+00	-3.299437E+00	-3.320106E+00	-3.320459E+00	-3.304122E+00	-3.309264E+00	-3.312135E+00	-3.310975E+00	-3.313073E+00	-3.315754E+00	-3.314679E+00	-3.312222E+00	-3.308991E+00	-3.311089E+00	-3.311643E+00	-3.242345E+00	-3.357549E+00	-3.356344E+00	-3.278511E+00	-3.256690E+00	-3.346147E+00	-3.930079E+00	-1.953824E+00	-2.669396E+00	-3.869790E+00	-1.478635E+00	-5.346351E+00	-3.646377E+00	-2.793568E+00	-2.853145E+00	-3.725708E+00	-3.140568E+00	-3.401434E+00	-4.725804E+00	-1.913247E+00	-3.305294E+00	-3.327265E+00	-3.109368E+00	-3.683215E+00	
8.673392E-07	-3.482895E+00	-3.490785E+00	-3.474446E+00	-3.469324E+00	-3.508218E+00	-3.477768E+00	-3.489224E+00	-3.477760E+00	-3.486623E+00	-3.478317E+00	-3.488611E+00	-3.472654E+00	-3.488364E+00	-3.472649E+00	-3.490591E+00	-3.490897E+00	-3.476716E+00	-3.481179E+00	-3.483671E+00	-3.482720E+00	-3.484486E+00	-3.486813E+00	-3.487245E+00	-3.483747E+00	-3.480941E+00	-3.482763E+00	-3.483244E+00	-3.424360E+00	-3.521848E+00	-3.531046E+00	-3.448047E+00	-3.425177E+00	-3.519687E+00	-4.129889E+00	-2.061679E+00	-2.808184E+00	-4.068611E+00	-1.554811E+00	-5.628114E+00	-3.826785E+00	-2.957360E+00	-3.002489E+00	-3.918880E+00	-3.294709E+00	-3.597328E+00	-4.968353E+00	-2.013410E+00	-3.477733E+00	-3.498226E+00	-3.270183E+00	-3.874360E+00	
8.808199E-07	-3.646300E+00	-3.653067E+00	-3.639055E+00	-3.634663E+00	-3.668019E+00	-3.641904E+00	-3.651728E+00	-3.641897E+00	-3.649498E+00	-3.642375E+00	-3.651203E+00	-3.637519E+00	-3.650991E+00	-3.637514E+00	-3.652900E+00	-3.653163E+00	-3.641001E+00	-3.644829E+00	-3.646966E+00	-3.646201E+00	-3.647665E+00	-3.649660E+00	-3.651497E+00	-3.647031E+00	-3.644625E+00	-3.646187E+00	-3.646600E+00	-3.597483E+00	-3.678346E+00	-3.697355E+00	-3.609437E+00	-3.585576E+00	-3.684882E+00	-4.320143E+00	-2.164281E+00	-2.940295E+00	-4.257881E+00	-1.627342E+00	-5.896277E+00	-3.998617E+00	-3.113065E+00	-3.144653E+00	-4.102775E+00	-3.441532E+00	-3.783606E+00	-5.199191E+00	-2.108772E+00	-3.641874E+00	-3.660963E+00	-3.423275E+00	-4.056300E+00	
8.945101E-07	-3.801720E+00	-3.807436E+00	-3.795601E+00	-3.791892E+00	-3.820066E+00	-3.798007E+00	-3.806305E+00	-3.798001E+00	-3.804421E+00	-3.798404E+00	-3.805861E+00	-3.794303E+00	-3.805681E+00	-3.794299E+00	-3.807295E+00	-3.807516E+00	-3.797245E+00	-3.800477E+00	-3.802282E+00	-3.801679E+00	-3.802872E+00	-3.804558E+00	-3.807700E+00	-3.802337E+00	-3.800305E+00	-3.801625E+00	-3.801973E+00	-3.762004E+00	-3.827289E+00	-3.855537E+00	-3.762939E+00	-3.738146E+00	-3.841996E+00	-4.501143E+00	-2.261799E+00	-3.065940E+00	-4.437903E+00	-1.696344E+00	-6.151274E+00	-4.162140E+00	-3.260949E+00	-3.279867E+00	-4.277686E+00	-3.581266E+00	-3.960583E+00	-5.418693E+00	-2.199488E+00	-3.797981E+00	-3.815738E+00	-3.568890E+00	-4.229329E+00	
9.084131E-07	-3.949409E+00	-3.954142E+00	-3.944342E+00	-3.941270E+00	-3.964603E+00	-3.946334E+00	-3.953206E+00	-3.946329E+00	-3.951645E+00	-3.946663E+00	-3.952838E+00	-3.943267E+00	-3.952690E+00	-3.943264E+00	-3.954025E+00	-3.954209E+00	-3.945703E+00	-3.948379E+00	-3.949875E+00	-3.949413E+00	-3.950363E+00	-3.951759E+00	-3.956111E+00	-3.949920E+00	-3.948237E+00	-3.949330E+00	-3.949618E+00	-3.918204E+00	-3.968913E+00	-4.005852E+00	-3.908805E+00	-3.883135E+00	-3.991288E+00	-4.673182E+00	-2.354400E+00	-3.185327E+00	-4.608972E+00	-1.761930E+00	-6.393529E+00	-4.317617E+00	-3.401271E+00	-3.408352E+00	-4.443902E+00	-3.714132E+00	-4.128565E+00	-5.627221E+00	-2.285705E+00	-3.946313E+00	-3.962806E+00	-3.707267E+00	-4.393730E+00	
9.225322E-07	-4.089615E+00	-4.093433E+00	-4.085529E+00	-4.083052E+00	-4.101870E+00	-4.087135E+00	-4.092677E+00	-4.087132E+00	-4.091419E+00	-4.087401E+00	-4.092381E+00	-4.084662E+00	-4.092261E+00	-4.084659E+00	-4.093338E+00	-4.093487E+00	-4.086626E+00	-4.088785E+00	-4.089991E+00	-4.089650E+00	-4.090385E+00	-4.091511E+00	-4.096982E+00	-4.090027E+00	-4.088670E+00	-4.089551E+00	-4.089784E+00	-4.066356E+00	-4.103450E+00	-4.148553E+00	-4.047280E+00	-4.020788E+00	-4.133010E+00	-4.836547E+00	-2.442243E+00	-3.298657E+00	-4.771376E+00	-1.824208E+00	-6.623453E+00	-4.465302E+00	-3.534285E+00	-3.530325E+00	-4.601702E+00	-3.840349E+00	-4.287848E+00	-5.825128E+00	-2.367568E+00	-4.087118E+00	-4.102413E+00	-3.838638E+00	-4.549784E+00	
9.368707E-07	-4.222580E+00	-4.225545E+00	-4.219407E+00	-4.217483E+00	-4.232099E+00	-4.220654E+00	-4.224958E+00	-4.220651E+00	-4.223981E+00	-4.220860E+00	-4.224728E+00	-4.218733E+00	-4.224635E+00	-4.218731E+00	-4.225472E+00	-4.225587E+00	-4.220259E+00	-4.221935E+00	-4.222872E+00	-4.222633E+00	-4.223178E+00	-4.224052E+00	-4.230557E+00	-4.222900E+00	-4.221846E+00	-4.222531E+00	-4.222711E+00	-4.206726E+00	-4.231124E+00	-4.283885E+00	-4.178604E+00	-4.151339E+00	-4.267405E+00	-4.991515E+00	-2.525485E+00	-3.406126E+00	-4.925394E+00	-1.883284E+00	-6.841446E+00	-4.605443E+00	-3.660233E+00	-3.645996E+00	-4.751356E+00	-3.960127E+00	-4.438724E+00	-6.012760E+00	-2.445216E+00	-4.220641E+00	-4.234800E+00	-3.963229E+00	-4.697758E+00	
9.514321E-07	-4.348538E+00	-4.350712E+00	-4.346213E+00	-4.344803E+00	-4.355516E+00	-4.347127E+00	-4.350282E+00	-4.347125E+00	-4.349565E+00	-4.347278E+00	-4.350113E+00	-4.345719E+00	-4.350045E+00	-4.345718E+00	-4.350658E+00	-4.350742E+00	-4.346837E+00	-4.348066E+00	-4.348752E+00	-4.348596E+00	-4.348977E+00	-4.349617E+00	-4.357072E+00	-4.348773E+00	-4.348001E+00	-4.348502E+00	-4.348635E+00	-4.339572E+00	-4.352154E+00	-4.412087E+00	-4.303006E+00	-4.275020E+00	-4.394712E+00	-5.138357E+00	-2.604279E+00	-3.507924E+00	-5.071298E+00	-1.939263E+00	-7.047897E+00	-4.738281E+00	-3.779355E+00	-3.755569E+00	-4.893128E+00	-4.073672E+00	-4.581471E+00	-6.190449E+00	-2.518786E+00	-4.347117E+00	-4.360201E+00	-4.081260E+00	-4.837915E+00	
9.662198E-07	-4.467718E+00	-4.469158E+00	-4.466178E+00	-4.465245E+00	-4.472340E+00	-4.466784E+00	-4.468873E+00	-4.466782E+00	-4.468398E+00	-4.466884E+00	-4.468761E+00	-4.465851E+00	-4.468716E+00	-4.465850E+00	-4.469122E+00	-4.469178E+00	-4.466592E+00	-4.467405E+00	-4.467860E+00	-4.467770E+00	-4.468009E+00	-4.468433E+00	-4.476759E+00	-4.467874E+00	-4.467362E+00	-4.467694E+00	-4.467782E+00	-4.465145E+00	-4.466753E+00	-4.533392E+00	-4.420714E+00	-4.392053E+00	-4.515161E+00	-5.277336E+00	-2.678771E+00	-3.604235E+00	-5.209350E+00	-1.992244E+00	-7.243184E+00	-4.864050E+00	-3.891880E+00	-3.859244E+00	-5.027276E+00	-4.181182E+00	-4.716364E+00	-6.358521E+00	-2.588411E+00	-4.466777E+00	-4.478845E+00	-4.192943E+00	-4.970511E+00	
9.812373E-07	-4.580342E+00	-4.581103E+00	-4.579527E+00	-4.579034E+00	-4.582785E+00	-4.579847E+00	-4.580952E+00	-4.579847E+00	-4.580701E+00	-4.579900E+00	-4.580893E+00	-4.579355E+00	-4.580869E+00	-4.579354E+00	-4.581084E+00	-4.581113E+00	-4.579746E+00	-4.580176E+00	-4.580416E+00	-4.580376E+00	-4.580495E+00	-4.580719E+00	-4.589841E+00	-4.580424E+00	-4.580153E+00	-4.580329E+00	-4.580375E+00	-4.583688E+00	-4.575127E+00	-4.648025E+00	-4.531945E+00	-4.502656E+00	-4.628977E+00	-5.408707E+00	-2.749106E+00	-3.695240E+00	-5.339808E+00	-2.042324E+00	-7.427675E+00	-4.982979E+00	-3.998033E+00	-3.957214E+00	-5.154047E+00	-4.282852E+00	-4.843667E+00	-6.517291E+00	-2.654219E+00	-4.579844E+00	-4.590951E+00	-4.298486E+00	-5.095793E+00	
9.964883E-07	-4.686624E+00	-4.686759E+00	-4.686479E+00	-4.686391E+00	-4.687059E+00	-4.686536E+00	-4.686732E+00	-4.686536E+00	-4.686688E+00	-4.686545E+00	-4.686722E+00	-4.686448E+00	-4.686718E+00	-4.686448E+00	-4.686756E+00	-4.686761E+00	-4.686518E+00	-4.686594E+00	-4.686637E+00	-4.686631E+00	-4.686651E+00	-4.686691E+00	-4.696536E+00	-4.686638E+00	-4.686590E+00	-4.686621E+00	-4.686630E+00	-4.695438E+00	-4.677477E+00	-4.756206E+00	-4.636913E+00	-4.607040E+00	-4.736379E+00	-5.532719E+00	-2.815422E+00	-3.781114E+00	-5.462922E+00	-2.089600E+00	-7.601726E+00	-5.095287E+00	-4.098031E+00	-4.049666E+00	-5.273685E+00	-4.378871E+00	-4.963636E+00	-6.667066E+00	-2.716336E+00	-4.686535E+00	-4.696735E+00	-4.398092E+00	-5.214003E+00	
