x	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	
5.110629E-06	2.480503E+05	1.864201E+05	2.263630E+05	1.853414E+05	1.333590E+05	1.923807E+05	3.067425E+05	1.317093E+05	3.132925E+05	5.280564E+05	4.136186E+04	1.877824E+05	1.885735E+05	1.852430E+05	2.960715E+05	1.087225E+05	8.053537E+05	2.081751E+05	1.716273E+05	7.020039E+04	1.921292E+05	1.679747E+05	2.090648E+05	2.497529E+05	2.017560E+05	1.579856E+05	8.423674E+04	5.365506E+04	4.423988E+04	2.138380E+05	1.885812E+05	2.014117E+05	1.163503E+05	1.704850E+05	4.214658E+05	1.726061E+05	1.084324E+05	7.195087E+05	2.300800E+05	1.779300E+05	2.065412E+05	1.577831E+05	1.431321E+05	3.798778E+05	2.765124E+05	1.675931E+05	1.072741E+05	3.117644E+05	1.775951E+05	2.250342E+05	1.728597E+05	2.609778E+05	1.067879E+05	5.147949E+04	2.307974E+05	1.523979E+05	4.045247E+04	1.435551E+05	1.535034E+05	1.014169E+05	1.243757E+05	1.900352E+05	3.816759E+05	6.059597E+05	1.944634E+05	7.593234E+04	2.222043E+06	1.707452E+05	2.130937E+05	1.469279E+05	9.443365E+05	3.622598E+05	1.798054E+05	2.986470E+05	1.973063E+05	1.429506E+05	2.108894E+05	9.491601E+04	1.004008E+05	2.176243E+05	1.817624E+05	3.358537E+05	2.661121E+05	1.970877E+05	2.130517E+05	1.981655E+05	1.187812E+05	1.107618E+05	2.203541E+05	3.935197E+04	2.619353E+05	1.553907E+05	5.810650E+05	1.331127E+05	1.604996E+05	2.277292E+05	1.640298E+05	1.652454E+05	1.590641E+06	1.182266E+05	1.758861E+05	
5.190061E-06	2.432560E+05	1.832244E+05	2.221069E+05	1.818633E+05	1.314944E+05	1.891251E+05	3.012002E+05	1.297217E+05	3.077358E+05	5.185432E+05	4.063524E+04	1.844728E+05	1.851290E+05	1.820497E+05	2.910116E+05	1.068123E+05	7.915956E+05	2.043792E+05	1.686739E+05	6.911475E+04	1.885739E+05	1.647799E+05	2.044579E+05	2.455058E+05	1.982204E+05	1.549903E+05	8.299829E+04	5.291461E+04	4.357700E+04	2.099525E+05	1.851200E+05	1.978704E+05	1.146441E+05	1.674788E+05	4.117097E+05	1.695390E+05	1.063282E+05	7.051640E+05	2.259449E+05	1.747272E+05	2.028525E+05	1.549128E+05	1.405201E+05	3.723719E+05	2.709567E+05	1.648641E+05	1.060278E+05	3.054398E+05	1.745304E+05	2.209751E+05	1.699141E+05	2.553455E+05	1.049795E+05	5.071660E+04	2.260391E+05	1.495988E+05	3.915863E+04	1.409707E+05	1.510094E+05	9.962193E+04	1.221266E+05	1.864251E+05	3.742704E+05	5.946377E+05	1.910434E+05	7.475060E+04	2.172214E+06	1.678608E+05	2.089434E+05	1.448380E+05	9.274757E+05	3.539447E+05	1.768916E+05	2.935631E+05	1.937839E+05	1.406481E+05	2.071259E+05	9.335937E+04	9.894813E+04	2.135988E+05	1.785351E+05	3.283268E+05	2.614964E+05	1.935059E+05	2.095618E+05	1.945994E+05	1.169795E+05	1.086685E+05	2.092333E+05	3.899611E+04	2.567457E+05	1.529472E+05	5.657714E+05	1.310274E+05	1.579534E+05	2.235443E+05	1.611589E+05	1.623062E+05	1.554627E+06	1.161930E+05	1.727804E+05	
5.270728E-06	2.385482E+05	1.800832E+05	2.179296E+05	1.784505E+05	1.296520E+05	1.859238E+05	2.957583E+05	1.277630E+05	3.022722E+05	5.091631E+05	3.992168E+04	1.812214E+05	1.817475E+05	1.789114E+05	2.860369E+05	1.049357E+05	7.780399E+05	2.006526E+05	1.657713E+05	6.804577E+04	1.850844E+05	1.616453E+05	1.999544E+05	2.413252E+05	1.947465E+05	1.520511E+05	8.178148E+04	5.218452E+04	4.292315E+04	2.061372E+05	1.817204E+05	1.943910E+05	1.129616E+05	1.645244E+05	4.021510E+05	1.665262E+05	1.042649E+05	6.910631E+05	2.218793E+05	1.715821E+05	1.992295E+05	1.520941E+05	1.379556E+05	3.649978E+05	2.655102E+05	1.621792E+05	1.047535E+05	2.992467E+05	1.715196E+05	2.169891E+05	1.670183E+05	2.498372E+05	1.032008E+05	4.996400E+04	2.213722E+05	1.468509E+05	3.789463E+04	1.384323E+05	1.485552E+05	9.785860E+04	1.199182E+05	1.828832E+05	3.669888E+05	5.835202E+05	1.876837E+05	7.358687E+04	2.123229E+06	1.650247E+05	2.048733E+05	1.428187E+05	9.109136E+05	3.458106E+05	1.740226E+05	2.885643E+05	1.903241E+05	1.383808E+05	2.034298E+05	9.182821E+04	9.751339E+04	2.096480E+05	1.753647E+05	3.209658E+05	2.569544E+05	1.899980E+05	2.061283E+05	1.910970E+05	1.152042E+05	1.066146E+05	1.984534E+05	3.864073E+04	2.516555E+05	1.505393E+05	5.508683E+05	1.289754E+05	1.554468E+05	2.194361E+05	1.583374E+05	1.594192E+05	1.519204E+06	1.141941E+05	1.697294E+05	
5.352649E-06	2.339290E+05	1.769959E+05	2.138301E+05	1.751022E+05	1.278311E+05	1.827758E+05	2.904154E+05	1.258330E+05	2.969020E+05	4.999306E+05	3.922095E+04	1.780274E+05	1.784279E+05	1.758271E+05	2.811460E+05	1.030920E+05	7.646953E+05	1.969944E+05	1.629189E+05	6.699302E+04	1.816598E+05	1.585698E+05	1.955489E+05	2.372111E+05	1.913331E+05	1.491671E+05	8.058420E+04	5.146437E+04	4.227809E+04	2.023910E+05	1.783815E+05	1.909726E+05	1.113025E+05	1.616209E+05	3.927717E+05	1.635669E+05	1.022421E+05	6.772090E+05	2.178836E+05	1.684939E+05	1.956711E+05	1.493264E+05	1.354377E+05	3.577472E+05	2.601708E+05	1.595377E+05	1.034968E+05	2.931862E+05	1.685621E+05	2.130750E+05	1.641714E+05	2.444519E+05	1.014512E+05	4.922151E+04	2.168154E+05	1.441532E+05	3.665321E+04	1.359393E+05	1.461399E+05	9.612635E+04	1.177497E+05	1.794083E+05	3.598355E+05	5.726056E+05	1.843834E+05	7.244077E+04	2.075115E+06	1.622360E+05	2.008823E+05	1.408473E+05	8.946441E+05	3.378576E+05	1.711978E+05	2.836496E+05	1.869258E+05	1.361464E+05	1.997995E+05	9.032215E+04	9.609573E+04	2.057707E+05	1.722503E+05	3.137744E+05	2.524871E+05	1.865560E+05	2.027507E+05	1.876575E+05	1.134546E+05	1.045994E+05	1.882108E+05	3.828594E+04	2.466628E+05	1.481654E+05	5.363361E+05	1.269566E+05	1.529790E+05	2.154033E+05	1.555620E+05	1.565834E+05	1.484407E+06	1.122294E+05	1.667322E+05	
5.435843E-06	2.293968E+05	1.739615E+05	2.098070E+05	1.718172E+05	1.260315E+05	1.796802E+05	2.851697E+05	1.239315E+05	2.916236E+05	4.908441E+05	3.853281E+04	1.748897E+05	1.751693E+05	1.727959E+05	2.763373E+05	1.012807E+05	7.515597E+05	1.934033E+05	1.601157E+05	6.595624E+04	1.782988E+05	1.555525E+05	1.912394E+05	2.331626E+05	1.879793E+05	1.463371E+05	7.940608E+04	5.075405E+04	4.164171E+04	1.987125E+05	1.751022E+05	1.876141E+05	1.096665E+05	1.587674E+05	3.835683E+05	1.606601E+05	1.002590E+05	6.635981E+05	2.139568E+05	1.654615E+05	1.921762E+05	1.466087E+05	1.329656E+05	3.506193E+05	2.549364E+05	1.569389E+05	1.022596E+05	2.872553E+05	1.656567E+05	2.092315E+05	1.613726E+05	2.391869E+05	9.973017E+04	4.848901E+04	2.123671E+05	1.415049E+05	3.543474E+04	1.334907E+05	1.437629E+05	9.442464E+04	1.156203E+05	1.759992E+05	3.528084E+05	5.618905E+05	1.811415E+05	7.131204E+04	2.027861E+06	1.594940E+05	1.969689E+05	1.389217E+05	8.786621E+05	3.300817E+05	1.684164E+05	2.788177E+05	1.835881E+05	1.339446E+05	1.962339E+05	8.884077E+04	9.469507E+04	2.019656E+05	1.691910E+05	3.067489E+05	2.480936E+05	1.831782E+05	1.994279E+05	1.842797E+05	1.117304E+05	1.026222E+05	1.784957E+05	3.793180E+04	2.417659E+05	1.458250E+05	5.221660E+05	1.249702E+05	1.505496E+05	2.114445E+05	1.528319E+05	1.537979E+05	1.450229E+06	1.102982E+05	1.637879E+05	
5.520330E-06	2.249500E+05	1.709790E+05	2.058587E+05	1.685942E+05	1.242530E+05	1.766362E+05	2.800193E+05	1.220579E+05	2.864356E+05	4.819013E+05	3.785705E+04	1.718075E+05	1.719704E+05	1.698169E+05	2.716095E+05	9.950110E+04	7.386300E+05	1.898781E+05	1.573608E+05	6.493523E+04	1.750004E+05	1.525921E+05	1.870239E+05	2.291788E+05	1.846841E+05	1.435602E+05	7.824681E+04	5.005344E+04	4.101394E+04	1.951006E+05	1.718815E+05	1.843146E+05	1.080532E+05	1.559630E+05	3.745387E+05	1.578048E+05	9.831471E+04	6.502266E+05	2.100976E+05	1.624838E+05	1.887437E+05	1.439401E+05	1.305384E+05	3.436137E+05	2.498051E+05	1.543822E+05	1.010413E+05	2.814512E+05	1.628025E+05	2.054573E+05	1.586212E+05	2.340395E+05	9.803727E+04	4.776639E+04	2.080243E+05	1.389051E+05	3.423997E+04	1.310859E+05	1.414238E+05	9.275294E+04	1.135294E+05	1.726547E+05	3.459053E+05	5.513712E+05	1.779569E+05	7.020042E+04	1.981450E+06	1.567978E+05	1.931316E+05	1.370415E+05	8.629628E+05	3.224790E+05	1.656778E+05	2.740673E+05	1.803097E+05	1.317749E+05	1.927319E+05	8.738367E+04	9.331132E+04	1.982314E+05	1.661858E+05	2.998853E+05	2.437728E+05	1.798630E+05	1.961590E+05	1.809624E+05	1.100313E+05	1.006823E+05	1.692851E+05	3.757840E+04	2.369629E+05	1.435178E+05	5.083499E+05	1.230157E+05	1.481579E+05	2.075585E+05	1.501466E+05	1.510620E+05	1.416657E+06	1.084000E+05	1.608954E+05	
5.606130E-06	2.205870E+05	1.680476E+05	2.019839E+05	1.654320E+05	1.224957E+05	1.736430E+05	2.749625E+05	1.202118E+05	2.813364E+05	4.730997E+05	3.719343E+04	1.687796E+05	1.688302E+05	1.668892E+05	2.669614E+05	9.775278E+04	7.259033E+05	1.864176E+05	1.546535E+05	6.392976E+04	1.717633E+05	1.496877E+05	1.829004E+05	2.252587E+05	1.814463E+05	1.408353E+05	7.710613E+04	4.936246E+04	4.039468E+04	1.915541E+05	1.687184E+05	1.810728E+05	1.064624E+05	1.532070E+05	3.656803E+05	1.550002E+05	9.640858E+04	6.370906E+05	2.063049E+05	1.595600E+05	1.853724E+05	1.413198E+05	1.281554E+05	3.367301E+05	2.447748E+05	1.518668E+05	9.984093E+04	2.757711E+05	1.599988E+05	2.017513E+05	1.559163E+05	2.290072E+05	9.637211E+04	4.705356E+04	2.037842E+05	1.363530E+05	3.306961E+04	1.287241E+05	1.391219E+05	9.111072E+04	1.114763E+05	1.693735E+05	3.391242E+05	5.410442E+05	1.748286E+05	6.910568E+04	1.935869E+06	1.541467E+05	1.893688E+05	1.352061E+05	8.475415E+05	3.150458E+05	1.629814E+05	2.693968E+05	1.770896E+05	1.296371E+05	1.892923E+05	8.595045E+04	9.194443E+04	1.945667E+05	1.632337E+05	2.931799E+05	2.395233E+05	1.766093E+05	1.929433E+05	1.777046E+05	1.083569E+05	9.877893E+04	1.605570E+05	3.722581E+04	2.322521E+05	1.412435E+05	4.948802E+05	1.210927E+05	1.458033E+05	2.037437E+05	1.475054E+05	1.483746E+05	1.383681E+06	1.065343E+05	1.580540E+05	
5.693264E-06	2.163060E+05	1.651664E+05	1.981811E+05	1.623295E+05	1.207592E+05	1.706997E+05	2.699977E+05	1.183930E+05	2.763244E+05	4.644370E+05	3.654174E+04	1.658051E+05	1.657475E+05	1.640119E+05	2.623917E+05	9.603514E+04	7.133770E+05	1.830205E+05	1.519929E+05	6.293962E+04	1.685863E+05	1.468382E+05	1.788673E+05	2.214014E+05	1.782651E+05	1.381617E+05	7.598377E+04	4.868099E+04	3.978385E+04	1.880718E+05	1.656118E+05	1.778879E+05	1.048938E+05	1.504985E+05	3.569908E+05	1.522454E+05	9.453980E+04	6.241863E+05	2.025776E+05	1.566891E+05	1.820612E+05	1.387467E+05	1.258156E+05	3.299680E+05	2.398435E+05	1.493921E+05	9.865781E+04	2.702122E+05	1.572444E+05	1.981121E+05	1.532572E+05	2.240873E+05	9.473426E+04	4.635040E+04	1.996438E+05	1.338475E+05	3.192429E+04	1.264045E+05	1.368566E+05	8.949745E+04	1.094602E+05	1.661544E+05	3.324628E+05	5.309059E+05	1.717556E+05	6.802756E+04	1.891102E+06	1.515400E+05	1.856792E+05	1.334149E+05	8.323933E+05	3.077781E+05	1.603266E+05	2.648051E+05	1.739269E+05	1.275307E+05	1.859140E+05	8.454071E+04	9.059433E+04	1.909702E+05	1.603338E+05	2.866289E+05	2.353442E+05	1.734157E+05	1.897799E+05	1.745053E+05	1.067069E+05	9.691147E+04	1.522899E+05	3.687410E+04	2.276318E+05	1.390019E+05	4.817492E+05	1.192005E+05	1.434854E+05	1.999991E+05	1.449079E+05	1.457350E+05	1.351290E+06	1.047004E+05	1.552626E+05	
5.781752E-06	2.121057E+05	1.623346E+05	1.944489E+05	1.592856E+05	1.190436E+05	1.678055E+05	2.651232E+05	1.166009E+05	2.713982E+05	4.559108E+05	3.590175E+04	1.628831E+05	1.627213E+05	1.611841E+05	2.578990E+05	9.434765E+04	7.010479E+05	1.796857E+05	1.493782E+05	6.196461E+04	1.654683E+05	1.440424E+05	1.749226E+05	2.176061E+05	1.751394E+05	1.355382E+05	7.487944E+04	4.800893E+04	3.918136E+04	1.846524E+05	1.625608E+05	1.747588E+05	1.033472E+05	1.478367E+05	3.484679E+05	1.495394E+05	9.270764E+04	6.115099E+05	1.989146E+05	1.538699E+05	1.788090E+05	1.362202E+05	1.235184E+05	3.233268E+05	2.350094E+05	1.469574E+05	9.749120E+04	2.647718E+05	1.545386E+05	1.945386E+05	1.506431E+05	2.192774E+05	9.312330E+04	4.565682E+04	1.956005E+05	1.313880E+05	3.080460E+04	1.241263E+05	1.346273E+05	8.791263E+04	1.074805E+05	1.629963E+05	3.259190E+05	5.209530E+05	1.687369E+05	6.696581E+04	1.847135E+06	1.489769E+05	1.820612E+05	1.316675E+05	8.175139E+05	3.006724E+05	1.577128E+05	2.602907E+05	1.708204E+05	1.254554E+05	1.825960E+05	8.315406E+04	8.926094E+04	1.874406E+05	1.574851E+05	2.802285E+05	2.312343E+05	1.702809E+05	1.866678E+05	1.713633E+05	1.050811E+05	9.507925E+04	1.444632E+05	3.652336E+04	2.231003E+05	1.367924E+05	4.689494E+05	1.173385E+05	1.412035E+05	1.963231E+05	1.423534E+05	1.431424E+05	1.319474E+06	1.028980E+05	1.525205E+05	
5.871615E-06	2.079844E+05	1.595512E+05	1.907859E+05	1.562990E+05	1.173488E+05	1.649597E+05	2.603373E+05	1.148351E+05	2.665562E+05	4.475190E+05	3.527325E+04	1.600126E+05	1.597506E+05	1.584049E+05	2.534822E+05	9.268977E+04	6.889136E+05	1.764121E+05	1.468085E+05	6.100451E+04	1.624083E+05	1.412995E+05	1.710645E+05	2.138719E+05	1.720682E+05	1.329640E+05	7.379289E+04	4.734618E+04	3.858713E+04	1.812950E+05	1.595644E+05	1.716846E+05	1.018222E+05	1.452208E+05	3.401094E+05	1.468814E+05	9.091138E+04	5.990579E+05	1.953146E+05	1.511017E+05	1.756149E+05	1.337393E+05	1.212629E+05	3.168061E+05	2.302706E+05	1.445621E+05	9.634039E+04	2.594472E+05	1.518805E+05	1.910296E+05	1.480732E+05	2.145750E+05	9.153883E+04	4.497270E+04	1.916515E+05	1.289735E+05	2.971105E+04	1.218889E+05	1.324337E+05	8.635576E+04	1.055367E+05	1.598980E+05	3.194907E+05	5.111819E+05	1.657717E+05	6.592021E+04	1.803955E+06	1.464566E+05	1.785135E+05	1.299631E+05	8.028985E+05	2.937249E+05	1.551394E+05	2.558525E+05	1.677691E+05	1.234109E+05	1.793371E+05	8.179013E+04	8.794418E+04	1.839768E+05	1.546868E+05	2.739751E+05	2.271925E+05	1.672038E+05	1.836062E+05	1.682777E+05	1.034790E+05	9.328160E+04	1.370569E+05	3.617364E+04	2.186559E+05	1.346148E+05	4.564734E+05	1.155064E+05	1.389571E+05	1.927147E+05	1.398413E+05	1.405958E+05	1.288221E+06	1.011263E+05	1.498268E+05	
5.962875E-06	2.039406E+05	1.568155E+05	1.871907E+05	1.533688E+05	1.156745E+05	1.621613E+05	2.556384E+05	1.130954E+05	2.617971E+05	4.392592E+05	3.465603E+04	1.571927E+05	1.568343E+05	1.556737E+05	2.491399E+05	9.106098E+04	6.769710E+05	1.731985E+05	1.442833E+05	6.005911E+04	1.594050E+05	1.386085E+05	1.672913E+05	2.101978E+05	1.690507E+05	1.304381E+05	7.272385E+04	4.669264E+04	3.800106E+04	1.779984E+05	1.566216E+05	1.686643E+05	1.003186E+05	1.426501E+05	3.319127E+05	1.442705E+05	8.915031E+04	5.868266E+05	1.917768E+05	1.483835E+05	1.724778E+05	1.313032E+05	1.190485E+05	3.104051E+05	2.256253E+05	1.422056E+05	9.520473E+04	2.542359E+05	1.492692E+05	1.875839E+05	1.455468E+05	2.099778E+05	8.998044E+04	4.429795E+04	1.877943E+05	1.266032E+05	2.864414E+04	1.196914E+05	1.302749E+05	8.482635E+04	1.036279E+05	1.568584E+05	3.131760E+05	5.015896E+05	1.628588E+05	6.489051E+04	1.761548E+06	1.439785E+05	1.750347E+05	1.283013E+05	7.885427E+05	2.869323E+05	1.526058E+05	2.514890E+05	1.647722E+05	1.213967E+05	1.761364E+05	8.044854E+04	8.664397E+04	1.805775E+05	1.519380E+05	2.678653E+05	2.232176E+05	1.641831E+05	1.805944E+05	1.652474E+05	1.019006E+05	9.151790E+04	1.300520E+05	3.582500E+04	2.142969E+05	1.324688E+05	4.443141E+05	1.137036E+05	1.367458E+05	1.891725E+05	1.373711E+05	1.380945E+05	1.257524E+06	9.938502E+04	1.471805E+05	
6.055553E-06	1.999728E+05	1.541266E+05	1.836622E+05	1.504937E+05	1.140208E+05	1.594098E+05	2.510250E+05	1.113813E+05	2.571194E+05	4.311293E+05	3.404989E+04	1.544225E+05	1.539713E+05	1.529894E+05	2.448710E+05	8.946079E+04	6.652176E+05	1.700438E+05	1.418016E+05	5.912822E+04	1.564575E+05	1.359682E+05	1.636014E+05	2.065830E+05	1.660858E+05	1.279598E+05	7.167206E+04	4.604820E+04	3.742307E+04	1.747614E+05	1.537316E+05	1.656969E+05	9.883612E+04	1.401237E+05	3.238758E+05	1.417060E+05	8.742373E+04	5.748124E+05	1.882999E+05	1.457144E+05	1.693965E+05	1.289111E+05	1.168743E+05	3.041232E+05	2.210716E+05	1.398872E+05	9.408357E+04	2.491352E+05	1.467039E+05	1.842003E+05	1.430632E+05	2.054834E+05	8.844773E+04	4.363247E+04	1.840264E+05	1.242764E+05	2.760427E+04	1.175332E+05	1.281507E+05	8.332391E+04	1.017536E+05	1.538763E+05	3.069728E+05	4.921725E+05	1.599975E+05	6.387647E+04	1.719900E+06	1.415419E+05	1.716235E+05	1.266814E+05	7.744421E+05	2.802910E+05	1.501116E+05	2.471992E+05	1.618286E+05	1.194126E+05	1.729928E+05	7.912891E+04	8.536022E+04	1.772414E+05	1.492378E+05	2.618957E+05	2.193087E+05	1.612176E+05	1.776316E+05	1.622715E+05	1.003453E+05	8.978750E+04	1.234298E+05	3.547752E+04	2.100219E+05	1.303541E+05	4.324644E+05	1.119295E+05	1.345689E+05	1.856953E+05	1.349423E+05	1.356377E+05	1.227370E+06	9.767350E+04	1.445809E+05	
6.149672E-06	1.960796E+05	1.514838E+05	1.801989E+05	1.476728E+05	1.123873E+05	1.567043E+05	2.464955E+05	1.096925E+05	2.525216E+05	4.231271E+05	3.345463E+04	1.517012E+05	1.511608E+05	1.503513E+05	2.406742E+05	8.788867E+04	6.536506E+05	1.669470E+05	1.393627E+05	5.821162E+04	1.535646E+05	1.333779E+05	1.599929E+05	2.030266E+05	1.631727E+05	1.255280E+05	7.063725E+04	4.541277E+04	3.685308E+04	1.715830E+05	1.508933E+05	1.627815E+05	9.737451E+04	1.376411E+05	3.159962E+05	1.391869E+05	8.573096E+04	5.630118E+05	1.848831E+05	1.430934E+05	1.663703E+05	1.265622E+05	1.147396E+05	2.979596E+05	2.166078E+05	1.376063E+05	9.297631E+04	2.441429E+05	1.441837E+05	1.808778E+05	1.406216E+05	2.010895E+05	8.694032E+04	4.297614E+04	1.803452E+05	1.219921E+05	2.659182E+04	1.154137E+05	1.260603E+05	8.184797E+04	9.991314E+04	1.509507E+05	3.008791E+05	4.829277E+05	1.571868E+05	6.287788E+04	1.678999E+06	1.391460E+05	1.682785E+05	1.251029E+05	7.605924E+05	2.737977E+05	1.476560E+05	2.429817E+05	1.589373E+05	1.174583E+05	1.699054E+05	7.783090E+04	8.409284E+04	1.739674E+05	1.465853E+05	2.560627E+05	2.154646E+05	1.583062E+05	1.747168E+05	1.593489E+05	9.881298E+04	8.808978E+04	1.171726E+05	3.513126E+04	2.058291E+05	1.282702E+05	4.209174E+05	1.101836E+05	1.324260E+05	1.822819E+05	1.325543E+05	1.332246E+05	1.197751E+06	9.599127E+04	1.420272E+05	
6.245254E-06	1.922596E+05	1.488861E+05	1.767995E+05	1.449050E+05	1.107741E+05	1.540440E+05	2.420483E+05	1.080285E+05	2.480025E+05	4.152506E+05	3.287004E+04	1.490278E+05	1.484017E+05	1.477587E+05	2.365485E+05	8.634414E+04	6.422673E+05	1.639070E+05	1.369658E+05	5.730912E+04	1.507254E+05	1.308365E+05	1.564643E+05	1.995279E+05	1.603105E+05	1.231420E+05	6.961917E+04	4.478623E+04	3.629099E+04	1.684621E+05	1.481060E+05	1.599173E+05	9.593350E+04	1.352013E+05	3.082718E+05	1.367125E+05	8.407133E+04	5.514213E+05	1.815251E+05	1.405197E+05	1.633979E+05	1.242558E+05	1.126437E+05	2.919135E+05	2.122321E+05	1.353623E+05	9.188238E+04	2.392564E+05	1.417079E+05	1.776152E+05	1.382214E+05	1.967939E+05	8.545781E+04	4.232887E+04	1.767485E+05	1.197497E+05	2.560711E+04	1.133321E+05	1.240033E+05	8.039807E+04	9.810595E+04	1.480805E+05	2.948931E+05	4.738520E+05	1.544258E+05	6.189450E+04	1.638830E+06	1.367903E+05	1.649985E+05	1.235651E+05	7.469894E+05	2.674490E+05	1.452386E+05	2.388354E+05	1.560975E+05	1.155332E+05	1.668730E+05	7.655413E+04	8.284173E+04	1.707544E+05	1.439797E+05	2.503634E+05	2.116844E+05	1.554479E+05	1.718494E+05	1.564788E+05	9.730328E+04	8.642414E+04	1.112631E+05	3.478626E+04	2.017172E+05	1.262169E+05	4.096663E+05	1.084656E+05	1.303166E+05	1.789312E+05	1.302065E+05	1.308544E+05	1.168658E+06	9.433783E+04	1.395185E+05	
6.342321E-06	1.885114E+05	1.463330E+05	1.734630E+05	1.421893E+05	1.091810E+05	1.514283E+05	2.376820E+05	1.063891E+05	2.435607E+05	4.074977E+05	3.229594E+04	1.464015E+05	1.456931E+05	1.452106E+05	2.324925E+05	8.482672E+04	6.310652E+05	1.609226E+05	1.346104E+05	5.642052E+04	1.479389E+05	1.283432E+05	1.530139E+05	1.960858E+05	1.574982E+05	1.208009E+05	6.861757E+04	4.416850E+04	3.573672E+04	1.653977E+05	1.453686E+05	1.571033E+05	9.451283E+04	1.328036E+05	3.007002E+05	1.342820E+05	8.244418E+04	5.400376E+05	1.782252E+05	1.379925E+05	1.604786E+05	1.219911E+05	1.105858E+05	2.859842E+05	2.079429E+05	1.331546E+05	9.080121E+04	2.344733E+05	1.392757E+05	1.744116E+05	1.358618E+05	1.925944E+05	8.399982E+04	4.169056E+04	1.732338E+05	1.175484E+05	2.465042E+04	1.112877E+05	1.219792E+05	7.897374E+04	9.633141E+04	1.452646E+05	2.890129E+05	4.649422E+05	1.517136E+05	6.092611E+04	1.599382E+06	1.344740E+05	1.617821E+05	1.220674E+05	7.336288E+05	2.612418E+05	1.428588E+05	2.347590E+05	1.533082E+05	1.136372E+05	1.638948E+05	7.529827E+04	8.160679E+04	1.676012E+05	1.414203E+05	2.447943E+05	2.079670E+05	1.526414E+05	1.690286E+05	1.536602E+05	9.581593E+04	8.478998E+04	1.056848E+05	3.444260E+04	1.976845E+05	1.241938E+05	3.987045E+05	1.067749E+05	1.282401E+05	1.756420E+05	1.278984E+05	1.285265E+05	1.140080E+06	9.271270E+04	1.370541E+05	
6.440897E-06	1.848336E+05	1.438235E+05	1.701880E+05	1.395247E+05	1.076078E+05	1.488563E+05	2.333952E+05	1.047738E+05	2.391949E+05	3.998664E+05	3.173213E+04	1.438215E+05	1.430341E+05	1.427065E+05	2.285053E+05	8.333593E+04	6.200417E+05	1.579930E+05	1.322955E+05	5.554562E+04	1.452040E+05	1.258970E+05	1.496402E+05	1.926998E+05	1.547350E+05	1.185038E+05	6.763220E+04	4.355946E+04	3.519019E+04	1.623888E+05	1.426804E+05	1.543386E+05	9.311223E+04	1.304475E+05	2.932793E+05	1.318945E+05	8.084888E+04	5.288572E+05	1.749821E+05	1.355108E+05	1.576113E+05	1.197673E+05	1.085654E+05	2.801706E+05	2.037384E+05	1.309826E+05	8.973229E+04	2.297914E+05	1.368862E+05	1.712657E+05	1.335422E+05	1.884888E+05	8.256598E+04	4.106110E+04	1.697990E+05	1.153874E+05	2.372200E+04	1.092799E+05	1.199875E+05	7.757453E+04	9.458893E+04	1.425020E+05	2.832366E+05	4.561953E+05	1.490494E+05	5.997249E+04	1.560642E+06	1.321964E+05	1.586282E+05	1.206093E+05	7.205064E+05	2.551729E+05	1.405160E+05	2.307513E+05	1.505686E+05	1.117698E+05	1.609698E+05	7.406296E+04	8.038792E+04	1.645067E+05	1.389061E+05	2.393525E+05	2.043113E+05	1.498857E+05	1.662536E+05	1.508921E+05	9.435063E+04	8.318671E+04	1.004217E+05	3.410031E+04	1.937295E+05	1.222006E+05	3.880255E+05	1.051110E+05	1.261961E+05	1.724132E+05	1.256295E+05	1.262400E+05	1.112010E+06	9.111540E+04	1.346331E+05	
