x	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	
1.558540E-06	2.719946E+06	2.637832E+06	2.872289E+06	3.460255E+06	2.172101E+06	2.200067E+06	2.268948E+06	1.623911E+06	2.853854E+06	4.906854E+06	1.739298E+06	2.946900E+06	3.462504E+06	2.811496E+06	2.004678E+06	2.538608E+06	4.850907E+06	1.911135E+06	2.434255E+06	1.391664E+06	3.368780E+06	2.858606E+06	3.379638E+06	2.481283E+06	2.697397E+06	1.738999E+06	1.562858E+06	1.542298E+06	1.375697E+06	2.998114E+06	1.965596E+06	2.795060E+06	1.630167E+06	1.716509E+06	2.751436E+06	2.961302E+06	2.198407E+06	3.937282E+06	2.946620E+06	3.121903E+06	3.566406E+06	2.588183E+06	2.925058E+06	3.451389E+06	3.217951E+06	1.812324E+06	2.205479E+06	4.837160E+06	1.611398E+06	2.950958E+06	1.876218E+06	2.387455E+06	1.688703E+06	1.164331E+06	2.704860E+06	2.393264E+06	1.962099E+06	1.780050E+06	1.888669E+06	2.479264E+06	2.541373E+06	3.141793E+06	3.071963E+06	3.718708E+06	2.012992E+06	2.261142E+06	1.061599E+07	2.486188E+06	3.484496E+06	1.867677E+06	5.857411E+06	3.006664E+06	1.983307E+06	2.285805E+06	3.389160E+06	2.428748E+06	2.064947E+06	2.228867E+06	1.889800E+06	1.846335E+06	2.320456E+06	3.057692E+06	2.172393E+06	2.950249E+06	2.163156E+06	2.693716E+06	1.977384E+06	1.639535E+06	6.812484E+06	1.264437E+06	2.204062E+06	2.293644E+06	4.903437E+06	1.714244E+06	1.692273E+06	2.807079E+06	2.192419E+06	1.754553E+06	8.271444E+06	1.703842E+06	2.616048E+06	
1.582764E-06	2.667781E+06	2.588156E+06	2.816219E+06	3.391062E+06	2.136175E+06	2.161167E+06	2.228402E+06	1.596640E+06	2.800948E+06	4.812433E+06	1.706694E+06	2.890113E+06	3.394116E+06	2.758092E+06	1.970768E+06	2.490277E+06	4.762927E+06	1.876921E+06	2.388850E+06	1.367882E+06	3.301799E+06	2.802945E+06	3.312030E+06	2.438322E+06	2.646627E+06	1.707782E+06	1.536310E+06	1.515635E+06	1.352254E+06	2.940437E+06	1.930770E+06	2.742339E+06	1.602999E+06	1.686520E+06	2.701284E+06	2.904599E+06	2.156084E+06	3.864808E+06	2.890246E+06	3.061128E+06	3.497421E+06	2.538468E+06	2.868148E+06	3.382612E+06	3.155184E+06	1.781472E+06	2.128309E+06	4.737422E+06	1.582974E+06	2.895250E+06	1.843419E+06	2.340082E+06	1.659498E+06	1.144554E+06	2.651544E+06	2.347659E+06	1.921593E+06	1.748701E+06	1.856521E+06	2.431797E+06	2.492439E+06	3.080279E+06	3.014305E+06	3.650889E+06	1.976432E+06	2.218182E+06	1.041409E+07	2.439593E+06	3.414888E+06	1.836039E+06	5.747889E+06	2.945084E+06	1.949876E+06	2.246332E+06	3.323844E+06	2.384231E+06	2.028543E+06	2.187362E+06	1.858413E+06	1.812993E+06	2.277180E+06	2.992889E+06	2.134645E+06	2.889844E+06	2.124332E+06	2.642881E+06	1.943064E+06	1.609237E+06	6.602827E+06	1.243606E+06	2.163878E+06	2.254745E+06	4.798281E+06	1.684974E+06	1.663698E+06	2.753357E+06	2.153197E+06	1.723647E+06	8.114277E+06	1.673868E+06	2.566583E+06	
1.607364E-06	2.616612E+06	2.539413E+06	2.761235E+06	3.323245E+06	2.100812E+06	2.122946E+06	2.188580E+06	1.569820E+06	2.749017E+06	4.719820E+06	1.674699E+06	2.834416E+06	3.327072E+06	2.705698E+06	1.937417E+06	2.442860E+06	4.676533E+06	1.843316E+06	2.344289E+06	1.344498E+06	3.236143E+06	2.748360E+06	3.245742E+06	2.396084E+06	2.596809E+06	1.677118E+06	1.510202E+06	1.489428E+06	1.329200E+06	2.883863E+06	1.896547E+06	2.690607E+06	1.576272E+06	1.657045E+06	2.651974E+06	2.848975E+06	2.114571E+06	3.793629E+06	2.834943E+06	3.001531E+06	3.429763E+06	2.489702E+06	2.812338E+06	3.315179E+06	3.093626E+06	1.751139E+06	2.053949E+06	4.639730E+06	1.555056E+06	2.840590E+06	1.811187E+06	2.293644E+06	1.630783E+06	1.125107E+06	2.599179E+06	2.302919E+06	1.881892E+06	1.717895E+06	1.824909E+06	2.385233E+06	2.444440E+06	3.019961E+06	2.957713E+06	3.584293E+06	1.940534E+06	2.176034E+06	1.021581E+07	2.393867E+06	3.346661E+06	1.804929E+06	5.640404E+06	2.884764E+06	1.916991E+06	2.207530E+06	3.259780E+06	2.340510E+06	1.992773E+06	2.146627E+06	1.827519E+06	1.780251E+06	2.234707E+06	2.929484E+06	2.097545E+06	2.830836E+06	2.086203E+06	2.593000E+06	1.909328E+06	1.579495E+06	6.398683E+06	1.223112E+06	2.124415E+06	2.216470E+06	4.695231E+06	1.656204E+06	1.635597E+06	2.700659E+06	2.114641E+06	1.693279E+06	7.959933E+06	1.644414E+06	2.518048E+06	
1.632347E-06	2.566420E+06	2.491585E+06	2.707315E+06	3.256777E+06	2.066005E+06	2.085390E+06	2.149467E+06	1.543445E+06	2.698044E+06	4.628977E+06	1.643301E+06	2.779788E+06	3.261345E+06	2.654295E+06	1.904607E+06	2.396342E+06	4.591694E+06	1.810309E+06	2.300556E+06	1.321508E+06	3.171786E+06	2.694830E+06	3.180748E+06	2.354556E+06	2.547923E+06	1.646998E+06	1.484529E+06	1.463671E+06	1.306529E+06	2.828371E+06	1.862919E+06	2.639845E+06	1.549979E+06	1.628075E+06	2.603490E+06	2.794411E+06	2.073854E+06	3.723721E+06	2.780690E+06	2.943090E+06	3.363406E+06	2.441868E+06	2.757606E+06	3.249065E+06	3.033253E+06	1.721315E+06	1.982228E+06	4.544043E+06	1.527635E+06	2.786956E+06	1.779511E+06	2.248124E+06	1.602551E+06	1.105985E+06	2.547754E+06	2.259025E+06	1.842981E+06	1.687624E+06	1.793824E+06	2.339554E+06	2.397360E+06	2.960816E+06	2.902166E+06	3.518900E+06	1.905286E+06	2.134682E+06	1.002107E+07	2.348994E+06	3.279787E+06	1.774341E+06	5.534919E+06	2.825680E+06	1.884646E+06	2.169388E+06	3.196943E+06	2.297573E+06	1.957628E+06	2.106647E+06	1.797112E+06	1.748101E+06	2.193021E+06	2.867446E+06	2.061082E+06	2.773177E+06	2.048755E+06	2.544055E+06	1.876167E+06	1.550301E+06	6.199951E+06	1.202949E+06	2.085661E+06	2.178811E+06	4.594250E+06	1.627924E+06	1.607961E+06	2.648966E+06	2.076741E+06	1.663439E+06	7.808359E+06	1.615471E+06	2.470427E+06	
1.657718E-06	2.517186E+06	2.444655E+06	2.654440E+06	3.191631E+06	2.031746E+06	2.048490E+06	2.111052E+06	1.517507E+06	2.648009E+06	4.539870E+06	1.612489E+06	2.726208E+06	3.196908E+06	2.603864E+06	1.872316E+06	2.350703E+06	4.508384E+06	1.777891E+06	2.257636E+06	1.298904E+06	3.108700E+06	2.642333E+06	3.117024E+06	2.313728E+06	2.499953E+06	1.617410E+06	1.459282E+06	1.438355E+06	1.284233E+06	2.773939E+06	1.829875E+06	2.590036E+06	1.524114E+06	1.599601E+06	2.555821E+06	2.740886E+06	2.033917E+06	3.655060E+06	2.727468E+06	2.885782E+06	3.298326E+06	2.394947E+06	2.703931E+06	3.184244E+06	2.974044E+06	1.691994E+06	1.912982E+06	4.450319E+06	1.500700E+06	2.734331E+06	1.748383E+06	2.203505E+06	1.574795E+06	1.087182E+06	2.497257E+06	2.215963E+06	1.804844E+06	1.657878E+06	1.763256E+06	2.294744E+06	2.351179E+06	2.902820E+06	2.847646E+06	3.454687E+06	1.870677E+06	2.094112E+06	9.829818E+06	2.304958E+06	3.214240E+06	1.744265E+06	5.431394E+06	2.767805E+06	1.852830E+06	2.131895E+06	3.135310E+06	2.255405E+06	1.923097E+06	2.067409E+06	1.767185E+06	1.716529E+06	2.152108E+06	2.806743E+06	2.025246E+06	2.716820E+06	2.011976E+06	2.496029E+06	1.843573E+06	1.521643E+06	6.006527E+06	1.183112E+06	2.047601E+06	2.141759E+06	4.495300E+06	1.600127E+06	1.580784E+06	2.598257E+06	2.039490E+06	1.634119E+06	7.659503E+06	1.587031E+06	2.423701E+06	
1.683483E-06	2.468889E+06	2.398605E+06	2.602588E+06	3.127780E+06	1.998029E+06	2.012233E+06	2.073322E+06	1.491998E+06	2.598896E+06	4.452466E+06	1.582252E+06	2.673656E+06	3.133736E+06	2.554386E+06	1.840526E+06	2.305928E+06	4.426572E+06	1.746050E+06	2.215514E+06	1.276680E+06	3.046861E+06	2.590851E+06	3.054547E+06	2.273589E+06	2.452881E+06	1.588347E+06	1.434456E+06	1.413474E+06	1.262308E+06	2.720548E+06	1.797405E+06	2.541161E+06	1.498671E+06	1.571615E+06	2.508953E+06	2.688379E+06	1.994744E+06	3.587625E+06	2.675257E+06	2.829584E+06	3.234497E+06	2.348921E+06	2.651293E+06	3.120689E+06	2.915975E+06	1.663167E+06	1.846057E+06	4.358519E+06	1.474244E+06	2.682694E+06	1.717794E+06	2.159769E+06	1.547506E+06	1.068694E+06	2.447677E+06	2.173716E+06	1.767465E+06	1.628648E+06	1.733199E+06	2.250785E+06	2.305882E+06	2.845952E+06	2.794133E+06	3.391634E+06	1.836694E+06	2.054309E+06	9.641981E+06	2.261744E+06	3.149992E+06	1.714694E+06	5.329794E+06	2.711114E+06	1.821537E+06	2.095040E+06	3.074857E+06	2.213994E+06	1.889169E+06	2.028898E+06	1.737732E+06	1.685527E+06	2.111954E+06	2.747346E+06	1.990025E+06	2.661722E+06	1.975855E+06	2.448903E+06	1.811536E+06	1.493512E+06	5.818312E+06	1.163596E+06	2.010223E+06	2.105308E+06	4.398345E+06	1.572804E+06	1.554058E+06	2.548515E+06	2.002878E+06	1.605310E+06	7.513316E+06	1.559085E+06	2.377854E+06	
1.709649E-06	2.421512E+06	2.353418E+06	2.551739E+06	3.065197E+06	1.964845E+06	1.976609E+06	2.036265E+06	1.466913E+06	2.550688E+06	4.366730E+06	1.552579E+06	2.622111E+06	3.071804E+06	2.505843E+06	1.809220E+06	2.262000E+06	4.346232E+06	1.714777E+06	2.174175E+06	1.254831E+06	2.986244E+06	2.540363E+06	2.993291E+06	2.234128E+06	2.406691E+06	1.559800E+06	1.410045E+06	1.389020E+06	1.240748E+06	2.668178E+06	1.765501E+06	2.493203E+06	1.473643E+06	1.544110E+06	2.462873E+06	2.636871E+06	1.956322E+06	3.521392E+06	2.624037E+06	2.774474E+06	3.171895E+06	2.303774E+06	2.599671E+06	3.058376E+06	2.859025E+06	1.634825E+06	1.781307E+06	4.268602E+06	1.448258E+06	2.632027E+06	1.687734E+06	2.116899E+06	1.520679E+06	1.050516E+06	2.399001E+06	2.132270E+06	1.730831E+06	1.599927E+06	1.703644E+06	2.207662E+06	2.261450E+06	2.790189E+06	2.741609E+06	3.329719E+06	1.803327E+06	2.015258E+06	9.457501E+06	2.219335E+06	3.087017E+06	1.685619E+06	5.230082E+06	2.655582E+06	1.790757E+06	2.058813E+06	3.015561E+06	2.173327E+06	1.855835E+06	1.991101E+06	1.708744E+06	1.655084E+06	2.072545E+06	2.689225E+06	1.955409E+06	2.607839E+06	1.940380E+06	2.402662E+06	1.780046E+06	1.465897E+06	5.635203E+06	1.144395E+06	1.973516E+06	2.069449E+06	4.303349E+06	1.545947E+06	1.527776E+06	2.499719E+06	1.966896E+06	1.577004E+06	7.369748E+06	1.531625E+06	2.332870E+06	
1.736221E-06	2.375043E+06	2.309082E+06	2.501878E+06	3.003865E+06	1.932179E+06	1.941606E+06	1.999868E+06	1.442244E+06	2.503371E+06	4.282644E+06	1.523461E+06	2.571559E+06	3.011094E+06	2.458220E+06	1.778454E+06	2.218906E+06	4.267346E+06	1.684061E+06	2.133606E+06	1.233348E+06	2.926830E+06	2.490854E+06	2.933228E+06	2.195330E+06	2.361368E+06	1.531758E+06	1.386037E+06	1.364984E+06	1.219545E+06	2.616812E+06	1.734149E+06	2.446147E+06	1.449021E+06	1.517075E+06	2.417583E+06	2.586347E+06	1.918638E+06	3.456357E+06	2.573794E+06	2.720436E+06	3.110500E+06	2.259491E+06	2.549050E+06	2.997290E+06	2.803175E+06	1.606960E+06	1.719267E+06	4.180536E+06	1.422735E+06	2.582314E+06	1.658193E+06	2.074873E+06	1.494301E+06	1.032641E+06	2.351111E+06	2.091610E+06	1.694925E+06	1.571704E+06	1.674580E+06	2.165360E+06	2.217871E+06	2.735514E+06	2.690062E+06	3.268925E+06	1.770565E+06	1.976946E+06	9.276418E+06	2.177719E+06	3.025298E+06	1.657029E+06	5.132231E+06	2.601201E+06	1.760481E+06	2.023202E+06	2.957404E+06	2.133384E+06	1.823083E+06	1.954006E+06	1.680212E+06	1.625191E+06	2.033868E+06	2.632379E+06	1.921388E+06	2.555327E+06	1.905540E+06	2.357290E+06	1.749092E+06	1.438792E+06	5.456581E+06	1.125506E+06	1.937469E+06	2.034161E+06	4.210219E+06	1.519549E+06	1.501930E+06	2.451857E+06	1.931513E+06	1.549190E+06	7.228820E+06	1.504642E+06	2.288734E+06	
1.763206E-06	2.329467E+06	2.265582E+06	2.452990E+06	2.943766E+06	1.900020E+06	1.907211E+06	1.964121E+06	1.417983E+06	2.456931E+06	4.200185E+06	1.494889E+06	2.521983E+06	2.951585E+06	2.411502E+06	1.748265E+06	2.176631E+06	4.189891E+06	1.653893E+06	2.093793E+06	1.212224E+06	2.868603E+06	2.442307E+06	2.874331E+06	2.157183E+06	2.316897E+06	1.504211E+06	1.362423E+06	1.341358E+06	1.198691E+06	2.566433E+06	1.703341E+06	2.399977E+06	1.424796E+06	1.490502E+06	2.373078E+06	2.536790E+06	1.881679E+06	3.392507E+06	2.524513E+06	2.667454E+06	3.050294E+06	2.216059E+06	2.499413E+06	2.937411E+06	2.748406E+06	1.579562E+06	1.660266E+06	4.094286E+06	1.397667E+06	2.533540E+06	1.629163E+06	2.033671E+06	1.468362E+06	1.015064E+06	2.303935E+06	2.051724E+06	1.659734E+06	1.543969E+06	1.645998E+06	2.123867E+06	2.175128E+06	2.681909E+06	2.639477E+06	3.209233E+06	1.738397E+06	1.939362E+06	9.098731E+06	2.136883E+06	2.964814E+06	1.628913E+06	5.036211E+06	2.547956E+06	1.730699E+06	1.988197E+06	2.900368E+06	2.094150E+06	1.790904E+06	1.917601E+06	1.652126E+06	1.595837E+06	1.995911E+06	2.576796E+06	1.887952E+06	2.504266E+06	1.871324E+06	2.312773E+06	1.718663E+06	1.412185E+06	5.282050E+06	1.106920E+06	1.902073E+06	1.999426E+06	4.118887E+06	1.493600E+06	1.476509E+06	2.404912E+06	1.896703E+06	1.521859E+06	7.090525E+06	1.478126E+06	2.245431E+06	
1.790611E-06	2.284767E+06	2.222902E+06	2.405056E+06	2.884873E+06	1.868360E+06	1.873416E+06	1.929012E+06	1.394123E+06	2.411352E+06	4.119320E+06	1.466851E+06	2.473363E+06	2.893255E+06	2.365672E+06	1.718638E+06	2.135159E+06	4.113841E+06	1.624262E+06	2.054723E+06	1.191453E+06	2.811536E+06	2.394704E+06	2.816579E+06	2.119676E+06	2.273263E+06	1.477151E+06	1.339199E+06	1.318136E+06	1.178181E+06	2.517023E+06	1.673066E+06	2.354678E+06	1.400963E+06	1.464383E+06	2.329342E+06	2.488181E+06	1.845432E+06	3.329819E+06	2.476174E+06	2.615505E+06	2.991252E+06	2.173461E+06	2.450740E+06	2.878716E+06	2.694695E+06	1.552625E+06	1.604142E+06	4.009816E+06	1.373047E+06	2.485686E+06	1.600633E+06	1.993278E+06	1.442857E+06	9.977800E+05	2.257485E+06	2.012597E+06	1.625244E+06	1.516714E+06	1.617890E+06	2.083165E+06	2.133207E+06	2.629354E+06	2.589836E+06	3.150623E+06	1.706813E+06	1.902491E+06	8.924360E+06	2.096811E+06	2.905540E+06	1.601265E+06	4.941987E+06	2.495821E+06	1.701403E+06	1.953787E+06	2.844430E+06	2.055614E+06	1.759289E+06	1.881873E+06	1.624479E+06	1.567013E+06	1.958659E+06	2.522445E+06	1.855092E+06	2.454589E+06	1.837720E+06	2.269095E+06	1.688750E+06	1.386069E+06	5.111616E+06	1.088635E+06	1.867316E+06	1.965237E+06	4.029329E+06	1.468093E+06	1.451509E+06	2.358866E+06	1.862462E+06	1.495003E+06	6.954803E+06	1.452070E+06	2.202947E+06	
1.818442E-06	2.240927E+06	2.181027E+06	2.358056E+06	2.827162E+06	1.837193E+06	1.840209E+06	1.894530E+06	1.370659E+06	2.366618E+06	4.040016E+06	1.439338E+06	2.425682E+06	2.836079E+06	2.320711E+06	1.689557E+06	2.094476E+06	4.039169E+06	1.595160E+06	2.016381E+06	1.171030E+06	2.755607E+06	2.348025E+06	2.759953E+06	2.082798E+06	2.230449E+06	1.450570E+06	1.316357E+06	1.295310E+06	1.158009E+06	2.468562E+06	1.643316E+06	2.310231E+06	1.377516E+06	1.438710E+06	2.286360E+06	2.440502E+06	1.809883E+06	3.268268E+06	2.428760E+06	2.564571E+06	2.933352E+06	2.131680E+06	2.403013E+06	2.821181E+06	2.642024E+06	1.526140E+06	1.550738E+06	3.927088E+06	1.348865E+06	2.438734E+06	1.572597E+06	1.953679E+06	1.417778E+06	9.807846E+05	2.211771E+06	1.974214E+06	1.591442E+06	1.489932E+06	1.590249E+06	2.043241E+06	2.092091E+06	2.577826E+06	2.541121E+06	3.093074E+06	1.675802E+06	1.866320E+06	8.753228E+06	2.057490E+06	2.847452E+06	1.574076E+06	4.849525E+06	2.444771E+06	1.672585E+06	1.919961E+06	2.789568E+06	2.017764E+06	1.728226E+06	1.846810E+06	1.597267E+06	1.538710E+06	1.922101E+06	2.469295E+06	1.822797E+06	2.406234E+06	1.804719E+06	2.226240E+06	1.659345E+06	1.360433E+06	4.945276E+06	1.070645E+06	1.833186E+06	1.931587E+06	3.941524E+06	1.443022E+06	1.426921E+06	2.313702E+06	1.828785E+06	1.468613E+06	6.821596E+06	1.426467E+06	2.161265E+06	
1.846705E-06	2.197930E+06	2.139940E+06	2.311972E+06	2.770609E+06	1.806513E+06	1.807580E+06	1.860662E+06	1.347584E+06	2.322711E+06	3.962242E+06	1.412341E+06	2.378921E+06	2.780033E+06	2.276605E+06	1.661006E+06	2.054565E+06	3.965851E+06	1.566577E+06	1.978754E+06	1.150948E+06	2.700792E+06	2.302253E+06	2.704431E+06	2.046541E+06	2.188440E+06	1.424460E+06	1.293893E+06	1.272875E+06	1.138171E+06	2.421032E+06	1.614082E+06	2.266621E+06	1.354448E+06	1.413477E+06	2.244116E+06	2.393734E+06	1.775017E+06	3.207832E+06	2.382252E+06	2.514629E+06	2.876571E+06	2.090701E+06	2.356213E+06	2.764781E+06	2.590372E+06	1.500101E+06	1.499905E+06	3.846068E+06	1.325114E+06	2.392668E+06	1.545044E+06	1.914860E+06	1.393119E+06	9.640729E+05	2.166802E+06	1.936561E+06	1.558315E+06	1.463613E+06	1.563067E+06	2.004078E+06	2.051765E+06	2.527306E+06	2.493313E+06	3.036568E+06	1.645354E+06	1.830835E+06	8.585257E+06	2.018904E+06	2.790525E+06	1.547340E+06	4.758791E+06	2.394781E+06	1.644239E+06	1.886712E+06	2.735763E+06	1.980589E+06	1.697706E+06	1.812399E+06	1.570482E+06	1.510918E+06	1.886223E+06	2.417316E+06	1.791057E+06	2.359138E+06	1.772309E+06	2.184191E+06	1.630441E+06	1.335270E+06	4.783027E+06	1.052946E+06	1.799672E+06	1.898471E+06	3.855449E+06	1.418377E+06	1.402741E+06	2.269403E+06	1.795664E+06	1.442683E+06	6.690847E+06	1.401307E+06	2.120370E+06	
1.875408E-06	2.155759E+06	2.099627E+06	2.266786E+06	2.715189E+06	1.776312E+06	1.775521E+06	1.827399E+06	1.324891E+06	2.279618E+06	3.885968E+06	1.385848E+06	2.333062E+06	2.725096E+06	2.233336E+06	1.632972E+06	2.015413E+06	3.893860E+06	1.538504E+06	1.941829E+06	1.131204E+06	2.647069E+06	2.257370E+06	2.649995E+06	2.010893E+06	2.147221E+06	1.398811E+06	1.271800E+06	1.250823E+06	1.118662E+06	2.374415E+06	1.585356E+06	2.223832E+06	1.331756E+06	1.388676E+06	2.202596E+06	2.347861E+06	1.740822E+06	3.148489E+06	2.336632E+06	2.465661E+06	2.820888E+06	2.050509E+06	2.310322E+06	2.709495E+06	2.539720E+06	1.474499E+06	1.451501E+06	3.766719E+06	1.301786E+06	2.347471E+06	1.517969E+06	1.876805E+06	1.368873E+06	9.476404E+05	2.122585E+06	1.899624E+06	1.525850E+06	1.437752E+06	1.536338E+06	1.965663E+06	2.012214E+06	2.477774E+06	2.446395E+06	2.981085E+06	1.615457E+06	1.796024E+06	8.420375E+06	1.981041E+06	2.734736E+06	1.521050E+06	4.669752E+06	2.345827E+06	1.616357E+06	1.854028E+06	2.682994E+06	1.944079E+06	1.667720E+06	1.778628E+06	1.544119E+06	1.483627E+06	1.851012E+06	2.366479E+06	1.759864E+06	2.313245E+06	1.740480E+06	2.142935E+06	1.602027E+06	1.310570E+06	4.624862E+06	1.035533E+06	1.766763E+06	1.865881E+06	3.771079E+06	1.394153E+06	1.378960E+06	2.225952E+06	1.763096E+06	1.417204E+06	6.562500E+06	1.376585E+06	2.080247E+06	
1.904556E-06	2.114398E+06	2.060074E+06	2.222479E+06	2.660880E+06	1.746586E+06	1.744020E+06	1.794729E+06	1.302574E+06	2.237321E+06	3.811162E+06	1.359852E+06	2.288087E+06	2.671244E+06	2.190888E+06	1.605439E+06	1.977005E+06	3.823171E+06	1.510931E+06	1.905592E+06	1.111791E+06	2.594416E+06	2.213359E+06	2.596624E+06	1.975846E+06	2.106776E+06	1.373617E+06	1.250074E+06	1.229149E+06	1.099476E+06	2.328693E+06	1.557128E+06	2.181849E+06	1.309431E+06	1.364299E+06	2.161785E+06	2.302864E+06	1.707285E+06	3.090217E+06	2.291884E+06	2.417648E+06	2.766281E+06	2.011087E+06	2.265322E+06	2.655298E+06	2.490047E+06	1.449329E+06	1.405387E+06	3.689009E+06	1.278874E+06	2.303126E+06	1.491361E+06	1.839502E+06	1.345034E+06	9.314826E+05	2.079129E+06	1.863389E+06	1.494035E+06	1.412339E+06	1.510054E+06	1.927982E+06	1.973422E+06	2.429211E+06	2.400349E+06	2.926607E+06	1.586104E+06	1.761873E+06	8.258509E+06	1.943886E+06	2.680061E+06	1.495199E+06	4.582376E+06	2.297886E+06	1.588931E+06	1.821901E+06	2.631239E+06	1.908222E+06	1.638258E+06	1.745485E+06	1.518172E+06	1.456829E+06	1.816456E+06	2.316754E+06	1.729207E+06	2.268497E+06	1.709220E+06	2.102455E+06	1.574098E+06	1.286325E+06	4.470771E+06	1.018401E+06	1.734447E+06	1.833811E+06	3.688394E+06	1.370342E+06	1.355574E+06	2.183333E+06	1.731073E+06	1.392168E+06	6.436502E+06	1.352291E+06	2.040881E+06	
1.934158E-06	2.073833E+06	2.021265E+06	2.179036E+06	2.607659E+06	1.717326E+06	1.713069E+06	1.762642E+06	1.280628E+06	2.195807E+06	3.737796E+06	1.334342E+06	2.243979E+06	2.618457E+06	2.149245E+06	1.578394E+06	1.939326E+06	3.753762E+06	1.483849E+06	1.870030E+06	1.092704E+06	2.542811E+06	2.170202E+06	2.544300E+06	1.941390E+06	2.067092E+06	1.348870E+06	1.228708E+06	1.207845E+06	1.080608E+06	2.283849E+06	1.529391E+06	2.140656E+06	1.287470E+06	1.340341E+06	2.121669E+06	2.258728E+06	1.674393E+06	3.032994E+06	2.247990E+06	2.370570E+06	2.712729E+06	1.972422E+06	2.221196E+06	2.602170E+06	2.441336E+06	1.424582E+06	1.361431E+06	3.612903E+06	1.256369E+06	2.259616E+06	1.465213E+06	1.802937E+06	1.321596E+06	9.155950E+05	2.036438E+06	1.827843E+06	1.462857E+06	1.387367E+06	1.484208E+06	1.891019E+06	1.935375E+06	2.381596E+06	2.355159E+06	2.873114E+06	1.557282E+06	1.728369E+06	8.099589E+06	1.907427E+06	2.626478E+06	1.469780E+06	4.496632E+06	2.250935E+06	1.561956E+06	1.790321E+06	2.580480E+06	1.873008E+06	1.609311E+06	1.712958E+06	1.492636E+06	1.430515E+06	1.782542E+06	2.268116E+06	1.699077E+06	2.224841E+06	1.678520E+06	2.062737E+06	1.546645E+06	1.262527E+06	4.320741E+06	1.001547E+06	1.702714E+06	1.802255E+06	3.607369E+06	1.346937E+06	1.332575E+06	2.141530E+06	1.699591E+06	1.367568E+06	6.312801E+06	1.328420E+06	2.002259E+06	
1.964220E-06	2.034046E+06	1.983187E+06	2.136438E+06	2.555504E+06	1.688529E+06	1.682658E+06	1.731128E+06	1.259045E+06	2.155061E+06	3.665840E+06	1.309310E+06	2.200720E+06	2.566712E+06	2.108393E+06	1.551824E+06	1.902363E+06	3.685606E+06	1.457251E+06	1.835131E+06	1.073937E+06	2.492232E+06	2.127883E+06	2.493004E+06	1.907515E+06	2.028153E+06	1.324561E+06	1.207697E+06	1.186907E+06	1.062054E+06	2.239866E+06	1.502136E+06	2.100239E+06	1.265867E+06	1.316793E+06	2.082234E+06	2.215435E+06	1.642133E+06	2.976800E+06	2.204934E+06	2.324409E+06	2.660211E+06	1.934497E+06	2.177926E+06	2.550088E+06	2.393567E+06	1.400252E+06	1.319507E+06	3.538369E+06	1.234265E+06	2.216927E+06	1.439518E+06	1.767095E+06	1.298552E+06	8.999733E+05	1.994518E+06	1.792973E+06	1.432305E+06	1.362829E+06	1.458793E+06	1.854762E+06	1.898058E+06	2.334912E+06	2.310808E+06	2.820589E+06	1.528983E+06	1.695502E+06	7.943548E+06	1.871650E+06	2.573964E+06	1.444785E+06	4.412487E+06	2.204951E+06	1.535424E+06	1.759279E+06	2.530698E+06	1.838426E+06	1.580870E+06	1.681036E+06	1.467505E+06	1.404675E+06	1.749259E+06	2.220535E+06	1.669466E+06	2.182226E+06	1.648371E+06	2.023767E+06	1.519660E+06	1.239167E+06	4.174754E+06	9.849662E+05	1.671553E+06	1.771206E+06	3.527982E+06	1.323930E+06	1.309958E+06	2.100526E+06	1.668644E+06	1.343397E+06	6.191346E+06	1.304964E+06	1.964366E+06	
