x	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
2.005505E-06	-7.187641E+02	-4.694230E+02	-3.183169E+03	1.507347E+02	-4.158840E+02	2.192859E+03	-4.453834E+03	-1.507110E+03	1.971025E+03	-5.849892E+02	-1.511178E+03	5.792444E+02	-5.331961E+03	1.756555E+03	2.522519E+03	-6.951893E+02	-1.083900E+03	-1.778239E+03	3.114045E+03	6.879336E+02	-2.521026E+03	-9.306265E+02	1.900593E+03	-1.639530E+03	8.805163E-01	-1.605160E+03	1.563839E+02	-1.654720E+02	-5.437167E+02	1.195790E+03	1.360267E+03	3.062754E+03	-9.390890E+01	1.213732E+03	-2.126193E+03	1.164597E+02	2.266034E+03	7.820596E+03	7.104522E+03	-2.026901E+03	2.662567E+02	-5.240951E+02	4.432092E+03	6.792133E+02	-4.820228E+02	-5.346827E+03	1.003840E+02	2.687508E+03	5.017032E+01	-1.355416E+03	-2.026272E+03	-1.268135E+03	-4.818039E+03	-6.831114E+03	-1.407973E+01	-4.502061E+03	9.790374E+01	-4.494116E+03	2.222252E+02	-5.542869E+02	-1.095272E+04	2.151914E+02	1.624792E+02	-2.686295E+03	-1.665315E+03	-2.318249E+03	5.112838E+02	-2.962967E+02	-7.457604E+02	-1.264494E+04	1.708985E+03	2.309578E+03	3.231516E+02	-6.057789E+03	-1.762046E+03	1.832944E+01	-3.970497E+03	-1.178069E+03	-4.196020E+03	-2.191919E+03	-1.259019E+03	-1.583178E+03	5.401186E+02	-1.121259E+03	-8.415114E+03	1.119013E+02	-3.432024E+02	2.851149E+03	-8.860522E+02	-3.950331E+02	-1.640860E+03	-1.968003E+02	2.597450E+03	-2.200119E+03	2.812452E+03	-3.708811E+03	7.990810E+02	2.651669E+03	6.553622E+02	-4.735295E+02	-7.987832E+01	
2.039479E-06	-7.079409E+02	-4.530912E+02	-3.138295E+03	1.507117E+02	-4.111284E+02	2.162808E+03	-4.401543E+03	-1.482649E+03	1.951990E+03	-5.801403E+02	-1.497349E+03	5.677893E+02	-5.256057E+03	1.729046E+03	2.491598E+03	-6.870477E+02	-1.065292E+03	-1.762735E+03	3.086508E+03	6.807991E+02	-2.498998E+03	-9.145797E+02	1.868912E+03	-1.614918E+03	-1.306192E+01	-1.582053E+03	1.622353E+02	-1.629445E+02	-5.473109E+02	1.180797E+03	1.338480E+03	3.016778E+03	-9.349856E+01	1.191222E+03	-2.104077E+03	1.142594E+02	2.222253E+03	7.704040E+03	7.015229E+03	-2.004659E+03	2.626312E+02	-5.165474E+02	4.385599E+03	6.726013E+02	-4.719126E+02	-5.265694E+03	9.931206E+01	2.646213E+03	4.920636E+01	-1.327995E+03	-1.990276E+03	-1.247817E+03	-4.765278E+03	-6.761034E+03	-1.427831E+01	-4.443889E+03	9.567271E+01	-4.429496E+03	2.151773E+02	-5.477159E+02	-1.078436E+04	2.116963E+02	1.599066E+02	-2.646327E+03	-1.639549E+03	-2.284799E+03	5.033876E+02	-2.910023E+02	-7.389775E+02	-1.250396E+04	1.685725E+03	2.276508E+03	3.066539E+02	-5.921624E+03	-1.734176E+03	1.707397E+01	-3.803769E+03	-1.163779E+03	-4.130922E+03	-2.172180E+03	-1.244335E+03	-1.557049E+03	5.332108E+02	-1.106579E+03	-8.271266E+03	1.112053E+02	-3.372924E+02	2.825465E+03	-8.744680E+02	-3.948799E+02	-1.619098E+03	-1.945685E+02	2.562398E+03	-2.174237E+03	2.773766E+03	-3.665209E+03	7.831170E+02	2.610850E+03	6.459606E+02	-4.766306E+02	-7.803613E+01	
2.074028E-06	-6.972566E+02	-4.370044E+02	-3.094034E+03	1.506675E+02	-4.064270E+02	2.133150E+03	-4.349846E+03	-1.458563E+03	1.933140E+03	-5.753240E+02	-1.483630E+03	5.565321E+02	-5.181203E+03	1.701943E+03	2.461053E+03	-6.789977E+02	-1.046980E+03	-1.747317E+03	3.059164E+03	6.737244E+02	-2.477133E+03	-8.987920E+02	1.837715E+03	-1.590656E+03	-2.670413E+01	-1.559254E+03	1.679356E+02	-1.604495E+02	-5.507361E+02	1.165985E+03	1.317020E+03	2.971459E+03	-9.308631E+01	1.169081E+03	-2.082187E+03	1.120920E+02	2.179181E+03	7.589064E+03	6.926873E+03	-1.982620E+03	2.590515E+02	-5.091052E+02	4.339586E+03	6.660486E+02	-4.619713E+02	-5.185727E+03	9.825127E+01	2.605526E+03	4.825740E+01	-1.301024E+03	-1.954852E+03	-1.227802E+03	-4.713091E+03	-6.691613E+03	-1.447105E+01	-4.386442E+03	9.347777E+01	-4.365773E+03	2.082746E+02	-5.412197E+02	-1.061803E+04	2.082528E+02	1.573699E+02	-2.606932E+03	-1.614162E+03	-2.251816E+03	4.956079E+02	-2.857913E+02	-7.322540E+02	-1.236246E+04	1.662770E+03	2.243892E+03	2.904970E+02	-5.787411E+03	-1.706723E+03	1.584261E+01	-3.641669E+03	-1.149657E+03	-4.066693E+03	-2.152610E+03	-1.229821E+03	-1.531329E+03	5.263897E+02	-1.092085E+03	-8.129669E+03	1.105060E+02	-3.314796E+02	2.800013E+03	-8.630328E+02	-3.946600E+02	-1.597618E+03	-1.923616E+02	2.527800E+03	-2.148657E+03	2.735587E+03	-3.622112E+03	7.674253E+02	2.570627E+03	6.366845E+02	-4.796085E+02	-7.622803E+01	
2.109163E-06	-6.867119E+02	-4.211668E+02	-3.050375E+03	1.506029E+02	-4.017794E+02	2.103879E+03	-4.298735E+03	-1.434843E+03	1.914477E+03	-5.705410E+02	-1.470023E+03	5.454693E+02	-5.107385E+03	1.675238E+03	2.430879E+03	-6.710383E+02	-1.028958E+03	-1.731982E+03	3.032014E+03	6.667090E+02	-2.455433E+03	-8.832587E+02	1.806994E+03	-1.566739E+03	-4.005600E+01	-1.536757E+03	1.734893E+02	-1.579867E+02	-5.539976E+02	1.151353E+03	1.295884E+03	2.926790E+03	-9.267230E+01	1.147301E+03	-2.060522E+03	1.099568E+02	2.136804E+03	7.475643E+03	6.839439E+03	-1.960782E+03	2.555168E+02	-5.017670E+02	4.294050E+03	6.595553E+02	-4.521951E+02	-5.106907E+03	9.720173E+01	2.565439E+03	4.732305E+01	-1.274494E+03	-1.919989E+03	-1.208085E+03	-4.661473E+03	-6.622849E+03	-1.465803E+01	-4.329710E+03	9.131822E+01	-4.302933E+03	2.015142E+02	-5.347974E+02	-1.045369E+04	2.048604E+02	1.548681E+02	-2.568102E+03	-1.589146E+03	-2.219294E+03	4.879420E+02	-2.806622E+02	-7.255903E+02	-1.222015E+04	1.640118E+03	2.211724E+03	2.746728E+02	-5.655169E+03	-1.679681E+03	1.463497E+01	-3.484642E+03	-1.135703E+03	-4.003320E+03	-2.133211E+03	-1.215475E+03	-1.506012E+03	5.196540E+02	-1.077774E+03	-7.990286E+03	1.098038E+02	-3.257626E+02	2.774793E+03	-8.517439E+02	-3.943748E+02	-1.576415E+03	-1.901796E+02	2.493652E+03	-2.123376E+03	2.697910E+03	-3.579515E+03	7.520012E+02	2.530991E+03	6.275316E+02	-4.824681E+02	-7.445355E+01	
2.144893E-06	-6.763075E+02	-4.055823E+02	-3.007311E+03	1.505186E+02	-3.971850E+02	2.074989E+03	-4.248205E+03	-1.411486E+03	1.896000E+03	-5.657921E+02	-1.456528E+03	5.345972E+02	-5.034588E+03	1.648925E+03	2.401073E+03	-6.631685E+02	-1.011221E+03	-1.716732E+03	3.005061E+03	6.597523E+02	-2.433898E+03	-8.679754E+02	1.776740E+03	-1.543162E+03	-5.312701E+01	-1.514559E+03	1.789007E+02	-1.555554E+02	-5.571010E+02	1.136898E+03	1.275065E+03	2.882759E+03	-9.225668E+01	1.125876E+03	-2.039081E+03	1.078531E+02	2.095109E+03	7.363756E+03	6.752911E+03	-1.939142E+03	2.520266E+02	-4.945311E+02	4.248989E+03	6.531215E+02	-4.425804E+02	-5.029216E+03	9.616350E+01	2.525941E+03	4.640292E+01	-1.248395E+03	-1.885677E+03	-1.188662E+03	-4.610421E+03	-6.554737E+03	-1.483937E+01	-4.273685E+03	8.919334E+01	-4.240962E+03	1.948932E+02	-5.284480E+02	-1.029128E+04	2.015185E+02	1.524002E+02	-2.529828E+03	-1.564495E+03	-2.187225E+03	4.803875E+02	-2.756135E+02	-7.189867E+02	-1.207677E+04	1.617763E+03	2.179996E+03	2.591729E+02	-5.524913E+03	-1.653045E+03	1.345063E+01	-3.333095E+03	-1.121915E+03	-3.940793E+03	-2.113984E+03	-1.201296E+03	-1.481090E+03	5.130028E+02	-1.063645E+03	-7.853081E+03	1.090989E+02	-3.201400E+02	2.749808E+03	-8.405991E+02	-3.940254E+02	-1.555487E+03	-1.880224E+02	2.459947E+03	-2.098393E+03	2.660727E+03	-3.537414E+03	7.368398E+02	2.491933E+03	6.184994E+02	-4.852143E+02	-7.271217E+01	
2.181228E-06	-6.660440E+02	-3.902543E+02	-2.964833E+03	1.504157E+02	-3.926434E+02	2.046476E+03	-4.198250E+03	-1.388484E+03	1.877710E+03	-5.610778E+02	-1.443145E+03	5.239125E+02	-4.962797E+03	1.622999E+03	2.371631E+03	-6.553874E+02	-9.937654E+02	-1.701566E+03	2.978304E+03	6.528537E+02	-2.412531E+03	-8.529377E+02	1.746946E+03	-1.519919E+03	-6.592621E+01	-1.492654E+03	1.841741E+02	-1.531551E+02	-5.600512E+02	1.122619E+03	1.254559E+03	2.839358E+03	-9.183958E+01	1.104800E+03	-2.017865E+03	1.057804E+02	2.054082E+03	7.253380E+03	6.667276E+03	-1.917697E+03	2.485803E+02	-4.873960E+02	4.204400E+03	6.467471E+02	-4.331237E+02	-4.952637E+03	9.513663E+01	2.487023E+03	4.549665E+01	-1.222718E+03	-1.851907E+03	-1.169527E+03	-4.559932E+03	-6.487272E+03	-1.501517E+01	-4.218357E+03	8.710245E+01	-4.179847E+03	1.884087E+02	-5.221706E+02	-1.013077E+04	1.982267E+02	1.499654E+02	-2.492103E+03	-1.540204E+03	-2.155603E+03	4.729421E+02	-2.706439E+02	-7.124436E+02	-1.193207E+04	1.595703E+03	2.148703E+03	2.439896E+02	-5.396656E+03	-1.626807E+03	1.228920E+01	-3.187404E+03	-1.108291E+03	-3.879102E+03	-2.094929E+03	-1.187283E+03	-1.456559E+03	5.064348E+02	-1.049694E+03	-7.718016E+03	1.083917E+02	-3.146104E+02	2.725058E+03	-8.295959E+02	-3.936132E+02	-1.534831E+03	-1.858899E+02	2.426678E+03	-2.073704E+03	2.624031E+03	-3.495802E+03	7.219364E+02	2.453443E+03	6.095858E+02	-4.878513E+02	-7.100340E+01	
2.218179E-06	-6.559216E+02	-3.751860E+02	-2.922932E+03	1.502947E+02	-3.881541E+02	2.018333E+03	-4.148864E+03	-1.365831E+03	1.859608E+03	-5.563988E+02	-1.429874E+03	5.134117E+02	-4.891999E+03	1.597453E+03	2.342548E+03	-6.476940E+02	-9.765860E+02	-1.686482E+03	2.951746E+03	6.460129E+02	-2.391332E+03	-8.381411E+02	1.717604E+03	-1.497005E+03	-7.846230E+01	-1.471037E+03	1.893135E+02	-1.507854E+02	-5.628533E+02	1.108512E+03	1.234361E+03	2.796576E+03	-9.142112E+01	1.084066E+03	-1.996870E+03	1.037382E+02	2.013710E+03	7.144493E+03	6.582522E+03	-1.896446E+03	2.451773E+02	-4.803602E+02	4.160282E+03	6.404321E+02	-4.238217E+02	-4.877153E+03	9.412115E+01	2.448677E+03	4.460389E+01	-1.197455E+03	-1.818669E+03	-1.150677E+03	-4.510000E+03	-6.420449E+03	-1.518551E+01	-4.163718E+03	8.504490E+01	-4.119576E+03	1.820580E+02	-5.159644E+02	-9.972103E+03	1.949844E+02	1.475628E+02	-2.454919E+03	-1.516267E+03	-2.124421E+03	4.656034E+02	-2.657521E+02	-7.059614E+02	-1.178584E+04	1.573934E+03	2.117837E+03	2.291153E+02	-5.270409E+03	-1.600963E+03	1.115030E+01	-3.047914E+03	-1.094830E+03	-3.818235E+03	-2.076048E+03	-1.173434E+03	-1.432411E+03	4.999491E+02	-1.035919E+03	-7.585058E+03	1.076822E+02	-3.091725E+02	2.700544E+03	-8.187321E+02	-3.931394E+02	-1.514441E+03	-1.837820E+02	2.393842E+03	-2.049305E+03	2.587815E+03	-3.454676E+03	7.072863E+02	2.415511E+03	6.007885E+02	-4.903834E+02	-6.932676E+01	
2.255756E-06	-6.459407E+02	-3.603801E+02	-2.881599E+03	1.501565E+02	-3.837167E+02	1.990557E+03	-4.100039E+03	-1.343523E+03	1.841692E+03	-5.517556E+02	-1.416715E+03	5.030916E+02	-4.822179E+03	1.572281E+03	2.313820E+03	-6.400873E+02	-9.596786E+02	-1.671483E+03	2.925386E+03	6.392294E+02	-2.370302E+03	-8.235816E+02	1.688707E+03	-1.474415E+03	-9.074358E+01	-1.449704E+03	1.943228E+02	-1.484458E+02	-5.655120E+02	1.094576E+03	1.214465E+03	2.754404E+03	-9.100143E+01	1.063669E+03	-1.976097E+03	1.017258E+02	1.973980E+03	7.037073E+03	6.498635E+03	-1.875386E+03	2.418170E+02	-4.734221E+02	4.116631E+03	6.341765E+02	-4.146711E+02	-4.802747E+03	9.311708E+01	2.410894E+03	4.372430E+01	-1.172597E+03	-1.785954E+03	-1.132107E+03	-4.460622E+03	-6.354265E+03	-1.535051E+01	-4.109759E+03	8.302003E+01	-4.060135E+03	1.758383E+02	-5.098285E+02	-9.815243E+03	1.917910E+02	1.451915E+02	-2.418266E+03	-1.492679E+03	-2.093673E+03	4.583692E+02	-2.609366E+02	-6.995401E+02	-1.163787E+04	1.552451E+03	2.087393E+03	2.145425E+02	-5.146182E+03	-1.575506E+03	1.003353E+01	-2.914940E+03	-1.081530E+03	-3.758182E+03	-2.057340E+03	-1.159747E+03	-1.408640E+03	4.935445E+02	-1.022319E+03	-7.454172E+03	1.069708E+02	-3.038249E+02	2.676268E+03	-8.080055E+02	-3.926052E+02	-1.494317E+03	-1.816984E+02	2.361431E+03	-2.025195E+03	2.552073E+03	-3.414030E+03	6.928851E+02	2.378130E+03	5.921052E+02	-4.928149E+02	-6.768176E+01	
2.293969E-06	-6.361015E+02	-3.458387E+02	-2.840826E+03	1.500017E+02	-3.793307E+02	1.963142E+03	-4.051771E+03	-1.321554E+03	1.823963E+03	-5.471487E+02	-1.403669E+03	4.929490E+02	-4.753324E+03	1.547478E+03	2.285443E+03	-6.325665E+02	-9.430386E+02	-1.656566E+03	2.899227E+03	6.325026E+02	-2.349442E+03	-8.092549E+02	1.660247E+03	-1.452145E+03	-1.027780E+02	-1.428651E+03	1.992058E+02	-1.461357E+02	-5.680319E+02	1.080809E+03	1.194866E+03	2.712834E+03	-9.058063E+01	1.043602E+03	-1.955545E+03	9.974281E+01	1.934881E+03	6.931100E+03	6.415602E+03	-1.854516E+03	2.384990E+02	-4.665804E+02	4.073444E+03	6.279802E+02	-4.056688E+02	-4.729402E+03	9.212445E+01	2.373664E+03	4.285756E+01	-1.148138E+03	-1.753753E+03	-1.113813E+03	-4.411794E+03	-6.288715E+03	-1.551024E+01	-4.056472E+03	8.102724E+01	-4.001513E+03	1.697472E+02	-5.037620E+02	-9.660149E+03	1.886461E+02	1.428509E+02	-2.382138E+03	-1.469432E+03	-2.063353E+03	4.512373E+02	-2.561963E+02	-6.931800E+02	-1.148797E+04	1.531253E+03	2.057364E+03	2.002642E+02	-5.023981E+03	-1.550429E+03	8.938545E+00	-2.788765E+03	-1.068390E+03	-3.698933E+03	-2.038806E+03	-1.146222E+03	-1.385240E+03	4.872199E+02	-1.008889E+03	-7.325323E+03	1.062578E+02	-2.985662E+02	2.652230E+03	-7.974138E+02	-3.920120E+02	-1.474453E+03	-1.796392E+02	2.329441E+03	-2.001370E+03	2.516798E+03	-3.373858E+03	6.787284E+02	2.341290E+03	5.835340E+02	-4.951494E+02	-6.606791E+01	
2.332830E-06	-6.264039E+02	-3.315641E+02	-2.800606E+03	1.498311E+02	-3.749956E+02	1.936083E+03	-4.004054E+03	-1.299918E+03	1.806421E+03	-5.425784E+02	-1.390736E+03	4.829805E+02	-4.685419E+03	1.523038E+03	2.257413E+03	-6.251306E+02	-9.266618E+02	-1.641732E+03	2.873269E+03	6.258320E+02	-2.328752E+03	-7.951570E+02	1.632218E+03	-1.430189E+03	-1.145732E+02	-1.407873E+03	2.039659E+02	-1.438548E+02	-5.704175E+02	1.067209E+03	1.175560E+03	2.671855E+03	-9.015884E+01	1.023861E+03	-1.935212E+03	9.778858E+01	1.896400E+03	6.826553E+03	6.333412E+03	-1.833832E+03	2.352226E+02	-4.598335E+02	4.030719E+03	6.218430E+02	-3.968116E+02	-4.657103E+03	9.114326E+01	2.336980E+03	4.200335E+01	-1.124068E+03	-1.722056E+03	-1.095790E+03	-4.363512E+03	-6.223793E+03	-1.566482E+01	-4.003848E+03	7.906591E+01	-3.943697E+03	1.637819E+02	-4.977642E+02	-9.506782E+03	1.855491E+02	1.405401E+02	-2.346527E+03	-1.446524E+03	-2.033454E+03	4.442057E+02	-2.515298E+02	-6.868812E+02	-1.133598E+04	1.510334E+03	2.027744E+03	1.862735E+02	-4.903811E+03	-1.525729E+03	7.864968E+00	-2.669648E+03	-1.055407E+03	-3.640478E+03	-2.020446E+03	-1.132856E+03	-1.362205E+03	4.809745E+02	-9.956295E+02	-7.198478E+03	1.055433E+02	-2.933952E+02	2.628430E+03	-7.869550E+02	-3.913608E+02	-1.454847E+03	-1.776041E+02	2.297866E+03	-1.977827E+03	2.481983E+03	-3.334157E+03	6.648118E+02	2.304983E+03	5.750728E+02	-4.973908E+02	-6.448476E+01	
2.372349E-06	-6.168480E+02	-3.175577E+02	-2.760929E+03	1.496453E+02	-3.707109E+02	1.909375E+03	-3.956881E+03	-1.278609E+03	1.789066E+03	-5.380452E+02	-1.377915E+03	4.731832E+02	-4.618453E+03	1.498955E+03	2.229727E+03	-6.177787E+02	-9.105439E+02	-1.626981E+03	2.847512E+03	6.192173E+02	-2.308234E+03	-7.812840E+02	1.604613E+03	-1.408543E+03	-1.261365E+02	-1.387366E+03	2.086067E+02	-1.416025E+02	-5.726730E+02	1.053773E+03	1.156543E+03	2.631460E+03	-8.973615E+01	1.004439E+03	-1.915097E+03	9.586266E+01	1.858526E+03	6.723412E+03	6.252054E+03	-1.813333E+03	2.319873E+02	-4.531800E+02	3.988452E+03	6.157649E+02	-3.880967E+02	-4.585832E+03	9.017351E+01	2.300833E+03	4.116137E+01	-1.100381E+03	-1.690856E+03	-1.078035E+03	-4.315771E+03	-6.159496E+03	-1.581432E+01	-3.951879E+03	7.713545E+01	-3.886674E+03	1.579400E+02	-4.918342E+02	-9.355107E+03	1.824995E+02	1.382585E+02	-2.311424E+03	-1.423947E+03	-2.003970E+03	4.372723E+02	-2.469360E+02	-6.806438E+02	-1.118174E+04	1.489693E+03	1.998527E+03	1.725636E+02	-4.785676E+03	-1.501398E+03	6.812447E+00	-2.557820E+03	-1.042580E+03	-3.582806E+03	-2.002261E+03	-1.119649E+03	-1.339530E+03	4.748071E+02	-9.825367E+02	-7.073606E+03	1.048276E+02	-2.883106E+02	2.604868E+03	-7.766270E+02	-3.906530E+02	-1.435495E+03	-1.755930E+02	2.266700E+03	-1.954563E+03	2.447622E+03	-3.294922E+03	6.511311E+02	2.269201E+03	5.667196E+02	-4.995426E+02	-6.293182E+01	
2.412537E-06	-6.074335E+02	-3.038209E+02	-2.721789E+03	1.494449E+02	-3.664761E+02	1.883014E+03	-3.910247E+03	-1.257623E+03	1.771896E+03	-5.335494E+02	-1.365207E+03	4.635541E+02	-4.552411E+03	1.475224E+03	2.202381E+03	-6.105099E+02	-8.946808E+02	-1.612312E+03	2.821958E+03	6.126581E+02	-2.287886E+03	-7.676320E+02	1.577424E+03	-1.387202E+03	-1.374747E+02	-1.367125E+03	2.131315E+02	-1.393785E+02	-5.748026E+02	1.040500E+03	1.137809E+03	2.591640E+03	-8.931267E+01	9.853303E+02	-1.895198E+03	9.396454E+01	1.821247E+03	6.621657E+03	6.171515E+03	-1.793017E+03	2.287926E+02	-4.466185E+02	3.946641E+03	6.097456E+02	-3.795211E+02	-4.515576E+03	8.921520E+01	2.265215E+03	4.033135E+01	-1.077069E+03	-1.660144E+03	-1.060543E+03	-4.268568E+03	-6.095820E+03	-1.595884E+01	-3.900557E+03	7.523530E+01	-3.830434E+03	1.522190E+02	-4.859711E+02	-9.205089E+03	1.794967E+02	1.360053E+02	-2.276824E+03	-1.401697E+03	-1.974896E+03	4.304352E+02	-2.424135E+02	-6.744678E+02	-1.102511E+04	1.469324E+03	1.969708E+03	1.591282E+02	-4.669577E+03	-1.477432E+03	5.780634E+00	-2.453488E+03	-1.029908E+03	-3.525909E+03	-1.984250E+03	-1.106598E+03	-1.317208E+03	4.687166E+02	-9.696087E+02	-6.950673E+03	1.041109E+02	-2.833110E+02	2.581544E+03	-7.664277E+02	-3.898898E+02	-1.416394E+03	-1.736057E+02	2.235939E+03	-1.931576E+03	2.413709E+03	-3.256146E+03	6.376823E+02	2.233934E+03	5.584727E+02	-5.016082E+02	-6.140864E+01	
2.453407E-06	-5.981601E+02	-2.903548E+02	-2.683177E+03	1.492305E+02	-3.622909E+02	1.856995E+03	-3.864146E+03	-1.236955E+03	1.754912E+03	-5.290914E+02	-1.352611E+03	4.540901E+02	-4.487280E+03	1.451840E+03	2.175369E+03	-6.033233E+02	-8.790684E+02	-1.597726E+03	2.796605E+03	6.061537E+02	-2.267710E+03	-7.541971E+02	1.550645E+03	-1.366162E+03	-1.485947E+02	-1.347147E+03	2.175436E+02	-1.371824E+02	-5.768103E+02	1.027388E+03	1.119354E+03	2.552385E+03	-8.888851E+01	9.665303E+02	-1.875515E+03	9.209375E+01	1.784552E+03	6.521268E+03	6.091787E+03	-1.772882E+03	2.256379E+02	-4.401477E+02	3.905283E+03	6.037850E+02	-3.710821E+02	-4.446317E+03	8.826829E+01	2.230117E+03	3.951299E+01	-1.054124E+03	-1.629912E+03	-1.043310E+03	-4.221897E+03	-6.032758E+03	-1.609846E+01	-3.849873E+03	7.336490E+01	-3.774965E+03	1.466165E+02	-4.801743E+02	-9.056694E+03	1.765402E+02	1.337798E+02	-2.242718E+03	-1.379768E+03	-1.946225E+03	4.236925E+02	-2.379613E+02	-6.683533E+02	-1.086598E+04	1.449225E+03	1.941280E+03	1.459610E+02	-4.555514E+03	-1.453825E+03	4.769191E+00	-2.356834E+03	-1.017389E+03	-3.469775E+03	-1.966413E+03	-1.093703E+03	-1.295233E+03	4.627023E+02	-9.568434E+02	-6.829650E+03	1.033934E+02	-2.783952E+02	2.558459E+03	-7.563553E+02	-3.890724E+02	-1.397542E+03	-1.716421E+02	2.205576E+03	-1.908862E+03	2.380237E+03	-3.217826E+03	6.244611E+02	2.199176E+03	5.503300E+02	-5.035908E+02	-5.991474E+01	
2.494968E-06	-5.890262E+02	-2.771526E+02	-2.645088E+03	1.490022E+02	-3.581544E+02	1.831315E+03	-3.818573E+03	-1.216599E+03	1.738111E+03	-5.246705E+02	-1.340126E+03	4.447888E+02	-4.423050E+03	1.428799E+03	2.148689E+03	-5.962179E+02	-8.637031E+02	-1.583227E+03	2.771453E+03	5.997045E+02	-2.247705E+03	-7.409763E+02	1.524271E+03	-1.345418E+03	-1.594968E+02	-1.327429E+03	2.218436E+02	-1.350140E+02	-5.786977E+02	1.014434E+03	1.101175E+03	2.513690E+03	-8.846343E+01	9.480347E+02	-1.856044E+03	9.025002E+01	1.748435E+03	6.422230E+03	6.012873E+03	-1.752928E+03	2.225230E+02	-4.337664E+02	3.864371E+03	5.978824E+02	-3.627779E+02	-4.378045E+03	8.733263E+01	2.195534E+03	3.870624E+01	-1.031544E+03	-1.600153E+03	-1.026333E+03	-4.175752E+03	-5.970307E+03	-1.623309E+01	-3.799823E+03	7.152402E+01	-3.720257E+03	1.411307E+02	-4.744430E+02	-8.909923E+03	1.736297E+02	1.315818E+02	-2.209100E+03	-1.358157E+03	-1.917951E+03	4.170428E+02	-2.335785E+02	-6.622990E+02	-1.070442E+04	1.429393E+03	1.913240E+03	1.330590E+02	-4.443442E+03	-1.430572E+03	3.778147E+00	-2.267712E+03	-1.005020E+03	-3.414398E+03	-1.948747E+03	-1.080961E+03	-1.273602E+03	4.567629E+02	-9.442389E+02	-6.710509E+03	1.026754E+02	-2.735617E+02	2.535608E+03	-7.464079E+02	-3.882042E+02	-1.378934E+03	-1.697020E+02	2.175609E+03	-1.886419E+03	2.347202E+03	-3.179956E+03	6.114647E+02	2.164919E+03	5.422900E+02	-5.054905E+02	-5.844978E+01	
2.537234E-06	-5.800189E+02	-2.641559E+02	-2.607521E+03	1.487567E+02	-3.540645E+02	1.805975E+03	-3.773526E+03	-1.196558E+03	1.721472E+03	-5.202805E+02	-1.327751E+03	4.356523E+02	-4.359722E+03	1.406101E+03	2.122333E+03	-5.891926E+02	-8.485844E+02	-1.568856E+03	2.746485E+03	5.933137E+02	-2.227855E+03	-7.279701E+02	1.498308E+03	-1.324974E+03	-1.701396E+02	-1.307976E+03	2.260154E+02	-1.328751E+02	-5.804513E+02	1.001639E+03	1.083274E+03	2.475557E+03	-8.803499E+01	9.298476E+02	-1.836774E+03	8.843450E+01	1.712918E+03	6.324549E+03	5.934889E+03	-1.733167E+03	2.194486E+02	-4.274740E+02	3.823880E+03	5.920331E+02	-3.546140E+02	-4.310767E+03	8.640687E+01	2.161467E+03	3.791236E+01	-1.009348E+03	-1.570876E+03	-1.009614E+03	-4.130107E+03	-5.908461E+03	-1.636142E+01	-3.750407E+03	6.971448E+01	-3.666313E+03	1.357628E+02	-4.687768E+02	-8.764998E+03	1.707652E+02	1.294131E+02	-2.175967E+03	-1.336866E+03	-1.890076E+03	4.104882E+02	-2.292669E+02	-6.562962E+02	-1.054197E+04	1.409828E+03	1.885588E+03	1.204414E+02	-4.333016E+03	-1.407674E+03	2.809966E+00	-2.183664E+03	-9.928007E+02	-3.359782E+03	-1.931231E+03	-1.068366E+03	-1.252311E+03	4.508977E+02	-9.317950E+02	-6.593258E+03	1.019568E+02	-2.688078E+02	2.512959E+03	-7.365852E+02	-3.873022E+02	-1.360570E+03	-1.677845E+02	2.146038E+03	-1.864238E+03	2.314607E+03	-3.142524E+03	5.986960E+02	2.131168E+03	5.343532E+02	-5.072858E+02	-5.701397E+01	
