Q2	Fs	dFs
5.8000E+00	2.0380E-04	3.7602E-04
5.8100E+00	2.0306E-04	3.7507E-04
5.8200E+00	2.0232E-04	3.7412E-04
5.8300E+00	2.0158E-04	3.7317E-04
5.8400E+00	2.0085E-04	3.7222E-04
5.8500E+00	2.0012E-04	3.7128E-04
5.8600E+00	1.9939E-04	3.7034E-04
5.8700E+00	1.9867E-04	3.6940E-04
5.8800E+00	1.9795E-04	3.6847E-04
5.8900E+00	1.9723E-04	3.6754E-04
5.9000E+00	1.9652E-04	3.6661E-04
5.9100E+00	1.9580E-04	3.6568E-04
5.9200E+00	1.9510E-04	3.6476E-04
5.9300E+00	1.9439E-04	3.6384E-04
5.9400E+00	1.9369E-04	3.6292E-04
5.9500E+00	1.9299E-04	3.6201E-04
5.9600E+00	1.9230E-04	3.6109E-04
5.9700E+00	1.9161E-04	3.6018E-04
5.9800E+00	1.9092E-04	3.5928E-04
5.9900E+00	1.9023E-04	3.5837E-04
6.0000E+00	1.8955E-04	3.5747E-04
6.0100E+00	1.8887E-04	3.5657E-04
6.0200E+00	1.8820E-04	3.5567E-04
6.0300E+00	1.8752E-04	3.5478E-04
6.0400E+00	1.8685E-04	3.5389E-04
6.0500E+00	1.8618E-04	3.5300E-04
6.0600E+00	1.8552E-04	3.5211E-04
6.0700E+00	1.8486E-04	3.5123E-04
6.0800E+00	1.8420E-04	3.5035E-04
6.0900E+00	1.8354E-04	3.4947E-04
6.1000E+00	1.8289E-04	3.4859E-04
6.1100E+00	1.8224E-04	3.4772E-04
6.1200E+00	1.8159E-04	3.4685E-04
6.1300E+00	1.8095E-04	3.4598E-04
6.1400E+00	1.8031E-04	3.4512E-04
6.1500E+00	1.7967E-04	3.4425E-04
6.1600E+00	1.7903E-04	3.4339E-04
6.1700E+00	1.7840E-04	3.4253E-04
6.1800E+00	1.7777E-04	3.4168E-04
6.1900E+00	1.7714E-04	3.4083E-04
6.2000E+00	1.7652E-04	3.3997E-04
6.2100E+00	1.7590E-04	3.3913E-04
6.2200E+00	1.7528E-04	3.3828E-04
6.2300E+00	1.7466E-04	3.3744E-04
6.2400E+00	1.7405E-04	3.3660E-04
6.2500E+00	1.7343E-04	3.3576E-04
6.2600E+00	1.7283E-04	3.3492E-04
6.2700E+00	1.7222E-04	3.3409E-04
6.2800E+00	1.7162E-04	3.3326E-04
6.2900E+00	1.7102E-04	3.3243E-04
6.3000E+00	1.7042E-04	3.3160E-04
6.3100E+00	1.6982E-04	3.3078E-04
6.3200E+00	1.6923E-04	3.2996E-04
6.3300E+00	1.6864E-04	3.2914E-04
6.3400E+00	1.6805E-04	3.2832E-04
6.3500E+00	1.6747E-04	3.2751E-04
6.3600E+00	1.6688E-04	3.2670E-04
6.3700E+00	1.6630E-04	3.2589E-04
6.3800E+00	1.6572E-04	3.2508E-04
6.3900E+00	1.6515E-04	3.2427E-04
6.4000E+00	1.6458E-04	3.2347E-04
6.4100E+00	1.6401E-04	3.2267E-04
6.4200E+00	1.6344E-04	3.2187E-04
6.4300E+00	1.6287E-04	3.2108E-04
6.4400E+00	1.6231E-04	3.2029E-04
6.4500E+00	1.6175E-04	3.1949E-04
6.4600E+00	1.6119E-04	3.1871E-04
6.4700E+00	1.6064E-04	3.1792E-04
6.4800E+00	1.6008E-04	3.1714E-04
6.4900E+00	1.5953E-04	3.1635E-04
6.5000E+00	1.5898E-04	3.1557E-04
6.5100E+00	1.5844E-04	3.1480E-04
6.5200E+00	1.5789E-04	3.1402E-04
6.5300E+00	1.5735E-04	3.1325E-04
6.5400E+00	1.5681E-04	3.1248E-04
6.5500E+00	1.5627E-04	3.1171E-04
6.5600E+00	1.5574E-04	3.1095E-04
6.5700E+00	1.5521E-04	3.1018E-04
6.5800E+00	1.5468E-04	3.0942E-04
6.5900E+00	1.5415E-04	3.0866E-04
6.6000E+00	1.5362E-04	3.0790E-04
6.6100E+00	1.5310E-04	3.0715E-04
6.6200E+00	1.5258E-04	3.0640E-04
6.6300E+00	1.5206E-04	3.0565E-04
6.6400E+00	1.5154E-04	3.0490E-04
6.6500E+00	1.5103E-04	3.0415E-04
6.6600E+00	1.5051E-04	3.0341E-04
6.6700E+00	1.5000E-04	3.0267E-04
6.6800E+00	1.4949E-04	3.0193E-04
6.6900E+00	1.4899E-04	3.0119E-04
6.7000E+00	1.4848E-04	3.0045E-04
6.7100E+00	1.4798E-04	2.9972E-04
6.7200E+00	1.4748E-04	2.9899E-04
6.7300E+00	1.4698E-04	2.9826E-04
6.7400E+00	1.4649E-04	2.9753E-04
6.7500E+00	1.4599E-04	2.9681E-04
6.7600E+00	1.4550E-04	2.9609E-04
6.7700E+00	1.4501E-04	2.9536E-04
6.7800E+00	1.4453E-04	2.9465E-04
6.7900E+00	1.4404E-04	2.9393E-04
6.8000E+00	1.4356E-04	2.9322E-04
6.8100E+00	1.4308E-04	2.9250E-04
6.8200E+00	1.4260E-04	2.9179E-04
6.8300E+00	1.4212E-04	2.9108E-04
6.8400E+00	1.4164E-04	2.9038E-04
6.8500E+00	1.4117E-04	2.8967E-04
6.8600E+00	1.4070E-04	2.8897E-04
6.8700E+00	1.4023E-04	2.8827E-04
6.8800E+00	1.3976E-04	2.8757E-04
6.8900E+00	1.3930E-04	2.8688E-04
6.9000E+00	1.3883E-04	2.8618E-04
6.9100E+00	1.3837E-04	2.8549E-04
6.9200E+00	1.3791E-04	2.8480E-04
6.9300E+00	1.3745E-04	2.8411E-04
6.9400E+00	1.3700E-04	2.8343E-04
6.9500E+00	1.3654E-04	2.8274E-04
6.9600E+00	1.3609E-04	2.8206E-04
6.9700E+00	1.3564E-04	2.8138E-04
6.9800E+00	1.3519E-04	2.8070E-04
6.9900E+00	1.3474E-04	2.8003E-04
7.0000E+00	1.3430E-04	2.7935E-04
7.0100E+00	1.3386E-04	2.7868E-04
7.0200E+00	1.3341E-04	2.7801E-04
7.0300E+00	1.3298E-04	2.7734E-04
7.0400E+00	1.3254E-04	2.7667E-04
7.0500E+00	1.3210E-04	2.7601E-04
7.0600E+00	1.3167E-04	2.7535E-04
7.0700E+00	1.3124E-04	2.7469E-04
7.0800E+00	1.3080E-04	2.7403E-04
7.0900E+00	1.3038E-04	2.7337E-04
7.1000E+00	1.2995E-04	2.7271E-04
7.1100E+00	1.2952E-04	2.7206E-04
7.1200E+00	1.2910E-04	2.7141E-04
7.1300E+00	1.2868E-04	2.7076E-04
7.1400E+00	1.2826E-04	2.7011E-04
7.1500E+00	1.2784E-04	2.6947E-04
7.1600E+00	1.2742E-04	2.6882E-04
7.1700E+00	1.2701E-04	2.6818E-04
7.1800E+00	1.2659E-04	2.6754E-04
7.1900E+00	1.2618E-04	2.6690E-04
7.2000E+00	1.2577E-04	2.6627E-04
7.2100E+00	1.2536E-04	2.6563E-04
7.2200E+00	1.2496E-04	2.6500E-04
7.2300E+00	1.2455E-04	2.6437E-04
7.2400E+00	1.2415E-04	2.6374E-04
7.2500E+00	1.2375E-04	2.6311E-04
7.2600E+00	1.2335E-04	2.6248E-04
7.2700E+00	1.2295E-04	2.6186E-04
7.2800E+00	1.2255E-04	2.6124E-04
7.2900E+00	1.2215E-04	2.6062E-04
7.3000E+00	1.2176E-04	2.6000E-04
7.3100E+00	1.2137E-04	2.5938E-04
7.3200E+00	1.2098E-04	2.5877E-04
7.3300E+00	1.2059E-04	2.5815E-04
7.3400E+00	1.2020E-04	2.5754E-04
7.3500E+00	1.1981E-04	2.5693E-04
7.3600E+00	1.1943E-04	2.5632E-04
7.3700E+00	1.1905E-04	2.5572E-04
7.3800E+00	1.1867E-04	2.5511E-04
7.3900E+00	1.1829E-04	2.5451E-04
7.4000E+00	1.1791E-04	2.5391E-04
7.4100E+00	1.1753E-04	2.5331E-04
7.4200E+00	1.1716E-04	2.5271E-04
7.4300E+00	1.1678E-04	2.5211E-04
7.4400E+00	1.1641E-04	2.5152E-04
7.4500E+00	1.1604E-04	2.5093E-04
7.4600E+00	1.1567E-04	2.5033E-04
7.4700E+00	1.1530E-04	2.4975E-04
7.4800E+00	1.1493E-04	2.4916E-04
7.4900E+00	1.1457E-04	2.4857E-04
7.5000E+00	1.1420E-04	2.4799E-04
7.5100E+00	1.1384E-04	2.4740E-04
7.5200E+00	1.1348E-04	2.4682E-04
7.5300E+00	1.1312E-04	2.4624E-04
7.5400E+00	1.1276E-04	2.4567E-04
7.5500E+00	1.1241E-04	2.4509E-04
7.5600E+00	1.1205E-04	2.4451E-04
7.5700E+00	1.1170E-04	2.4394E-04
7.5800E+00	1.1135E-04	2.4337E-04
7.5900E+00	1.1100E-04	2.4280E-04
7.6000E+00	1.1065E-04	2.4223E-04
7.6100E+00	1.1030E-04	2.4167E-04
7.6200E+00	1.0995E-04	2.4110E-04
7.6300E+00	1.0960E-04	2.4054E-04
7.6400E+00	1.0926E-04	2.3998E-04
7.6500E+00	1.0892E-04	2.3942E-04
7.6600E+00	1.0858E-04	2.3886E-04
7.6700E+00	1.0824E-04	2.3830E-04
7.6800E+00	1.0790E-04	2.3774E-04
7.6900E+00	1.0756E-04	2.3719E-04
7.7000E+00	1.0722E-04	2.3664E-04
7.7100E+00	1.0689E-04	2.3609E-04
7.7200E+00	1.0655E-04	2.3554E-04
7.7300E+00	1.0622E-04	2.3499E-04
7.7400E+00	1.0589E-04	2.3444E-04
7.7500E+00	1.0556E-04	2.3390E-04
7.7600E+00	1.0523E-04	2.3336E-04
7.7700E+00	1.0491E-04	2.3281E-04
7.7800E+00	1.0458E-04	2.3227E-04
7.7900E+00	1.0426E-04	2.3174E-04
7.8000E+00	1.0393E-04	2.3120E-04
7.8100E+00	1.0361E-04	2.3066E-04
7.8200E+00	1.0329E-04	2.3013E-04
7.8300E+00	1.0297E-04	2.2960E-04
7.8400E+00	1.0265E-04	2.2907E-04
7.8500E+00	1.0233E-04	2.2854E-04
7.8600E+00	1.0202E-04	2.2801E-04
7.8700E+00	1.0170E-04	2.2748E-04
7.8800E+00	1.0139E-04	2.2696E-04
7.8900E+00	1.0108E-04	2.2643E-04
7.9000E+00	1.0077E-04	2.2591E-04
7.9100E+00	1.0046E-04	2.2539E-04
7.9200E+00	1.0015E-04	2.2487E-04
7.9300E+00	9.9839E-05	2.2435E-04
7.9400E+00	9.9532E-05	2.2384E-04
7.9500E+00	9.9227E-05	2.2332E-04
7.9600E+00	9.8923E-05	2.2281E-04
7.9700E+00	9.8620E-05	2.2230E-04
7.9800E+00	9.8318E-05	2.2179E-04
7.9900E+00	9.8017E-05	2.2128E-04
8.0000E+00	9.7718E-05	2.2077E-04
8.0100E+00	9.7420E-05	2.2026E-04
8.0200E+00	9.7122E-05	2.1976E-04
8.0300E+00	9.6826E-05	2.1925E-04
8.0400E+00	9.6531E-05	2.1875E-04
8.0500E+00	9.6237E-05	2.1825E-04
8.0600E+00	9.5945E-05	2.1775E-04
8.0700E+00	9.5653E-05	2.1725E-04
8.0800E+00	9.5362E-05	2.1676E-04
8.0900E+00	9.5073E-05	2.1626E-04
8.1000E+00	9.4785E-05	2.1577E-04
8.1100E+00	9.4497E-05	2.1528E-04
8.1200E+00	9.4211E-05	2.1478E-04
8.1300E+00	9.3926E-05	2.1429E-04
8.1400E+00	9.3642E-05	2.1381E-04
8.1500E+00	9.3359E-05	2.1332E-04
8.1600E+00	9.3077E-05	2.1283E-04
8.1700E+00	9.2796E-05	2.1235E-04
8.1800E+00	9.2516E-05	2.1187E-04
8.1900E+00	9.2238E-05	2.1138E-04
8.2000E+00	9.1960E-05	2.1090E-04
8.2100E+00	9.1683E-05	2.1042E-04
8.2200E+00	9.1408E-05	2.0995E-04
8.2300E+00	9.1133E-05	2.0947E-04
8.2400E+00	9.0860E-05	2.0900E-04
8.2500E+00	9.0587E-05	2.0852E-04
8.2600E+00	9.0316E-05	2.0805E-04
8.2700E+00	9.0045E-05	2.0758E-04
8.2800E+00	8.9776E-05	2.0711E-04
8.2900E+00	8.9507E-05	2.0664E-04
8.3000E+00	8.9240E-05	2.0617E-04
8.3100E+00	8.8973E-05	2.0571E-04
8.3200E+00	8.8708E-05	2.0524E-04
8.3300E+00	8.8443E-05	2.0478E-04
8.3400E+00	8.8180E-05	2.0432E-04
8.3500E+00	8.7917E-05	2.0386E-04
8.3600E+00	8.7655E-05	2.0340E-04
8.3700E+00	8.7395E-05	2.0294E-04
8.3800E+00	8.7135E-05	2.0248E-04
8.3900E+00	8.6876E-05	2.0202E-04
8.4000E+00	8.6619E-05	2.0157E-04
8.4100E+00	8.6362E-05	2.0112E-04
8.4200E+00	8.6106E-05	2.0066E-04
8.4300E+00	8.5851E-05	2.0021E-04
8.4400E+00	8.5597E-05	1.9976E-04
8.4500E+00	8.5344E-05	1.9932E-04
8.4600E+00	8.5092E-05	1.9887E-04
8.4700E+00	8.4841E-05	1.9842E-04
8.4800E+00	8.4591E-05	1.9798E-04
8.4900E+00	8.4341E-05	1.9753E-04
8.5000E+00	8.4093E-05	1.9709E-04
8.5100E+00	8.3846E-05	1.9665E-04
8.5200E+00	8.3599E-05	1.9621E-04
8.5300E+00	8.3353E-05	1.9577E-04
8.5400E+00	8.3109E-05	1.9533E-04
8.5500E+00	8.2865E-05	1.9490E-04
8.5600E+00	8.2622E-05	1.9446E-04
8.5700E+00	8.2380E-05	1.9403E-04
8.5800E+00	8.2138E-05	1.9360E-04
8.5900E+00	8.1898E-05	1.9316E-04
8.6000E+00	8.1659E-05	1.9273E-04
8.6100E+00	8.1420E-05	1.9230E-04
8.6200E+00	8.1182E-05	1.9188E-04
8.6300E+00	8.0945E-05	1.9145E-04
8.6400E+00	8.0709E-05	1.9102E-04
8.6500E+00	8.0474E-05	1.9060E-04
8.6600E+00	8.0240E-05	1.9018E-04
8.6700E+00	8.0006E-05	1.8975E-04
8.6800E+00	7.9774E-05	1.8933E-04
8.6900E+00	7.9542E-05	1.8891E-04
8.7000E+00	7.9311E-05	1.8849E-04
8.7100E+00	7.9081E-05	1.8808E-04
8.7200E+00	7.8852E-05	1.8766E-04
8.7300E+00	7.8623E-05	1.8724E-04
8.7400E+00	7.8396E-05	1.8683E-04
8.7500E+00	7.8169E-05	1.8642E-04
8.7600E+00	7.7943E-05	1.8600E-04
8.7700E+00	7.7718E-05	1.8559E-04
8.7800E+00	7.7494E-05	1.8518E-04
8.7900E+00	7.7270E-05	1.8477E-04
8.8000E+00	7.7047E-05	1.8437E-04
8.8100E+00	7.6825E-05	1.8396E-04
8.8200E+00	7.6604E-05	1.8355E-04
8.8300E+00	7.6384E-05	1.8315E-04
8.8400E+00	7.6164E-05	1.8275E-04
8.8500E+00	7.5946E-05	1.8234E-04
8.8600E+00	7.5728E-05	1.8194E-04
8.8700E+00	7.5511E-05	1.8154E-04
8.8800E+00	7.5294E-05	1.8114E-04
8.8900E+00	7.5078E-05	1.8075E-04
8.9000E+00	7.4864E-05	1.8035E-04
8.9100E+00	7.4649E-05	1.7995E-04
8.9200E+00	7.4436E-05	1.7956E-04
8.9300E+00	7.4224E-05	1.7917E-04
8.9400E+00	7.4012E-05	1.7877E-04
8.9500E+00	7.3801E-05	1.7838E-04
8.9600E+00	7.3590E-05	1.7799E-04
8.9700E+00	7.3381E-05	1.7760E-04
8.9800E+00	7.3172E-05	1.7721E-04
8.9900E+00	7.2964E-05	1.7683E-04
9.0000E+00	7.2756E-05	1.7644E-04
9.0100E+00	7.2550E-05	1.7605E-04
9.0200E+00	7.2344E-05	1.7567E-04
9.0300E+00	7.2139E-05	1.7529E-04
9.0400E+00	7.1934E-05	1.7490E-04
9.0500E+00	7.1731E-05	1.7452E-04
9.0600E+00	7.1528E-05	1.7414E-04
9.0700E+00	7.1325E-05	1.7376E-04
9.0800E+00	7.1124E-05	1.7339E-04
9.0900E+00	7.0923E-05	1.7301E-04
9.1000E+00	7.0723E-05	1.7263E-04
9.1100E+00	7.0523E-05	1.7226E-04
9.1200E+00	7.0325E-05	1.7188E-04
9.1300E+00	7.0126E-05	1.7151E-04
9.1400E+00	6.9929E-05	1.7114E-04
9.1500E+00	6.9732E-05	1.7077E-04
9.1600E+00	6.9536E-05	1.7040E-04
9.1700E+00	6.9341E-05	1.7003E-04
9.1800E+00	6.9147E-05	1.6966E-04
9.1900E+00	6.8953E-05	1.6929E-04
9.2000E+00	6.8759E-05	1.6892E-04
9.2100E+00	6.8567E-05	1.6856E-04
9.2200E+00	6.8375E-05	1.6820E-04
9.2300E+00	6.8184E-05	1.6783E-04
9.2400E+00	6.7993E-05	1.6747E-04
9.2500E+00	6.7803E-05	1.6711E-04
9.2600E+00	6.7614E-05	1.6675E-04
9.2700E+00	6.7425E-05	1.6639E-04
9.2800E+00	6.7237E-05	1.6603E-04
9.2900E+00	6.7050E-05	1.6567E-04
9.3000E+00	6.6864E-05	1.6531E-04
9.3100E+00	6.6678E-05	1.6496E-04
9.3200E+00	6.6492E-05	1.6460E-04
9.3300E+00	6.6308E-05	1.6425E-04
9.3400E+00	6.6124E-05	1.6390E-04
9.3500E+00	6.5940E-05	1.6355E-04
9.3600E+00	6.5757E-05	1.6319E-04
9.3700E+00	6.5575E-05	1.6284E-04
9.3800E+00	6.5394E-05	1.6249E-04
9.3900E+00	6.5213E-05	1.6215E-04
9.4000E+00	6.5033E-05	1.6180E-04
9.4100E+00	6.4853E-05	1.6145E-04
9.4200E+00	6.4674E-05	1.6111E-04
9.4300E+00	6.4495E-05	1.6076E-04
9.4400E+00	6.4318E-05	1.6042E-04
9.4500E+00	6.4140E-05	1.6008E-04
9.4600E+00	6.3964E-05	1.5973E-04
9.4700E+00	6.3788E-05	1.5939E-04
9.4800E+00	6.3613E-05	1.5905E-04
9.4900E+00	6.3438E-05	1.5871E-04
9.5000E+00	6.3264E-05	1.5837E-04
9.5100E+00	6.3090E-05	1.5804E-04
9.5200E+00	6.2917E-05	1.5770E-04
9.5300E+00	6.2745E-05	1.5736E-04
9.5400E+00	6.2573E-05	1.5703E-04
9.5500E+00	6.2402E-05	1.5670E-04
9.5600E+00	6.2231E-05	1.5636E-04
9.5700E+00	6.2061E-05	1.5603E-04
9.5800E+00	6.1892E-05	1.5570E-04
9.5900E+00	6.1723E-05	1.5537E-04
9.6000E+00	6.1554E-05	1.5504E-04
9.6100E+00	6.1387E-05	1.5471E-04
9.6200E+00	6.1219E-05	1.5438E-04
9.6300E+00	6.1053E-05	1.5406E-04
9.6400E+00	6.0887E-05	1.5373E-04
9.6500E+00	6.0721E-05	1.5340E-04
9.6600E+00	6.0556E-05	1.5308E-04
9.6700E+00	6.0392E-05	1.5276E-04
9.6800E+00	6.0228E-05	1.5243E-04
9.6900E+00	6.0065E-05	1.5211E-04
9.7000E+00	5.9902E-05	1.5179E-04
9.7100E+00	5.9740E-05	1.5147E-04
9.7200E+00	5.9578E-05	1.5115E-04
9.7300E+00	5.9417E-05	1.5083E-04
9.7400E+00	5.9257E-05	1.5051E-04
9.7500E+00	5.9097E-05	1.5020E-04
9.7600E+00	5.8938E-05	1.4988E-04
9.7700E+00	5.8779E-05	1.4956E-04
9.7800E+00	5.8620E-05	1.4925E-04
9.7900E+00	5.8462E-05	1.4894E-04
9.8000E+00	5.8305E-05	1.4862E-04
9.8100E+00	5.8148E-05	1.4831E-04
9.8200E+00	5.7992E-05	1.4800E-04
9.8300E+00	5.7836E-05	1.4769E-04
9.8400E+00	5.7681E-05	1.4738E-04
9.8500E+00	5.7526E-05	1.4707E-04
9.8600E+00	5.7372E-05	1.4676E-04
9.8700E+00	5.7219E-05	1.4645E-04
9.8800E+00	5.7066E-05	1.4615E-04
9.8900E+00	5.6913E-05	1.4584E-04
9.9000E+00	5.6761E-05	1.4554E-04
9.9100E+00	5.6609E-05	1.4523E-04
9.9200E+00	5.6458E-05	1.4493E-04
9.9300E+00	5.6307E-05	1.4463E-04
9.9400E+00	5.6157E-05	1.4433E-04
9.9500E+00	5.6008E-05	1.4402E-04
9.9600E+00	5.5859E-05	1.4372E-04
9.9700E+00	5.5710E-05	1.4342E-04
9.9800E+00	5.5562E-05	1.4313E-04
9.9900E+00	5.5414E-05	1.4283E-04
