x 	 NNPDF3 	 MMHT14 	 CJ15 	 CT14
1.761303E-06 	 -7.852097E+02 	 -2.213522E+00 	 0.000000E+00 	 0.000000E+00
1.774931E-06 	 -7.800710E+02 	 -2.219415E+00 	 0.000000E+00 	 0.000000E+00
1.788664E-06 	 -7.749521E+02 	 -2.225526E+00 	 0.000000E+00 	 0.000000E+00
1.802504E-06 	 -7.698532E+02 	 -2.231860E+00 	 0.000000E+00 	 0.000000E+00
1.816451E-06 	 -7.647750E+02 	 -2.238418E+00 	 0.000000E+00 	 0.000000E+00
1.830505E-06 	 -7.597176E+02 	 -2.245203E+00 	 0.000000E+00 	 0.000000E+00
1.844669E-06 	 -7.546816E+02 	 -2.252216E+00 	 0.000000E+00 	 0.000000E+00
1.858942E-06 	 -7.496672E+02 	 -2.259461E+00 	 0.000000E+00 	 0.000000E+00
1.873325E-06 	 -7.446748E+02 	 -2.266939E+00 	 0.000000E+00 	 0.000000E+00
1.887820E-06 	 -7.397048E+02 	 -2.274651E+00 	 0.000000E+00 	 0.000000E+00
1.902427E-06 	 -7.347574E+02 	 -2.282599E+00 	 0.000000E+00 	 0.000000E+00
1.917147E-06 	 -7.298331E+02 	 -2.290785E+00 	 0.000000E+00 	 0.000000E+00
1.931980E-06 	 -7.249320E+02 	 -2.299210E+00 	 0.000000E+00 	 0.000000E+00
1.946929E-06 	 -7.200545E+02 	 -2.307875E+00 	 0.000000E+00 	 0.000000E+00
1.961993E-06 	 -7.152009E+02 	 -2.316780E+00 	 0.000000E+00 	 0.000000E+00
1.977174E-06 	 -7.103714E+02 	 -2.325928E+00 	 0.000000E+00 	 0.000000E+00
1.992472E-06 	 -7.055663E+02 	 -2.335318E+00 	 0.000000E+00 	 0.000000E+00
2.007889E-06 	 -7.007859E+02 	 -2.344961E+00 	 0.000000E+00 	 0.000000E+00
2.023425E-06 	 -6.960303E+02 	 -2.354907E+00 	 0.000000E+00 	 0.000000E+00
2.039081E-06 	 -6.912999E+02 	 -2.365147E+00 	 0.000000E+00 	 0.000000E+00
2.054858E-06 	 -6.865948E+02 	 -2.375659E+00 	 0.000000E+00 	 0.000000E+00
2.070758E-06 	 -6.819152E+02 	 -2.386422E+00 	 0.000000E+00 	 0.000000E+00
2.086780E-06 	 -6.772614E+02 	 -2.397418E+00 	 0.000000E+00 	 0.000000E+00
2.102926E-06 	 -6.726335E+02 	 -2.408625E+00 	 0.000000E+00 	 0.000000E+00
2.119197E-06 	 -6.680317E+02 	 -2.420027E+00 	 0.000000E+00 	 0.000000E+00
2.135595E-06 	 -6.634562E+02 	 -2.431603E+00 	 0.000000E+00 	 0.000000E+00
2.152119E-06 	 -6.589072E+02 	 -2.443337E+00 	 0.000000E+00 	 0.000000E+00
2.168771E-06 	 -6.543848E+02 	 -2.455211E+00 	 0.000000E+00 	 0.000000E+00
2.185551E-06 	 -6.498892E+02 	 -2.467207E+00 	 0.000000E+00 	 0.000000E+00
2.202462E-06 	 -6.454205E+02 	 -2.479310E+00 	 0.000000E+00 	 0.000000E+00
2.219503E-06 	 -6.409788E+02 	 -2.491503E+00 	 0.000000E+00 	 0.000000E+00
2.236676E-06 	 -6.365643E+02 	 -2.503771E+00 	 0.000000E+00 	 0.000000E+00
2.253983E-06 	 -6.321771E+02 	 -2.516098E+00 	 0.000000E+00 	 0.000000E+00
2.271423E-06 	 -6.278173E+02 	 -2.528469E+00 	 0.000000E+00 	 0.000000E+00
2.288998E-06 	 -6.234850E+02 	 -2.540870E+00 	 0.000000E+00 	 0.000000E+00
2.306709E-06 	 -6.191803E+02 	 -2.553287E+00 	 0.000000E+00 	 0.000000E+00
2.324557E-06 	 -6.149032E+02 	 -2.565706E+00 	 0.000000E+00 	 0.000000E+00
2.342543E-06 	 -6.106540E+02 	 -2.578114E+00 	 0.000000E+00 	 0.000000E+00
2.360668E-06 	 -6.064325E+02 	 -2.590498E+00 	 0.000000E+00 	 0.000000E+00
2.378933E-06 	 -6.022390E+02 	 -2.602846E+00 	 0.000000E+00 	 0.000000E+00
2.397340E-06 	 -5.980735E+02 	 -2.615144E+00 	 0.000000E+00 	 0.000000E+00
2.415890E-06 	 -5.939360E+02 	 -2.627382E+00 	 0.000000E+00 	 0.000000E+00
2.434582E-06 	 -5.898265E+02 	 -2.639548E+00 	 0.000000E+00 	 0.000000E+00
2.453420E-06 	 -5.857452E+02 	 -2.651631E+00 	 0.000000E+00 	 0.000000E+00
2.472403E-06 	 -5.816921E+02 	 -2.663619E+00 	 0.000000E+00 	 0.000000E+00
2.491533E-06 	 -5.776660E+02 	 -2.675503E+00 	 0.000000E+00 	 0.000000E+00
2.510811E-06 	 -5.736638E+02 	 -2.687273E+00 	 0.000000E+00 	 0.000000E+00
2.530238E-06 	 -5.696855E+02 	 -2.698918E+00 	 0.000000E+00 	 0.000000E+00
2.549816E-06 	 -5.657309E+02 	 -2.710429E+00 	 0.000000E+00 	 0.000000E+00
2.569545E-06 	 -5.618001E+02 	 -2.721797E+00 	 0.000000E+00 	 0.000000E+00
2.589427E-06 	 -5.578928E+02 	 -2.733013E+00 	 0.000000E+00 	 0.000000E+00
2.609462E-06 	 -5.540092E+02 	 -2.744068E+00 	 0.000000E+00 	 0.000000E+00
2.629653E-06 	 -5.501490E+02 	 -2.754955E+00 	 0.000000E+00 	 0.000000E+00
2.649999E-06 	 -5.463122E+02 	 -2.765664E+00 	 0.000000E+00 	 0.000000E+00
2.670504E-06 	 -5.424987E+02 	 -2.776188E+00 	 0.000000E+00 	 0.000000E+00
2.691166E-06 	 -5.387085E+02 	 -2.786520E+00 	 0.000000E+00 	 0.000000E+00
2.711989E-06 	 -5.349415E+02 	 -2.796652E+00 	 0.000000E+00 	 0.000000E+00
2.732973E-06 	 -5.311976E+02 	 -2.806578E+00 	 0.000000E+00 	 0.000000E+00
2.754119E-06 	 -5.274768E+02 	 -2.816291E+00 	 0.000000E+00 	 0.000000E+00
2.775429E-06 	 -5.237789E+02 	 -2.825783E+00 	 0.000000E+00 	 0.000000E+00
2.796904E-06 	 -5.201039E+02 	 -2.835050E+00 	 0.000000E+00 	 0.000000E+00
2.818545E-06 	 -5.164517E+02 	 -2.844085E+00 	 0.000000E+00 	 0.000000E+00
2.840353E-06 	 -5.128222E+02 	 -2.852883E+00 	 0.000000E+00 	 0.000000E+00
2.862330E-06 	 -5.092154E+02 	 -2.861437E+00 	 0.000000E+00 	 0.000000E+00
2.884477E-06 	 -5.056311E+02 	 -2.869743E+00 	 0.000000E+00 	 0.000000E+00
2.906795E-06 	 -5.020693E+02 	 -2.877796E+00 	 0.000000E+00 	 0.000000E+00
2.929287E-06 	 -4.985299E+02 	 -2.885590E+00 	 0.000000E+00 	 0.000000E+00
2.951952E-06 	 -4.950128E+02 	 -2.893121E+00 	 0.000000E+00 	 0.000000E+00
2.974792E-06 	 -4.915179E+02 	 -2.900385E+00 	 0.000000E+00 	 0.000000E+00
2.997810E-06 	 -4.880452E+02 	 -2.907377E+00 	 0.000000E+00 	 0.000000E+00
3.021005E-06 	 -4.845945E+02 	 -2.914094E+00 	 0.000000E+00 	 0.000000E+00
3.044380E-06 	 -4.811658E+02 	 -2.920531E+00 	 0.000000E+00 	 0.000000E+00
3.067935E-06 	 -4.777590E+02 	 -2.926686E+00 	 0.000000E+00 	 0.000000E+00
3.091673E-06 	 -4.743740E+02 	 -2.932553E+00 	 0.000000E+00 	 0.000000E+00
3.115595E-06 	 -4.710107E+02 	 -2.938132E+00 	 0.000000E+00 	 0.000000E+00
3.139702E-06 	 -4.676690E+02 	 -2.943417E+00 	 0.000000E+00 	 0.000000E+00
3.163995E-06 	 -4.643489E+02 	 -2.948407E+00 	 0.000000E+00 	 0.000000E+00
3.188476E-06 	 -4.610501E+02 	 -2.953098E+00 	 0.000000E+00 	 0.000000E+00
3.213147E-06 	 -4.577728E+02 	 -2.957489E+00 	 0.000000E+00 	 0.000000E+00
3.238008E-06 	 -4.545167E+02 	 -2.961576E+00 	 0.000000E+00 	 0.000000E+00
3.263062E-06 	 -4.512817E+02 	 -2.965358E+00 	 0.000000E+00 	 0.000000E+00
3.288310E-06 	 -4.480679E+02 	 -2.968832E+00 	 0.000000E+00 	 0.000000E+00
3.313753E-06 	 -4.448750E+02 	 -2.971996E+00 	 0.000000E+00 	 0.000000E+00
3.339393E-06 	 -4.417031E+02 	 -2.974849E+00 	 0.000000E+00 	 0.000000E+00
3.365231E-06 	 -4.385519E+02 	 -2.977390E+00 	 0.000000E+00 	 0.000000E+00
3.391270E-06 	 -4.354215E+02 	 -2.979615E+00 	 0.000000E+00 	 0.000000E+00
3.417509E-06 	 -4.323116E+02 	 -2.981525E+00 	 0.000000E+00 	 0.000000E+00
3.443952E-06 	 -4.292223E+02 	 -2.983118E+00 	 0.000000E+00 	 0.000000E+00
3.470599E-06 	 -4.261535E+02 	 -2.984394E+00 	 0.000000E+00 	 0.000000E+00
3.497453E-06 	 -4.231049E+02 	 -2.985350E+00 	 0.000000E+00 	 0.000000E+00
3.524514E-06 	 -4.200767E+02 	 -2.985986E+00 	 0.000000E+00 	 0.000000E+00
3.551785E-06 	 -4.170685E+02 	 -2.986302E+00 	 0.000000E+00 	 0.000000E+00
3.579267E-06 	 -4.140805E+02 	 -2.986297E+00 	 0.000000E+00 	 0.000000E+00
3.606961E-06 	 -4.111122E+02 	 -2.985971E+00 	 0.000000E+00 	 0.000000E+00
3.634870E-06 	 -4.081623E+02 	 -2.985323E+00 	 0.000000E+00 	 0.000000E+00
3.662994E-06 	 -4.052306E+02 	 -2.984353E+00 	 0.000000E+00 	 0.000000E+00
3.691336E-06 	 -4.023171E+02 	 -2.983060E+00 	 0.000000E+00 	 0.000000E+00
3.719898E-06 	 -3.994218E+02 	 -2.981446E+00 	 0.000000E+00 	 0.000000E+00
3.748680E-06 	 -3.965447E+02 	 -2.979510E+00 	 0.000000E+00 	 0.000000E+00
3.777685E-06 	 -3.936857E+02 	 -2.977252E+00 	 0.000000E+00 	 0.000000E+00
3.806915E-06 	 -3.908449E+02 	 -2.974673E+00 	 0.000000E+00 	 0.000000E+00
3.836371E-06 	 -3.880222E+02 	 -2.971773E+00 	 0.000000E+00 	 0.000000E+00
3.866054E-06 	 -3.852176E+02 	 -2.968552E+00 	 0.000000E+00 	 0.000000E+00
3.895968E-06 	 -3.824311E+02 	 -2.965012E+00 	 0.000000E+00 	 0.000000E+00
3.926113E-06 	 -3.796626E+02 	 -2.961152E+00 	 0.000000E+00 	 0.000000E+00
3.956491E-06 	 -3.769122E+02 	 -2.956974E+00 	 0.000000E+00 	 0.000000E+00
3.987104E-06 	 -3.741799E+02 	 -2.952478E+00 	 0.000000E+00 	 0.000000E+00
4.017954E-06 	 -3.714655E+02 	 -2.947626E+00 	 0.000000E+00 	 0.000000E+00
4.049042E-06 	 -3.687691E+02 	 -2.942258E+00 	 0.000000E+00 	 0.000000E+00
4.080371E-06 	 -3.660906E+02 	 -2.936386E+00 	 0.000000E+00 	 0.000000E+00
4.111943E-06 	 -3.634301E+02 	 -2.930043E+00 	 0.000000E+00 	 0.000000E+00
4.143759E-06 	 -3.607873E+02 	 -2.923260E+00 	 0.000000E+00 	 0.000000E+00
4.175821E-06 	 -3.581624E+02 	 -2.916069E+00 	 0.000000E+00 	 0.000000E+00
4.208131E-06 	 -3.555554E+02 	 -2.908499E+00 	 0.000000E+00 	 0.000000E+00
4.240691E-06 	 -3.529660E+02 	 -2.900580E+00 	 0.000000E+00 	 0.000000E+00
4.273503E-06 	 -3.503944E+02 	 -2.892341E+00 	 0.000000E+00 	 0.000000E+00
4.306569E-06 	 -3.478404E+02 	 -2.883809E+00 	 0.000000E+00 	 0.000000E+00
4.339891E-06 	 -3.453040E+02 	 -2.875012E+00 	 0.000000E+00 	 0.000000E+00
4.373471E-06 	 -3.427852E+02 	 -2.865976E+00 	 0.000000E+00 	 0.000000E+00
4.407310E-06 	 -3.402840E+02 	 -2.856727E+00 	 0.000000E+00 	 0.000000E+00
4.441411E-06 	 -3.378002E+02 	 -2.847290E+00 	 0.000000E+00 	 0.000000E+00
4.475777E-06 	 -3.353338E+02 	 -2.837689E+00 	 0.000000E+00 	 0.000000E+00
4.510408E-06 	 -3.328849E+02 	 -2.827947E+00 	 0.000000E+00 	 0.000000E+00
4.545307E-06 	 -3.304532E+02 	 -2.818089E+00 	 0.000000E+00 	 0.000000E+00
4.580476E-06 	 -3.280388E+02 	 -2.808135E+00 	 0.000000E+00 	 0.000000E+00
4.615917E-06 	 -3.256416E+02 	 -2.798109E+00 	 0.000000E+00 	 0.000000E+00
4.651632E-06 	 -3.232616E+02 	 -2.788030E+00 	 0.000000E+00 	 0.000000E+00
4.687624E-06 	 -3.208987E+02 	 -2.777920E+00 	 0.000000E+00 	 0.000000E+00
4.723894E-06 	 -3.185528E+02 	 -2.767798E+00 	 0.000000E+00 	 0.000000E+00
4.760445E-06 	 -3.162240E+02 	 -2.757683E+00 	 0.000000E+00 	 0.000000E+00
4.797278E-06 	 -3.139120E+02 	 -2.747595E+00 	 0.000000E+00 	 0.000000E+00
4.834397E-06 	 -3.116169E+02 	 -2.737551E+00 	 0.000000E+00 	 0.000000E+00
4.871803E-06 	 -3.093386E+02 	 -2.727569E+00 	 0.000000E+00 	 0.000000E+00
4.909498E-06 	 -3.070770E+02 	 -2.717665E+00 	 0.000000E+00 	 0.000000E+00
4.947485E-06 	 -3.048321E+02 	 -2.707858E+00 	 0.000000E+00 	 0.000000E+00
4.985766E-06 	 -3.026038E+02 	 -2.698161E+00 	 0.000000E+00 	 0.000000E+00
5.024343E-06 	 -3.003920E+02 	 -2.688592E+00 	 0.000000E+00 	 0.000000E+00
5.063218E-06 	 -2.981967E+02 	 -2.679164E+00 	 0.000000E+00 	 0.000000E+00
5.102395E-06 	 -2.960178E+02 	 -2.669892E+00 	 0.000000E+00 	 0.000000E+00
5.141874E-06 	 -2.938553E+02 	 -2.660791E+00 	 0.000000E+00 	 0.000000E+00
5.181659E-06 	 -2.917090E+02 	 -2.651873E+00 	 0.000000E+00 	 0.000000E+00
5.221752E-06 	 -2.895789E+02 	 -2.643152E+00 	 0.000000E+00 	 0.000000E+00
5.262155E-06 	 -2.874641E+02 	 -2.634640E+00 	 0.000000E+00 	 0.000000E+00
5.302870E-06 	 -2.853643E+02 	 -2.626349E+00 	 0.000000E+00 	 0.000000E+00
5.343901E-06 	 -2.832794E+02 	 -2.618292E+00 	 0.000000E+00 	 0.000000E+00
5.385249E-06 	 -2.812092E+02 	 -2.610478E+00 	 0.000000E+00 	 0.000000E+00
5.426917E-06 	 -2.791537E+02 	 -2.602920E+00 	 0.000000E+00 	 0.000000E+00
5.468908E-06 	 -2.771128E+02 	 -2.595627E+00 	 0.000000E+00 	 0.000000E+00
5.511223E-06 	 -2.750864E+02 	 -2.588610E+00 	 0.000000E+00 	 0.000000E+00
5.553866E-06 	 -2.730744E+02 	 -2.581878E+00 	 0.000000E+00 	 0.000000E+00
5.596838E-06 	 -2.710767E+02 	 -2.575440E+00 	 0.000000E+00 	 0.000000E+00
5.640143E-06 	 -2.690932E+02 	 -2.569305E+00 	 0.000000E+00 	 0.000000E+00
5.683784E-06 	 -2.671239E+02 	 -2.563482E+00 	 0.000000E+00 	 0.000000E+00
5.727762E-06 	 -2.651686E+02 	 -2.557978E+00 	 0.000000E+00 	 0.000000E+00
5.772080E-06 	 -2.632273E+02 	 -2.552802E+00 	 0.000000E+00 	 0.000000E+00
5.816741E-06 	 -2.612999E+02 	 -2.547961E+00 	 0.000000E+00 	 0.000000E+00
5.861747E-06 	 -2.593863E+02 	 -2.543461E+00 	 0.000000E+00 	 0.000000E+00
5.907102E-06 	 -2.574864E+02 	 -2.539310E+00 	 0.000000E+00 	 0.000000E+00
5.952808E-06 	 -2.556001E+02 	 -2.535514E+00 	 0.000000E+00 	 0.000000E+00
5.998868E-06 	 -2.537274E+02 	 -2.532080E+00 	 0.000000E+00 	 0.000000E+00
6.045283E-06 	 -2.518681E+02 	 -2.528962E+00 	 0.000000E+00 	 0.000000E+00
6.092058E-06 	 -2.500222E+02 	 -2.526100E+00 	 0.000000E+00 	 0.000000E+00
6.139195E-06 	 -2.481896E+02 	 -2.523482E+00 	 0.000000E+00 	 0.000000E+00
6.186697E-06 	 -2.463701E+02 	 -2.521097E+00 	 0.000000E+00 	 0.000000E+00
6.234566E-06 	 -2.445638E+02 	 -2.518932E+00 	 0.000000E+00 	 0.000000E+00
6.282806E-06 	 -2.427706E+02 	 -2.516976E+00 	 0.000000E+00 	 0.000000E+00
6.331418E-06 	 -2.409902E+02 	 -2.515218E+00 	 0.000000E+00 	 0.000000E+00
6.380407E-06 	 -2.392228E+02 	 -2.513647E+00 	 0.000000E+00 	 0.000000E+00
6.429775E-06 	 -2.374681E+02 	 -2.512253E+00 	 0.000000E+00 	 0.000000E+00
6.479525E-06 	 -2.357262E+02 	 -2.511025E+00 	 0.000000E+00 	 0.000000E+00
6.529660E-06 	 -2.339968E+02 	 -2.509954E+00 	 0.000000E+00 	 0.000000E+00
6.580183E-06 	 -2.322800E+02 	 -2.509029E+00 	 0.000000E+00 	 0.000000E+00
6.631097E-06 	 -2.305757E+02 	 -2.508241E+00 	 0.000000E+00 	 0.000000E+00
6.682404E-06 	 -2.288837E+02 	 -2.507580E+00 	 0.000000E+00 	 0.000000E+00
6.734109E-06 	 -2.272041E+02 	 -2.507038E+00 	 0.000000E+00 	 0.000000E+00
6.786214E-06 	 -2.255367E+02 	 -2.506606E+00 	 0.000000E+00 	 0.000000E+00
6.838722E-06 	 -2.238814E+02 	 -2.506274E+00 	 0.000000E+00 	 0.000000E+00
6.891636E-06 	 -2.222382E+02 	 -2.506035E+00 	 0.000000E+00 	 0.000000E+00
6.944959E-06 	 -2.206069E+02 	 -2.505881E+00 	 0.000000E+00 	 0.000000E+00
6.998696E-06 	 -2.189876E+02 	 -2.505802E+00 	 0.000000E+00 	 0.000000E+00
7.052848E-06 	 -2.173801E+02 	 -2.505792E+00 	 0.000000E+00 	 0.000000E+00
7.107419E-06 	 -2.157844E+02 	 -2.505843E+00 	 0.000000E+00 	 0.000000E+00
7.162412E-06 	 -2.142003E+02 	 -2.505947E+00 	 0.000000E+00 	 0.000000E+00
7.217830E-06 	 -2.126278E+02 	 -2.506097E+00 	 0.000000E+00 	 0.000000E+00
7.273678E-06 	 -2.110669E+02 	 -2.506287E+00 	 0.000000E+00 	 0.000000E+00
7.329957E-06 	 -2.095174E+02 	 -2.506509E+00 	 0.000000E+00 	 0.000000E+00
7.386673E-06 	 -2.079792E+02 	 -2.506757E+00 	 0.000000E+00 	 0.000000E+00
7.443826E-06 	 -2.064524E+02 	 -2.507024E+00 	 0.000000E+00 	 0.000000E+00
7.501423E-06 	 -2.049368E+02 	 -2.507304E+00 	 0.000000E+00 	 0.000000E+00
7.559464E-06 	 -2.034323E+02 	 -2.507591E+00 	 0.000000E+00 	 0.000000E+00
7.617955E-06 	 -2.019382E+02 	 -2.507879E+00 	 0.000000E+00 	 0.000000E+00
7.676899E-06 	 -2.004535E+02 	 -2.508163E+00 	 0.000000E+00 	 0.000000E+00
7.736298E-06 	 -1.989783E+02 	 -2.508436E+00 	 0.000000E+00 	 0.000000E+00
7.796157E-06 	 -1.975125E+02 	 -2.508694E+00 	 0.000000E+00 	 0.000000E+00
7.856479E-06 	 -1.960563E+02 	 -2.508930E+00 	 0.000000E+00 	 0.000000E+00
7.917268E-06 	 -1.946098E+02 	 -2.509141E+00 	 0.000000E+00 	 0.000000E+00
7.978528E-06 	 -1.931728E+02 	 -2.509321E+00 	 0.000000E+00 	 0.000000E+00
8.040261E-06 	 -1.917455E+02 	 -2.509482E+00 	 0.000000E+00 	 0.000000E+00
8.102472E-06 	 -1.903279E+02 	 -2.509686E+00 	 0.000000E+00 	 0.000000E+00
8.165164E-06 	 -1.889201E+02 	 -2.509937E+00 	 0.000000E+00 	 0.000000E+00
8.228342E-06 	 -1.875220E+02 	 -2.510233E+00 	 0.000000E+00 	 0.000000E+00
8.292008E-06 	 -1.861337E+02 	 -2.510575E+00 	 0.000000E+00 	 0.000000E+00
8.356167E-06 	 -1.847553E+02 	 -2.510963E+00 	 0.000000E+00 	 0.000000E+00
8.420822E-06 	 -1.833867E+02 	 -2.511395E+00 	 0.000000E+00 	 0.000000E+00
8.485978E-06 	 -1.820279E+02 	 -2.511872E+00 	 0.000000E+00 	 0.000000E+00
8.551638E-06 	 -1.806791E+02 	 -2.512392E+00 	 0.000000E+00 	 0.000000E+00
8.617805E-06 	 -1.793401E+02 	 -2.512956E+00 	 0.000000E+00 	 0.000000E+00
8.684485E-06 	 -1.780110E+02 	 -2.513563E+00 	 0.000000E+00 	 0.000000E+00
8.751681E-06 	 -1.766919E+02 	 -2.514213E+00 	 0.000000E+00 	 0.000000E+00
8.819396E-06 	 -1.753827E+02 	 -2.514904E+00 	 0.000000E+00 	 0.000000E+00
8.887636E-06 	 -1.740835E+02 	 -2.515636E+00 	 0.000000E+00 	 0.000000E+00
8.956403E-06 	 -1.727942E+02 	 -2.516410E+00 	 0.000000E+00 	 0.000000E+00
9.025703E-06 	 -1.715148E+02 	 -2.517223E+00 	 0.000000E+00 	 0.000000E+00
9.095539E-06 	 -1.702454E+02 	 -2.518077E+00 	 0.000000E+00 	 0.000000E+00
9.165915E-06 	 -1.689859E+02 	 -2.518969E+00 	 0.000000E+00 	 0.000000E+00
9.236835E-06 	 -1.677364E+02 	 -2.519901E+00 	 0.000000E+00 	 0.000000E+00
9.308305E-06 	 -1.664969E+02 	 -2.520870E+00 	 0.000000E+00 	 0.000000E+00
9.380327E-06 	 -1.652673E+02 	 -2.521877E+00 	 0.000000E+00 	 0.000000E+00
9.452907E-06 	 -1.640476E+02 	 -2.522920E+00 	 0.000000E+00 	 0.000000E+00
9.526048E-06 	 -1.628378E+02 	 -2.524000E+00 	 0.000000E+00 	 0.000000E+00
9.599755E-06 	 -1.616380E+02 	 -2.525116E+00 	 0.000000E+00 	 0.000000E+00
9.674033E-06 	 -1.604481E+02 	 -2.526267E+00 	 0.000000E+00 	 0.000000E+00
9.748885E-06 	 -1.592680E+02 	 -2.527452E+00 	 0.000000E+00 	 0.000000E+00
9.824316E-06 	 -1.580979E+02 	 -2.528671E+00 	 0.000000E+00 	 0.000000E+00
9.900331E-06 	 -1.569376E+02 	 -2.529924E+00 	 0.000000E+00 	 0.000000E+00
9.976934E-06 	 -1.557871E+02 	 -2.531209E+00 	 0.000000E+00 	 0.000000E+00
1.005413E-05 	 -1.546465E+02 	 -2.532450E+00 	 0.000000E+00 	 0.000000E+00
1.013192E-05 	 -1.535156E+02 	 -2.533431E+00 	 0.000000E+00 	 0.000000E+00
1.021032E-05 	 -1.523946E+02 	 -2.534150E+00 	 0.000000E+00 	 0.000000E+00
1.028932E-05 	 -1.512833E+02 	 -2.534616E+00 	 0.000000E+00 	 0.000000E+00
1.036893E-05 	 -1.501817E+02 	 -2.534839E+00 	 0.000000E+00 	 0.000000E+00
1.044916E-05 	 -1.490898E+02 	 -2.534829E+00 	 0.000000E+00 	 0.000000E+00
1.053001E-05 	 -1.480076E+02 	 -2.534596E+00 	 0.000000E+00 	 0.000000E+00
1.061149E-05 	 -1.469351E+02 	 -2.534149E+00 	 0.000000E+00 	 0.000000E+00
1.069359E-05 	 -1.458722E+02 	 -2.533497E+00 	 0.000000E+00 	 0.000000E+00
1.077633E-05 	 -1.448189E+02 	 -2.532649E+00 	 0.000000E+00 	 0.000000E+00
1.085971E-05 	 -1.437752E+02 	 -2.531615E+00 	 0.000000E+00 	 0.000000E+00
1.094374E-05 	 -1.427409E+02 	 -2.530401E+00 	 0.000000E+00 	 0.000000E+00
1.102842E-05 	 -1.417160E+02 	 -2.529018E+00 	 0.000000E+00 	 0.000000E+00
1.111375E-05 	 -1.406992E+02 	 -2.527472E+00 	 0.000000E+00 	 0.000000E+00
1.119974E-05 	 -1.396906E+02 	 -2.525772E+00 	 0.000000E+00 	 0.000000E+00
1.128640E-05 	 -1.386900E+02 	 -2.523926E+00 	 0.000000E+00 	 0.000000E+00
1.137373E-05 	 -1.376974E+02 	 -2.521940E+00 	 0.000000E+00 	 0.000000E+00
1.146173E-05 	 -1.367127E+02 	 -2.519824E+00 	 0.000000E+00 	 0.000000E+00
1.155041E-05 	 -1.357359E+02 	 -2.517582E+00 	 0.000000E+00 	 0.000000E+00
1.163978E-05 	 -1.347669E+02 	 -2.515224E+00 	 0.000000E+00 	 0.000000E+00
1.172985E-05 	 -1.338056E+02 	 -2.512754E+00 	 0.000000E+00 	 0.000000E+00
1.182061E-05 	 -1.328520E+02 	 -2.510181E+00 	 0.000000E+00 	 0.000000E+00
1.191207E-05 	 -1.319061E+02 	 -2.507510E+00 	 0.000000E+00 	 0.000000E+00
1.200424E-05 	 -1.309677E+02 	 -2.504749E+00 	 0.000000E+00 	 0.000000E+00
1.209712E-05 	 -1.300368E+02 	 -2.501902E+00 	 0.000000E+00 	 0.000000E+00
1.219072E-05 	 -1.291135E+02 	 -2.498976E+00 	 0.000000E+00 	 0.000000E+00
1.228504E-05 	 -1.281975E+02 	 -2.495977E+00 	 0.000000E+00 	 0.000000E+00
1.238010E-05 	 -1.272889E+02 	 -2.492911E+00 	 0.000000E+00 	 0.000000E+00
1.247589E-05 	 -1.263876E+02 	 -2.489782E+00 	 0.000000E+00 	 0.000000E+00
1.257242E-05 	 -1.254936E+02 	 -2.486597E+00 	 0.000000E+00 	 0.000000E+00
1.266970E-05 	 -1.246067E+02 	 -2.483361E+00 	 0.000000E+00 	 0.000000E+00
1.276773E-05 	 -1.237270E+02 	 -2.480079E+00 	 0.000000E+00 	 0.000000E+00
1.286652E-05 	 -1.228543E+02 	 -2.476755E+00 	 0.000000E+00 	 0.000000E+00
1.296607E-05 	 -1.219887E+02 	 -2.473394E+00 	 0.000000E+00 	 0.000000E+00
1.306640E-05 	 -1.211301E+02 	 -2.470002E+00 	 0.000000E+00 	 0.000000E+00
1.316750E-05 	 -1.202784E+02 	 -2.466582E+00 	 0.000000E+00 	 0.000000E+00
1.326938E-05 	 -1.194336E+02 	 -2.463140E+00 	 0.000000E+00 	 0.000000E+00
1.337205E-05 	 -1.185956E+02 	 -2.459679E+00 	 0.000000E+00 	 0.000000E+00
1.347552E-05 	 -1.177644E+02 	 -2.456203E+00 	 0.000000E+00 	 0.000000E+00
1.357978E-05 	 -1.169399E+02 	 -2.452717E+00 	 0.000000E+00 	 0.000000E+00
1.368485E-05 	 -1.161220E+02 	 -2.449224E+00 	 0.000000E+00 	 0.000000E+00
1.379074E-05 	 -1.153108E+02 	 -2.445729E+00 	 0.000000E+00 	 0.000000E+00
1.389744E-05 	 -1.145061E+02 	 -2.442234E+00 	 0.000000E+00 	 0.000000E+00
1.400498E-05 	 -1.137080E+02 	 -2.438745E+00 	 0.000000E+00 	 0.000000E+00
1.411334E-05 	 -1.129163E+02 	 -2.435263E+00 	 0.000000E+00 	 0.000000E+00
1.422254E-05 	 -1.121310E+02 	 -2.431792E+00 	 0.000000E+00 	 0.000000E+00
1.433258E-05 	 -1.113521E+02 	 -2.428336E+00 	 0.000000E+00 	 0.000000E+00
1.444348E-05 	 -1.105795E+02 	 -2.424897E+00 	 0.000000E+00 	 0.000000E+00
1.455524E-05 	 -1.098132E+02 	 -2.421479E+00 	 0.000000E+00 	 0.000000E+00
1.466786E-05 	 -1.090531E+02 	 -2.418085E+00 	 0.000000E+00 	 0.000000E+00
1.478135E-05 	 -1.082992E+02 	 -2.414717E+00 	 0.000000E+00 	 0.000000E+00
1.489572E-05 	 -1.075514E+02 	 -2.411378E+00 	 0.000000E+00 	 0.000000E+00
1.501097E-05 	 -1.068096E+02 	 -2.408071E+00 	 0.000000E+00 	 0.000000E+00
